personID,age,gender,raceEthnicity,education,region,householdType,householdSize
1735,25,Female,White,Some College/Associate's,West,SmallFamily,3
1736,55,Male,White,Master's,South,DINKS,2
1737,35,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,4
1738,30,Male,Hispanic/Latino,High School,Midwest,Single,1
1739,35,Female,White,High School,South,SingleParent,3
1740,35,Male,White,Some College/Associate's,West,SingleParent,4
1741,55,Female,Asian,Some College/Associate's,West,SmallFamily,4
1742,50,Female,White,Some College/Associate's,Midwest,Single,1
1743,50,Male,White,Some College/Associate's,Northeast,DINKS,2
1744,25,Male,Black/African American,High School,Midwest,DINKS,2
1745,35,Female,Hispanic/Latino,Some College/Associate's,West,Other,2
1746,35,Female,White,Some College/Associate's,Midwest,Other,2
1747,25,Female,Black/African American,High School,Midwest,Roommates,3
1748,30,Female,Black/African American,High School,South,Single,1
1749,50,Female,White,High School,South,Other,3
1750,25,Male,White,High School,South,DINKS,2
1751,40,Male,White,Some College/Associate's,West,SingleParent,4
1752,30,Male,Asian,High School,Midwest,SmallFamily,3
1753,25,Male,Hispanic/Latino,Some College/Associate's,South,Single,1
1754,30,Male,White,High School,West,SmallFamily,5
1755,65,Male,Black/African American,Master's,Northeast,Single,1
1756,50,Male,White,Bachelor's,Northeast,DINKS,2
1757,65,Female,White,High School,Midwest,DINKS,2
1758,35,Male,White,High School,South,Single,1
1759,25,Male,White,High School,South,Single,1
1760,40,Male,Black/African American,Some College/Associate's,South,Single,1
1761,35,Male,White,High School,South,SmallFamily,3
1762,55,Female,Black/African American,Some College/Associate's,South,Other,4
1763,25,Male,White,Bachelor's,West,Single,1
1764,35,Female,White,Master's,South,Single,1
1765,30,Male,Asian,High School,South,SingleParent,4
1766,30,Female,White,Bachelor's,South,SingleParent,3
1767,50,Female,White,Bachelor's,Midwest,Single,1
1768,35,Female,White,High School,West,SmallFamily,4
1769,35,Male,Black/African American,Some College/Associate's,West,SmallFamily,3
1770,35,Female,White,High School,South,SmallFamily,3
1771,35,Male,White,High School,South,SmallFamily,3
1772,50,Female,White,High School,South,Other,2
1773,55,Male,White,Some College/Associate's,South,Single,1
1774,65,Male,Hispanic/Latino,High School,Northeast,Single,1
1775,50,Female,White,Master's,Northeast,DINKS,2
1776,30,Female,White,High School,Midwest,SmallFamily,4
1777,45,Male,White,Master's,Northeast,SingleParent,2
1778,35,Male,White,High School,Midwest,SmallFamily,5
1779,30,Male,Asian,Bachelor's,South,Single,1
1780,55,Female,White,High School,Northeast,DINKS,2
1781,25,Female,Other/Multiracial,High School,South,Single,1
1782,60,Male,White,Bachelor's,Midwest,Other,2
1783,35,Female,White,High School,South,SmallFamily,4
1784,45,Female,Black/African American,Bachelor's,West,SmallFamily,4
1785,45,Female,White,Some College/Associate's,Midwest,SmallFamily,3
1786,55,Male,Hispanic/Latino,Some College/Associate's,West,SmallFamily,3
1787,45,Male,Other/Multiracial,Some College/Associate's,South,SmallFamily,3
1788,40,Female,White,Bachelor's,South,DINKS,2
1789,25,Female,White,High School,South,Roommates,3
1790,40,Female,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,4
1791,30,Female,White,Master's,Midwest,SmallFamily,3
1792,50,Female,White,High School,West,Other,4
1793,40,Male,White,High School,South,SingleParent,2
1794,45,Female,White,Bachelor's,Midwest,SmallFamily,4
1795,25,Female,Hispanic/Latino,Some College/Associate's,South,Roommates,2
1796,25,Male,White,Some College/Associate's,South,Single,1
1797,45,Female,White,High School,South,DINKS,2
1798,25,Male,Hispanic/Latino,Bachelor's,Northeast,DINKS,2
1799,25,Female,White,High School,South,Single,1
1800,25,Female,White,Some College/Associate's,South,SingleParent,3
1801,65,Male,Hispanic/Latino,Bachelor's,West,DINKS,2
1802,50,Male,White,High School,South,SmallFamily,5
1803,35,Female,Hispanic/Latino,Some College/Associate's,West,Other,3
1804,30,Male,Black/African American,Ph.D,West,DINKS,2
1805,30,Male,White,Bachelor's,West,SmallFamily,4
1806,50,Female,White,Bachelor's,South,DINKS,2
1807,45,Female,White,Some College/Associate's,South,DINKS,2
1808,30,Male,White,Bachelor's,Midwest,Single,1
1809,30,Female,Black/African American,High School,Northeast,SingleParent,2
1810,25,Male,Black/African American,High School,South,DINKS,2
1811,45,Male,White,High School,South,SmallFamily,5
1812,50,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
1813,30,Female,Asian,Bachelor's,West,DINKS,2
1814,25,Female,Asian,Some College/Associate's,Midwest,Single,1
1815,25,Male,White,Bachelor's,South,Single,1
1816,65,Female,White,Some College/Associate's,Midwest,Other,2
1817,30,Female,White,Bachelor's,Midwest,Single,1
1818,50,Female,Asian,Some College/Associate's,Northeast,Other,2
1819,45,Female,White,Some College/Associate's,South,Other,3
1820,35,Male,White,High School,South,Other,2
1821,30,Female,White,High School,South,SmallFamily,3
1822,25,Male,White,Ph.D,Northeast,Roommates,4
1823,40,Female,White,High School,Midwest,SmallFamily,4
1824,50,Male,Other/Multiracial,High School,West,Single,1
1825,45,Female,White,Bachelor's,South,Single,1
1826,40,Male,White,High School,South,SingleParent,2
1827,25,Male,White,Bachelor's,South,Single,1
1828,65,Female,White,High School,West,DINKS,2
1829,50,Male,White,Some College/Associate's,South,Single,1
1830,30,Female,White,Some College/Associate's,South,DINKS,2
1831,65,Male,White,High School,Midwest,Single,1
1832,40,Male,White,Some College/Associate's,South,SingleParent,3
1833,40,Male,White,Bachelor's,West,SmallFamily,5
1834,50,Male,White,Some College/Associate's,South,SingleParent,2
1835,50,Female,Asian,Master's,Midwest,SmallFamily,4
1836,45,Female,Asian,High School,West,Other,3
1837,25,Female,White,Bachelor's,Northeast,DINKS,2
1838,30,Female,White,Bachelor's,West,SmallFamily,3
1839,60,Male,Black/African American,Bachelor's,Northeast,DINKS,2
1840,30,Female,White,High School,Northeast,SmallFamily,4
1841,35,Male,Black/African American,Some College/Associate's,West,SingleParent,2
1842,35,Female,Asian,Bachelor's,Northeast,SmallFamily,4
1843,35,Female,White,High School,South,SingleParent,4
1844,40,Male,White,Bachelor's,South,SmallFamily,3
1845,60,Female,Asian,High School,South,Single,1
1846,30,Male,White,Bachelor's,West,SmallFamily,5
1847,25,Female,White,Master's,Midwest,Single,1
1848,30,Male,White,Bachelor's,Midwest,SmallFamily,4
1849,55,Female,White,High School,South,SmallFamily,3
1850,45,Female,Hispanic/Latino,High School,West,Other,3
1851,30,Male,Hispanic/Latino,Master's,South,Single,1
1852,50,Male,Other/Multiracial,Some College/Associate's,Midwest,Single,1
1853,55,Female,White,High School,South,Single,1
1854,55,Female,White,Some College/Associate's,Northeast,DINKS,2
1855,60,Male,White,Some College/Associate's,South,SmallFamily,3
1856,30,Female,White,High School,South,SingleParent,4
1857,50,Male,White,High School,Northeast,SmallFamily,4
1858,35,Male,Asian,High School,West,SingleParent,3
1859,55,Female,Black/African American,Some College/Associate's,South,DINKS,2
1860,50,Female,White,Some College/Associate's,West,Single,1
1861,50,Male,Hispanic/Latino,Some College/Associate's,South,Single,1
1862,45,Female,White,Bachelor's,Northeast,SingleParent,3
1863,30,Male,White,Master's,West,SmallFamily,4
1864,40,Female,Hispanic/Latino,Some College/Associate's,South,SmallFamily,5
1865,70,Male,White,High School,West,Single,1
1866,60,Female,Other/Multiracial,Some College/Associate's,South,DINKS,2
1867,25,Male,Hispanic/Latino,Some College/Associate's,Midwest,Roommates,3
1868,30,Female,White,Bachelor's,Northeast,Single,1
1869,25,Female,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,5
1870,50,Male,White,Some College/Associate's,South,DINKS,2
1871,50,Female,White,Master's,South,Single,1
1872,30,Female,White,High School,South,SmallFamily,4
1873,40,Female,White,Bachelor's,Midwest,DINKS,2
1874,55,Female,Hispanic/Latino,High School,West,SmallFamily,3
1875,50,Male,White,Master's,West,SmallFamily,5
1876,40,Male,Black/African American,High School,Northeast,SmallFamily,4
1877,40,Female,White,High School,South,SmallFamily,4
1878,40,Male,White,High School,South,SmallFamily,5
1879,30,Male,Black/African American,Some College/Associate's,South,DINKS,2
1880,40,Male,White,High School,South,SmallFamily,3
1881,45,Female,White,Some College/Associate's,South,DINKS,2
1882,55,Male,White,High School,West,Single,1
1883,45,Female,White,High School,South,SingleParent,2
1884,50,Female,White,High School,South,DINKS,2
1885,30,Female,Hispanic/Latino,Bachelor's,Midwest,SingleParent,2
1886,35,Female,White,Bachelor's,South,SingleParent,3
1887,25,Male,White,Bachelor's,Midwest,Single,1
1888,30,Female,Asian,Bachelor's,South,SmallFamily,5
1889,50,Male,White,High School,West,DINKS,2
1890,70,Female,Black/African American,High School,Northeast,DINKS,2
1891,25,Male,White,Some College/Associate's,South,Roommates,4
1892,35,Male,White,Bachelor's,West,SmallFamily,4
1893,50,Male,Black/African American,Ph.D,Northeast,Single,1
1894,30,Male,White,Some College/Associate's,West,SmallFamily,4
1895,40,Male,Hispanic/Latino,High School,South,Other,4
1896,50,Female,White,High School,West,DINKS,2
1897,40,Male,White,High School,Midwest,SmallFamily,4
1898,30,Female,White,Bachelor's,Northeast,SmallFamily,3
1899,35,Male,White,High School,South,SmallFamily,4
1900,50,Female,Black/African American,Master's,South,DINKS,2
1901,40,Male,White,Some College/Associate's,South,SmallFamily,5
1902,25,Female,Asian,Master's,South,DINKS,2
1903,50,Female,Asian,Bachelor's,South,DINKS,2
1904,25,Female,White,Bachelor's,South,SmallFamily,5
1905,50,Male,White,Some College/Associate's,South,SmallFamily,4
1906,30,Female,Black/African American,Bachelor's,South,DINKS,2
1907,65,Female,Asian,Some College/Associate's,Northeast,Single,1
1908,35,Female,White,Some College/Associate's,South,DINKS,2
1909,30,Male,White,Bachelor's,South,SmallFamily,5
1910,25,Male,White,Ph.D,South,Single,1
1911,30,Male,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,3
1912,55,Male,White,Bachelor's,Midwest,Single,1
1913,70,Female,Hispanic/Latino,Bachelor's,Midwest,DINKS,2
1914,35,Male,White,High School,South,SmallFamily,3
1915,35,Female,White,High School,Northeast,SmallFamily,5
1916,50,Female,White,Some College/Associate's,West,DINKS,2
1917,55,Female,White,Some College/Associate's,South,DINKS,2
1918,40,Male,White,Bachelor's,West,SingleParent,2
1919,35,Male,White,Some College/Associate's,Midwest,Single,1
1920,35,Female,White,Some College/Associate's,Midwest,SmallFamily,3
1921,45,Male,White,Some College/Associate's,Northeast,SingleParent,2
1922,25,Female,White,High School,Northeast,DINKS,2
1923,40,Female,Asian,Some College/Associate's,South,SingleParent,3
1924,35,Female,White,Bachelor's,West,Single,1
1925,50,Male,White,High School,South,DINKS,2
1926,25,Male,White,Bachelor's,Northeast,DINKS,2
1927,40,Female,Other/Multiracial,Some College/Associate's,South,Single,1
1928,35,Male,White,High School,Northeast,SmallFamily,4
1929,45,Female,Hispanic/Latino,High School,South,DINKS,2
1930,25,Male,Hispanic/Latino,Ph.D,South,DINKS,2
1931,40,Male,Hispanic/Latino,Some College/Associate's,South,SingleParent,2
1932,40,Female,White,High School,South,Single,1
1933,40,Male,Hispanic/Latino,High School,Northeast,DINKS,2
1934,40,Female,White,Bachelor's,South,SmallFamily,5
1935,45,Female,White,Some College/Associate's,West,DINKS,2
1936,50,Male,Hispanic/Latino,Bachelor's,South,SmallFamily,5
1937,30,Female,White,High School,South,SmallFamily,3
1938,55,Female,Black/African American,Bachelor's,South,Single,1
1939,35,Female,White,Some College/Associate's,South,SmallFamily,4
1940,25,Female,Black/African American,Some College/Associate's,Northeast,Roommates,3
1941,25,Male,White,Some College/Associate's,West,DINKS,2
1942,30,Male,White,Some College/Associate's,South,SmallFamily,4
1943,50,Male,White,Bachelor's,West,Single,1
1944,45,Female,Asian,Master's,South,Single,1
1945,50,Female,White,High School,South,Single,1
1946,40,Female,White,Bachelor's,West,SmallFamily,3
1947,35,Female,White,Bachelor's,South,SingleParent,2
1948,25,Male,Hispanic/Latino,Master's,Midwest,DINKS,2
1949,30,Male,White,High School,West,Single,1
1950,35,Female,White,Some College/Associate's,Midwest,DINKS,2
1951,25,Male,White,Some College/Associate's,Northeast,Single,1
1952,30,Male,White,Bachelor's,South,SmallFamily,3
1953,40,Female,White,High School,South,SmallFamily,3
1954,50,Male,White,Some College/Associate's,South,DINKS,2
1955,70,Female,Hispanic/Latino,High School,South,DINKS,2
1956,60,Female,White,High School,Midwest,Single,1
1957,45,Female,White,Bachelor's,Midwest,Single,1
1958,35,Female,White,Bachelor's,West,Single,1
1959,45,Female,Asian,Some College/Associate's,West,DINKS,2
1960,50,Female,Asian,Bachelor's,South,Single,1
1961,25,Female,Black/African American,Some College/Associate's,West,Single,1
1962,35,Male,White,Some College/Associate's,Midwest,SmallFamily,4
1963,55,Male,White,Some College/Associate's,West,SmallFamily,4
1964,35,Male,White,High School,South,SmallFamily,4
1965,40,Female,White,Some College/Associate's,Midwest,SingleParent,3
1966,40,Female,White,Bachelor's,South,DINKS,2
1967,30,Female,Hispanic/Latino,Bachelor's,West,SingleParent,2
1968,35,Female,Black/African American,Bachelor's,West,SmallFamily,4
1969,30,Female,Black/African American,Bachelor's,West,SmallFamily,3
1970,25,Male,White,High School,Midwest,Single,1
1971,25,Male,Hispanic/Latino,High School,Northeast,Single,1
1972,55,Male,White,Some College/Associate's,South,Other,2
1973,30,Female,White,Some College/Associate's,Northeast,Single,1
1974,40,Female,Hispanic/Latino,High School,West,DINKS,2
1975,30,Male,White,Some College/Associate's,Midwest,DINKS,2
1976,60,Female,White,Some College/Associate's,Northeast,Single,1
1977,30,Female,White,Some College/Associate's,West,Single,1
1978,35,Female,Hispanic/Latino,Bachelor's,Northeast,Single,1
1979,55,Female,Hispanic/Latino,Some College/Associate's,South,DINKS,2
1980,55,Female,White,High School,South,SingleParent,3
1981,30,Male,Black/African American,Bachelor's,Midwest,DINKS,2
1982,50,Male,White,Bachelor's,Northeast,Single,1
1983,35,Female,White,Bachelor's,Northeast,SmallFamily,4
1984,35,Female,Hispanic/Latino,Some College/Associate's,Midwest,Other,2
1985,25,Male,Hispanic/Latino,High School,West,Single,1
1986,25,Female,Other/Multiracial,Bachelor's,South,Single,1
1987,50,Female,White,Some College/Associate's,Northeast,Other,3
1988,35,Female,Hispanic/Latino,Master's,South,Single,1
1989,35,Female,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,5
1990,50,Male,Black/African American,Some College/Associate's,West,Single,1
1991,50,Male,White,High School,West,Other,3
1992,30,Female,Hispanic/Latino,High School,West,Other,3
1993,40,Female,White,High School,Northeast,SingleParent,4
1994,25,Female,White,Some College/Associate's,West,Single,1
1995,50,Female,White,High School,Northeast,DINKS,2
1996,45,Male,White,Some College/Associate's,South,Single,1
1997,65,Male,White,High School,West,DINKS,2
1998,25,Female,Black/African American,Master's,Midwest,Roommates,3
1999,25,Male,White,High School,Midwest,Single,1
2000,30,Male,Hispanic/Latino,Master's,Northeast,SmallFamily,4
2001,30,Male,White,Master's,South,Single,1
2002,30,Female,White,Bachelor's,South,SmallFamily,3
2003,60,Female,White,Some College/Associate's,West,SmallFamily,3
2004,30,Male,White,Some College/Associate's,South,SmallFamily,4
2005,30,Female,White,Bachelor's,Northeast,SmallFamily,4
2006,50,Male,White,High School,South,Single,1
2007,35,Male,White,High School,West,SingleParent,2
2008,50,Male,White,Some College/Associate's,South,SingleParent,4
2009,25,Female,White,Some College/Associate's,West,Roommates,2
2010,35,Male,White,Some College/Associate's,South,SmallFamily,4
2011,25,Female,White,Some College/Associate's,South,DINKS,2
2012,25,Male,Asian,Some College/Associate's,South,Single,1
2013,60,Female,Black/African American,High School,West,Other,2
2014,25,Male,Hispanic/Latino,High School,Northeast,DINKS,2
2015,40,Male,White,High School,South,SmallFamily,4
2016,35,Female,Hispanic/Latino,High School,West,SmallFamily,5
2017,30,Female,Black/African American,High School,Northeast,SingleParent,2
2018,55,Male,Hispanic/Latino,Bachelor's,Midwest,Single,1
2019,25,Female,White,High School,Northeast,Single,1
2020,45,Male,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,3
2021,65,Female,Black/African American,High School,West,DINKS,2
2022,40,Male,White,Bachelor's,Midwest,SmallFamily,4
2023,60,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
2024,25,Female,White,Some College/Associate's,West,Single,1
2025,35,Female,White,Some College/Associate's,Midwest,SmallFamily,4
2026,30,Male,White,Some College/Associate's,West,SmallFamily,4
2027,50,Female,Hispanic/Latino,Some College/Associate's,Midwest,SmallFamily,5
2028,70,Female,White,High School,Midwest,Single,1
2029,30,Male,White,Ph.D,South,SingleParent,2
2030,45,Female,White,Some College/Associate's,Northeast,DINKS,2
2031,30,Female,White,Some College/Associate's,West,SmallFamily,4
2032,40,Male,White,Bachelor's,South,DINKS,2
2033,35,Female,Hispanic/Latino,Some College/Associate's,Northeast,DINKS,2
2034,65,Female,Black/African American,Bachelor's,West,DINKS,2
2035,40,Female,White,Some College/Associate's,Midwest,Single,1
2036,30,Male,White,Bachelor's,West,SmallFamily,4
2037,25,Male,White,High School,West,DINKS,2
2038,30,Male,Black/African American,Bachelor's,Midwest,SmallFamily,5
2039,30,Female,White,Bachelor's,West,DINKS,2
2040,30,Female,White,High School,West,DINKS,2
2041,55,Female,White,High School,South,SingleParent,4
2042,40,Female,Hispanic/Latino,High School,Northeast,SmallFamily,4
2043,40,Male,Black/African American,Master's,South,Single,1
2044,25,Female,Black/African American,Some College/Associate's,Northeast,Single,1
2045,55,Female,Hispanic/Latino,Some College/Associate's,South,Other,3
2046,50,Female,White,High School,Midwest,Single,1
2047,25,Male,White,Some College/Associate's,Northeast,DINKS,2
2048,45,Male,White,Some College/Associate's,South,DINKS,2
2049,40,Male,White,Master's,West,SingleParent,2
2050,25,Male,White,Bachelor's,Midwest,SmallFamily,3
2051,35,Female,White,Bachelor's,Midwest,SmallFamily,4
2052,35,Female,White,Some College/Associate's,West,Single,1
2053,30,Female,Asian,High School,Midwest,SingleParent,3
2054,60,Male,Hispanic/Latino,High School,Midwest,DINKS,2
2055,55,Male,Black/African American,Some College/Associate's,Northeast,Other,3
2056,45,Female,Hispanic/Latino,Master's,Midwest,DINKS,2
2057,35,Male,White,Bachelor's,South,SmallFamily,4
2058,35,Male,Hispanic/Latino,High School,Northeast,Single,1
2059,45,Male,White,High School,West,SmallFamily,4
2060,40,Male,Hispanic/Latino,High School,South,DINKS,2
2061,25,Male,White,Master's,South,Single,1
2062,40,Female,Other/Multiracial,Bachelor's,South,Single,1
2063,50,Male,White,Bachelor's,South,Single,1
2064,35,Male,White,Some College/Associate's,South,Single,1
2065,25,Female,Asian,Bachelor's,South,Single,1
2066,50,Male,White,Some College/Associate's,Midwest,SingleParent,3
2067,30,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,3
2068,30,Female,Hispanic/Latino,Bachelor's,South,SmallFamily,3
2069,30,Male,Black/African American,High School,South,Single,1
2070,30,Female,Asian,High School,South,SmallFamily,3
2071,50,Male,Asian,Master's,South,DINKS,2
2072,40,Male,White,Bachelor's,West,Other,4
2073,30,Female,Black/African American,Some College/Associate's,Northeast,SingleParent,2
2074,55,Female,Hispanic/Latino,Some College/Associate's,Northeast,DINKS,2
2075,55,Male,Hispanic/Latino,High School,Northeast,SmallFamily,5
2076,55,Female,White,Some College/Associate's,South,Single,1
2077,30,Female,Hispanic/Latino,Bachelor's,South,SmallFamily,3
2078,35,Female,Other/Multiracial,Bachelor's,South,Single,1
2079,70,Female,Black/African American,Some College/Associate's,Midwest,Single,1
2080,50,Female,White,High School,South,Single,1
2081,25,Male,White,Some College/Associate's,West,SmallFamily,4
2082,25,Male,White,Some College/Associate's,South,DINKS,2
2083,35,Male,Black/African American,High School,South,SmallFamily,5
2084,60,Male,Hispanic/Latino,Bachelor's,Northeast,DINKS,2
2085,40,Female,White,High School,Midwest,Single,1
2086,35,Female,White,High School,Northeast,SmallFamily,4
2087,25,Female,White,Some College/Associate's,West,SingleParent,2
2088,45,Male,White,Master's,Northeast,SingleParent,2
2089,55,Male,Asian,High School,Midwest,DINKS,2
2090,35,Male,Hispanic/Latino,Some College/Associate's,Northeast,SmallFamily,5
2091,50,Male,White,Some College/Associate's,South,SmallFamily,4
2092,65,Male,White,High School,West,Single,1
2093,30,Female,White,Some College/Associate's,Midwest,Single,1
2094,40,Female,Asian,Bachelor's,West,Single,1
2095,30,Female,White,Bachelor's,Northeast,DINKS,2
2096,50,Female,White,Bachelor's,Northeast,DINKS,2
2097,40,Male,White,High School,West,Other,3
2098,45,Female,Hispanic/Latino,High School,West,DINKS,2
2099,50,Female,Hispanic/Latino,Master's,West,SmallFamily,4
2100,35,Male,Hispanic/Latino,Some College/Associate's,Northeast,SmallFamily,3
2101,60,Female,White,Some College/Associate's,Midwest,Single,1
2102,40,Female,White,Bachelor's,South,Single,1
2103,30,Female,White,Some College/Associate's,West,SmallFamily,3
2104,45,Female,Hispanic/Latino,Bachelor's,South,SmallFamily,4
2105,50,Male,White,High School,Midwest,Other,3
2106,30,Female,White,Some College/Associate's,South,SmallFamily,3
2107,55,Male,Black/African American,High School,West,SingleParent,3
2108,60,Male,Black/African American,Bachelor's,Midwest,DINKS,2
2109,30,Male,White,High School,South,SmallFamily,5
2110,70,Male,White,Some College/Associate's,South,DINKS,2
2111,25,Female,White,Master's,West,Single,1
2112,30,Female,Hispanic/Latino,Bachelor's,South,Single,1
2113,30,Female,Black/African American,Bachelor's,South,Single,1
2114,55,Female,White,Some College/Associate's,Northeast,DINKS,2
2115,45,Male,White,High School,Midwest,SmallFamily,5
2116,30,Male,Black/African American,Some College/Associate's,Northeast,Single,1
2117,35,Female,Black/African American,Some College/Associate's,Northeast,SmallFamily,3
2118,40,Female,White,Ph.D,South,DINKS,2
2119,25,Female,White,Master's,South,SmallFamily,3
2120,55,Male,White,Bachelor's,South,SmallFamily,5
2121,50,Male,White,Master's,Northeast,SmallFamily,3
2122,40,Male,Black/African American,Some College/Associate's,Midwest,SmallFamily,3
2123,65,Male,Black/African American,Some College/Associate's,South,Single,1
2124,35,Female,Hispanic/Latino,Master's,South,SingleParent,4
2125,70,Female,White,High School,West,Single,1
2126,45,Female,Black/African American,Master's,West,DINKS,2
2127,45,Female,White,Some College/Associate's,Northeast,Single,1
2128,30,Male,White,Bachelor's,West,SmallFamily,3
2129,55,Male,White,Some College/Associate's,Northeast,SmallFamily,4
2130,35,Male,White,Master's,West,SmallFamily,4
2131,30,Female,Hispanic/Latino,High School,Midwest,SmallFamily,5
2132,25,Female,White,Bachelor's,Northeast,Single,1
2133,40,Female,White,Some College/Associate's,Northeast,SingleParent,2
2134,40,Male,White,High School,South,SmallFamily,5
2135,45,Male,White,Bachelor's,South,DINKS,2
2136,55,Female,White,Some College/Associate's,West,DINKS,2
2137,25,Male,White,Bachelor's,West,Single,1
2138,50,Male,Black/African American,High School,Midwest,Single,1
2139,30,Female,White,Some College/Associate's,Northeast,SmallFamily,4
2140,55,Male,White,Some College/Associate's,South,Single,1
2141,50,Female,White,Some College/Associate's,West,Single,1
2142,40,Male,Black/African American,High School,South,SingleParent,3
2143,45,Male,White,Master's,Northeast,DINKS,2
2144,30,Male,White,Bachelor's,Northeast,SmallFamily,3
2145,35,Female,White,Bachelor's,West,SmallFamily,3
2146,55,Female,White,High School,South,Other,3
2147,35,Female,White,Some College/Associate's,Midwest,Single,1
2148,35,Female,Hispanic/Latino,Some College/Associate's,Midwest,SingleParent,2
2149,35,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,5
2150,55,Male,White,Some College/Associate's,Northeast,Single,1
2151,30,Female,Hispanic/Latino,Bachelor's,Northeast,DINKS,2
2152,30,Female,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
2153,45,Female,White,High School,West,SmallFamily,4
2154,55,Female,White,Some College/Associate's,South,Single,1
2155,25,Female,White,High School,West,DINKS,2
2156,30,Female,White,High School,West,SmallFamily,4
2157,25,Male,Hispanic/Latino,Master's,South,Single,1
2158,30,Female,Black/African American,Bachelor's,South,SingleParent,3
2159,35,Female,Asian,Bachelor's,South,SingleParent,2
2160,50,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
2161,45,Female,White,Master's,West,Other,2
2162,45,Male,White,Bachelor's,West,Single,1
2163,35,Male,Black/African American,Bachelor's,West,Single,1
2164,55,Male,White,High School,West,DINKS,2
2165,35,Female,Hispanic/Latino,Master's,West,SmallFamily,5
2166,65,Female,Hispanic/Latino,Bachelor's,Northeast,DINKS,2
2167,45,Male,Hispanic/Latino,Bachelor's,West,DINKS,2
2168,25,Male,Black/African American,High School,Northeast,Single,1
2169,45,Female,White,High School,West,Single,1
2170,30,Female,Hispanic/Latino,Some College/Associate's,Midwest,SingleParent,3
2171,45,Female,Black/African American,High School,South,SingleParent,3
2172,25,Female,White,Master's,Midwest,DINKS,2
2173,30,Male,Hispanic/Latino,High School,Northeast,SmallFamily,4
2174,55,Female,White,High School,Northeast,DINKS,2
2175,30,Female,Asian,Some College/Associate's,Northeast,DINKS,2
2176,55,Male,White,High School,South,DINKS,2
2177,30,Female,White,High School,West,SmallFamily,4
2178,45,Male,White,Bachelor's,West,DINKS,2
2179,45,Male,Hispanic/Latino,Some College/Associate's,West,Single,1
2180,40,Female,White,High School,South,Other,2
2181,30,Male,White,Some College/Associate's,Northeast,SingleParent,2
2182,30,Male,White,Some College/Associate's,Northeast,DINKS,2
2183,25,Female,Black/African American,High School,West,DINKS,2
2184,30,Female,White,Bachelor's,South,SingleParent,4
2185,45,Female,White,Bachelor's,South,Single,1
2186,60,Male,Hispanic/Latino,Some College/Associate's,Midwest,DINKS,2
2187,55,Male,White,Some College/Associate's,South,DINKS,2
2188,50,Female,Black/African American,High School,Northeast,DINKS,2
2189,50,Male,White,Master's,Midwest,SmallFamily,3
2190,45,Female,Hispanic/Latino,Bachelor's,Midwest,DINKS,2
2191,30,Male,White,Master's,West,Single,1
2192,60,Male,White,High School,South,Single,1
2193,45,Female,Hispanic/Latino,Master's,Northeast,Single,1
2194,40,Male,White,Bachelor's,Midwest,SmallFamily,4
2195,25,Male,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,3
2196,35,Male,White,High School,West,DINKS,2
2197,35,Female,White,Bachelor's,Midwest,SmallFamily,3
2198,55,Male,White,Master's,South,SmallFamily,3
2199,40,Male,Other/Multiracial,Bachelor's,Midwest,DINKS,2
2200,35,Female,White,Some College/Associate's,Midwest,SmallFamily,4
2201,65,Female,White,Master's,Midwest,DINKS,2
2202,25,Female,White,Some College/Associate's,Midwest,DINKS,2
2203,35,Male,White,Some College/Associate's,South,DINKS,2
2204,25,Male,White,Some College/Associate's,Northeast,DINKS,2
2205,50,Female,Black/African American,Master's,Northeast,Other,3
2206,60,Male,White,High School,South,DINKS,2
2207,30,Female,Black/African American,Bachelor's,Northeast,SmallFamily,3
2208,55,Male,White,Some College/Associate's,South,DINKS,2
2209,30,Female,Hispanic/Latino,Bachelor's,Midwest,Single,1
2210,60,Female,Black/African American,Some College/Associate's,South,DINKS,2
2211,50,Female,White,Master's,Northeast,DINKS,2
2212,50,Female,Asian,Master's,South,Single,1
2213,25,Male,White,High School,West,DINKS,2
2214,65,Male,Asian,High School,West,Single,1
2215,50,Female,Hispanic/Latino,High School,South,DINKS,2
2216,30,Female,White,Some College/Associate's,Midwest,Single,1
2217,55,Female,White,Some College/Associate's,South,Single,1
2218,30,Male,White,Master's,Midwest,SingleParent,2
2219,55,Male,White,Bachelor's,Northeast,SingleParent,4
2220,25,Female,White,High School,Midwest,Single,1
2221,45,Male,White,High School,Northeast,DINKS,2
2222,40,Female,White,Some College/Associate's,South,DINKS,2
2223,25,Male,Black/African American,Bachelor's,South,DINKS,2
2224,30,Male,White,Some College/Associate's,West,SmallFamily,4
2225,25,Male,White,Master's,South,Single,1
