personID,streaming,musicStreaming,gaming,gym,otherSubscriptions
1257,42.23,0.0,45.03,0.0,54.8
1258,41.18,11.12,0.0,0.0,0.0
1259,55.24,15.35,0.0,0.0,0.0
1260,40.95,16.74,0.0,43.5,45.47
1261,59.56,0.0,40.98,0.0,48.69
1262,14.81,12.4,0.0,0.0,0.0
1263,22.36,15.01,0.0,0.0,29.4
1264,41.76,15.76,0.0,0.0,0.0
1265,64.25,12.38,0.0,0.0,20.22
1266,35.38,14.95,33.79,0.0,0.0
1267,28.1,0.0,0.0,0.0,0.0
1268,30.15,0.0,0.0,92.91,0.0
1269,43.74,15.92,0.0,0.0,32.24
1270,59.64,16.88,0.0,0.0,0.0
1271,20.84,12.18,37.3,0.0,18.1
1272,45.95,0.0,0.0,0.0,22.74
1273,37.54,15.99,0.0,0.0,0.0
1274,23.9,0.0,17.7,77.61,0.0
1275,41.33,13.53,0.0,51.7,0.0
1276,44.89,10.95,0.0,74.55,0.0
1277,52.42,16.34,0.0,0.0,0.0
1278,27.42,0.0,0.0,0.0,0.0
1279,74.95,0.0,0.0,0.0,0.0
1280,50.77,0.0,0.0,0.0,0.0
1281,54.66,0.0,0.0,0.0,49.27
1282,32.67,0.0,0.0,0.0,0.0
1283,12.29,11.35,0.0,40.22,0.0
1284,54.92,12.97,55.46,0.0,0.0
1285,42.09,0.0,21.24,0.0,0.0
1286,24.31,13.7,0.0,68.9,0.0
1287,34.33,13.18,37.81,0.0,0.0
1288,44.38,13.95,0.0,0.0,0.0
1289,57.71,0.0,0.0,0.0,32.18
1290,32.23,10.91,0.0,59.24,0.0
1291,21.41,11.42,0.0,54.81,0.0
1292,53.75,12.89,18.68,0.0,50.96
1293,42.75,15.17,0.0,0.0,0.0
1294,11.29,0.0,0.0,0.0,0.0
1295,42.13,0.0,0.0,0.0,19.24
1296,44.43,13.91,39.22,0.0,0.0
1297,43.92,15.64,44.16,37.46,11.98
1298,58.99,0.0,29.27,48.8,0.0
1299,33.93,13.48,0.0,0.0,0.0
1300,35.88,0.0,0.0,0.0,0.0
1301,22.48,12.69,58.26,97.59,31.05
1302,10.51,13.4,0.0,0.0,34.93
1303,44.14,16.16,0.0,0.0,5.35
1304,14.89,0.0,16.65,0.0,0.0
1305,27.58,15.2,0.0,0.0,0.0
1306,14.31,12.58,0.0,0.0,0.0
1307,21.3,15.92,0.0,0.0,4.5
1308,26.79,13.61,0.0,0.0,7.73
1309,34.87,14.17,15.15,0.0,0.0
1310,25.34,0.0,0.0,0.0,0.0
1311,41.12,16.86,25.84,0.0,0.0
1312,43.59,0.0,0.0,0.0,51.6
1313,24.9,0.0,0.0,0.0,0.0
1314,27.47,16.6,0.0,0.0,0.0
1315,31.41,15.42,0.0,0.0,0.0
1316,27.54,0.0,0.0,74.77,0.0
1317,42.28,0.0,0.0,0.0,0.0
1318,35.3,0.0,0.0,78.35,0.0
1319,38.97,10.79,56.41,0.0,0.0
1320,31.09,0.0,29.53,0.0,0.0
1321,60.83,16.02,45.26,0.0,52.1
1322,55.57,14.67,45.64,0.0,0.0
1323,10.15,11.18,0.0,0.0,10.53
1324,56.75,12.02,24.33,81.96,0.0
1325,28.24,0.0,0.0,0.0,0.0
1326,31.7,0.0,0.0,0.0,0.0
1327,47.26,0.0,24.62,0.0,0.0
1328,31.71,15.57,0.0,0.0,0.0
1329,24.15,11.72,0.0,0.0,0.0
1330,65.94,0.0,0.0,0.0,0.0
1331,41.66,13.98,0.0,63.29,0.0
1332,21.55,0.0,0.0,98.91,0.0
1333,33.7,0.0,0.0,0.0,0.0
1334,40.93,0.0,0.0,0.0,0.0
1335,22.44,15.86,0.0,0.0,0.0
1336,12.96,13.56,0.0,0.0,0.0
1337,24.53,13.43,54.7,40.63,0.0
1338,23.56,0.0,0.0,0.0,0.0
1339,52.29,15.84,0.0,0.0,0.0
1340,43.45,0.0,19.39,33.45,0.0
1341,26.28,0.0,0.0,0.0,0.0
1342,58.09,0.0,0.0,0.0,0.0
1343,58.29,15.38,0.0,0.0,0.0
1344,21.79,15.64,0.0,0.0,0.0
1345,13.85,14.2,0.0,0.0,10.67
1346,33.72,13.59,0.0,49.74,0.0
1347,55.5,13.39,0.0,0.0,0.0
1348,51.09,0.0,22.81,0.0,0.0
1349,13.4,15.61,0.0,0.0,0.0
1350,21.28,0.0,0.0,47.33,0.0
1351,11.5,0.0,0.0,0.0,0.0
1352,56.06,10.03,33.25,0.0,0.0
1353,39.39,0.0,0.0,0.0,59.7
1354,44.8,12.89,0.0,0.0,0.0
1355,23.59,0.0,34.97,0.0,27.38
1356,50.64,11.87,0.0,0.0,0.0
1357,22.3,0.0,0.0,0.0,0.0
1358,43.42,0.0,19.0,0.0,27.95
1359,56.7,16.73,45.99,68.73,0.0
1360,11.21,0.0,32.62,0.0,11.18
1361,14.13,0.0,0.0,0.0,0.0
1362,40.05,14.19,38.07,0.0,17.2
1363,26.1,13.4,0.0,82.14,0.0
1364,22.59,15.26,0.0,0.0,19.66
1365,40.41,10.52,0.0,0.0,46.59
1366,56.45,0.0,21.16,0.0,47.21
1367,23.88,12.68,0.0,61.77,3.75
1368,26.76,0.0,0.0,0.0,0.0
1369,55.19,0.0,43.38,35.04,0.0
1370,42.36,14.74,0.0,0.0,18.27
1371,12.14,15.51,0.0,0.0,44.27
1372,44.15,0.0,0.0,0.0,57.78
1373,11.71,14.3,0.0,0.0,0.0
1374,31.33,0.0,0.0,44.21,47.02
1375,51.7,0.0,17.3,35.04,0.0
1376,41.42,0.0,0.0,0.0,0.0
1377,22.69,12.09,0.0,0.0,0.0
1378,14.44,0.0,0.0,0.0,0.0
1379,45.53,0.0,38.5,0.0,23.1
1380,25.85,0.0,0.0,0.0,0.0
1381,57.41,0.0,0.0,0.0,0.0
1382,29.24,12.22,0.0,0.0,39.52
1383,37.61,10.18,0.0,0.0,0.0
1384,26.2,0.0,0.0,0.0,0.0
1385,31.34,12.92,0.0,0.0,6.77
1386,65.69,0.0,0.0,0.0,27.71
1387,25.78,11.05,0.0,0.0,0.0
1388,31.38,0.0,0.0,0.0,0.0
1389,20.04,0.0,0.0,0.0,0.0
1390,42.9,0.0,0.0,0.0,0.0
1391,35.52,15.79,18.72,0.0,0.0
1392,37.01,0.0,0.0,0.0,0.0
1393,49.07,0.0,0.0,56.19,0.0
1394,31.69,10.64,0.0,32.21,0.0
1395,33.69,10.03,0.0,0.0,39.98
1396,22.0,0.0,0.0,0.0,0.0
1397,62.28,13.92,18.38,39.5,0.0
1398,55.07,12.41,38.77,0.0,40.22
1399,28.73,15.81,0.0,0.0,49.21
1400,26.38,0.0,0.0,84.32,0.0
1401,24.22,14.77,35.52,0.0,20.81
1402,30.53,0.0,0.0,87.56,0.0
1403,42.58,16.92,15.79,0.0,54.34
1404,51.4,0.0,0.0,0.0,24.79
1405,58.47,0.0,0.0,0.0,0.0
1406,44.02,10.98,0.0,0.0,0.0
1407,13.3,0.0,0.0,0.0,16.58
1408,20.49,0.0,0.0,0.0,0.0
1409,41.02,10.99,0.0,45.5,0.0
1410,38.15,0.0,0.0,0.0,0.0
1411,40.19,0.0,0.0,0.0,0.0
1412,38.87,0.0,0.0,61.99,0.0
1413,52.02,0.0,20.51,0.0,41.91
1414,57.33,0.0,0.0,0.0,0.0
1415,23.62,13.76,28.9,0.0,0.0
1416,38.3,10.98,0.0,0.0,0.0
1417,68.94,10.48,0.0,0.0,31.35
1418,38.56,11.57,32.05,0.0,0.0
1419,25.59,0.0,24.89,38.9,0.0
1420,12.06,15.44,0.0,0.0,30.63
1421,43.85,0.0,29.37,53.74,0.0
1422,37.19,0.0,0.0,0.0,0.0
1423,57.75,15.6,0.0,0.0,42.77
1424,40.49,10.3,19.58,0.0,54.07
1425,28.46,0.0,0.0,0.0,0.0
1426,38.49,0.0,0.0,0.0,0.0
1427,55.33,14.53,32.1,0.0,0.0
1428,28.01,13.27,0.0,0.0,46.96
1429,32.27,11.94,0.0,96.15,56.42
1430,35.37,13.03,0.0,0.0,0.0
1431,59.63,11.95,0.0,0.0,10.19
1432,11.51,12.24,0.0,80.51,0.0
1433,24.48,0.0,0.0,85.65,0.0
1434,39.9,0.0,24.93,0.0,30.15
1435,50.51,0.0,0.0,0.0,0.0
1436,52.17,11.37,34.71,0.0,0.81
1437,70.78,16.68,25.0,0.0,11.1
1438,28.64,0.0,0.0,0.0,0.0
1439,70.62,0.0,0.0,0.0,0.0
1440,28.49,11.96,23.31,0.0,23.79
1441,11.74,14.67,0.0,0.0,0.0
1442,40.55,0.0,50.96,0.0,0.0
1443,34.81,0.0,0.0,95.55,0.0
1444,60.33,0.0,0.0,0.0,0.0
1445,34.09,0.0,0.0,0.0,0.0
1446,32.78,14.45,0.0,0.0,0.0
1447,10.54,0.0,35.82,0.0,0.0
1448,42.6,0.0,0.0,0.0,40.14
1449,11.51,10.19,0.0,0.0,0.0
1450,41.82,12.65,0.0,0.0,44.23
1451,27.71,0.0,0.0,0.0,0.0
1452,25.31,0.0,0.0,0.0,0.0
1453,25.55,0.0,0.0,0.0,35.57
1454,11.9,0.0,0.0,0.0,0.0
1455,44.48,0.0,0.0,94.7,0.0
1456,12.19,0.0,0.0,0.0,0.0
1457,58.97,0.0,0.0,0.0,0.0
1458,33.86,0.0,0.0,0.0,0.0
1459,59.24,16.86,0.0,77.93,0.0
1460,39.17,12.49,18.35,0.0,0.0
1461,27.48,0.0,0.0,0.0,0.0
1462,32.57,14.42,0.0,0.0,0.0
1463,38.52,0.0,0.0,0.0,0.0
1464,14.91,0.0,0.0,87.86,0.0
1465,14.82,0.0,0.0,0.0,44.84
1466,24.95,0.0,0.0,0.0,0.0
1467,32.93,14.16,0.0,0.0,6.9
1468,50.21,0.0,30.78,0.0,24.21
1469,24.17,0.0,0.0,0.0,0.0
1470,27.67,16.04,0.0,0.0,0.0
1471,29.96,0.0,0.0,0.0,0.0
1472,49.83,11.04,0.0,0.0,18.83
1473,27.24,0.0,0.0,0.0,39.88
1474,37.48,13.93,0.0,0.0,2.77
1475,36.38,13.6,0.0,0.0,0.0
1476,37.6,0.0,0.0,0.0,39.47
1477,32.89,0.0,0.0,0.0,0.0
1478,42.93,0.0,0.0,0.0,45.63
1479,12.4,0.0,0.0,0.0,0.0
1480,73.79,14.55,0.0,39.67,43.47
1481,39.87,0.0,0.0,0.0,0.0
1482,29.76,0.0,19.11,0.0,0.0
1483,12.7,15.65,0.0,0.0,0.0
1484,29.46,0.0,0.0,0.0,0.0
1485,57.57,10.47,0.0,0.0,0.0
1486,41.07,16.98,0.0,66.8,0.0
1487,57.24,0.0,0.0,0.0,0.0
1488,12.69,11.9,0.0,0.0,0.0
1489,59.67,0.0,0.0,0.0,0.0
1490,51.96,11.33,0.0,0.0,0.0
1491,34.76,12.58,30.29,0.0,0.0
1492,29.22,15.08,0.0,0.0,0.0
1493,27.19,0.0,0.0,70.63,23.14
1494,57.17,14.21,0.0,0.0,0.0
1495,28.86,13.44,0.0,0.0,0.0
1496,21.76,0.0,0.0,41.99,12.84
1497,10.46,15.82,0.0,44.63,0.0
1498,54.45,0.0,0.0,0.0,10.53
1499,32.69,0.0,0.0,0.0,0.0
1500,48.33,0.0,0.0,0.0,7.3
1501,11.21,0.0,0.0,0.0,44.85
1502,49.5,11.55,0.0,0.0,5.72
1503,34.09,11.54,0.0,43.16,0.0
1504,21.41,11.52,0.0,54.89,23.24
1505,64.7,14.68,39.43,0.0,0.0
1506,21.87,0.0,0.0,0.0,43.09
1507,44.3,10.91,0.0,0.0,46.66
1508,14.7,0.0,39.03,59.74,0.0
1509,14.35,0.0,38.25,0.0,0.0
1510,34.94,13.64,0.0,0.0,0.0
1511,58.69,0.0,0.0,0.0,0.0
1512,22.22,0.0,0.0,46.99,13.79
1513,14.6,13.36,0.0,0.0,0.0
1514,67.11,13.96,18.31,95.59,32.41
1515,57.21,13.39,15.59,85.89,0.0
1516,27.81,0.0,0.0,0.0,0.0
1517,45.09,13.24,0.0,92.87,22.11
1518,14.7,0.0,0.0,44.94,56.29
1519,45.66,0.0,17.95,52.7,0.0
1520,24.78,10.7,0.0,0.0,0.0
1521,48.48,0.0,0.0,0.0,6.14
1522,28.51,0.0,0.0,0.0,0.0
1523,54.39,15.06,26.13,0.0,0.0
1524,36.83,0.0,59.15,0.0,0.0
1525,45.18,0.0,0.0,47.53,0.0
1526,61.21,0.0,40.28,0.0,0.0
1527,42.77,0.0,0.0,0.0,54.78
1528,42.04,0.0,18.43,0.0,49.27
1529,54.41,0.0,0.0,0.0,15.26
1530,21.24,0.0,0.0,0.0,0.0
1531,56.7,0.0,0.0,93.41,22.48
1532,27.65,0.0,0.0,0.0,0.0
1533,27.76,0.0,0.0,0.0,0.0
1534,30.08,0.0,44.59,0.0,0.0
1535,54.19,0.0,0.0,0.0,49.11
1536,52.22,13.61,0.0,0.0,0.0
1537,41.12,12.99,34.66,0.0,0.0
1538,31.59,10.19,0.0,0.0,10.62
1539,47.23,14.92,0.0,0.0,0.0
1540,20.5,16.46,0.0,0.0,49.09
1541,27.8,13.21,0.0,37.45,49.07
1542,53.22,0.0,0.0,60.79,0.0
1543,53.26,16.47,0.0,66.31,0.0
1544,40.13,15.17,0.0,77.75,23.31
1545,13.02,0.0,0.0,0.0,0.0
1546,49.11,17.0,21.63,30.77,23.4
1547,41.97,16.51,0.0,31.29,0.0
1548,28.96,12.17,0.0,89.98,0.0
1549,39.2,0.0,0.0,0.0,45.54
1550,29.57,10.45,0.0,0.0,11.29
1551,32.82,0.0,0.0,71.38,0.0
1552,50.27,12.79,0.0,0.0,0.0
1553,29.44,14.74,0.0,0.0,0.0
1554,39.45,0.0,0.0,0.0,11.07
1555,66.45,16.33,0.0,92.8,0.0
1556,26.96,15.32,47.6,0.0,0.0
1557,50.64,0.0,0.0,0.0,0.0
1558,34.17,0.0,31.98,0.0,0.0
1559,29.38,0.0,0.0,0.0,44.41
1560,14.84,16.01,0.0,61.05,16.33
1561,44.37,12.79,0.0,0.0,0.0
1562,48.47,16.0,0.0,0.0,59.7
1563,28.61,13.69,0.0,0.0,0.0
1564,36.72,0.0,0.0,76.92,0.0
1565,26.9,12.53,0.0,0.0,34.03
1566,21.87,15.4,0.0,0.0,0.0
1567,25.45,0.0,0.0,49.22,20.87
1568,24.43,14.72,24.13,0.0,0.0
1569,32.04,0.0,0.0,47.14,41.38
1570,41.09,0.0,0.0,0.0,0.0
1571,13.1,0.0,0.0,53.97,0.0
1572,36.76,13.81,0.0,98.92,0.0
1573,20.84,0.0,0.0,0.0,0.0
1574,24.25,12.15,0.0,0.0,10.69
1575,54.65,15.61,0.0,0.0,0.0
1576,44.74,0.0,36.1,0.0,32.76
1577,41.67,0.0,56.31,0.0,0.0
1578,10.59,12.23,0.0,0.0,0.0
1579,14.43,12.09,0.0,0.0,0.0
1580,29.76,12.35,0.0,0.0,0.0
1581,55.76,10.18,21.07,0.0,0.0
1582,62.26,16.31,0.0,0.0,0.0
1583,49.52,13.77,0.0,64.46,0.0
1584,68.59,14.58,0.0,0.0,0.0
1585,27.0,13.14,0.0,0.0,0.0
1586,42.82,13.81,0.0,0.0,19.71
1587,25.94,14.11,0.0,42.38,21.3
1588,51.32,0.0,27.09,37.86,0.0
1589,26.87,16.65,27.89,0.0,0.0
1590,40.86,10.69,0.0,0.0,6.92
1591,13.41,12.33,0.0,0.0,0.0
1592,36.01,10.06,0.0,0.0,3.0
1593,40.51,11.65,25.18,0.0,0.0
1594,68.84,12.71,0.0,0.0,0.0
1595,54.79,0.0,0.0,51.03,0.0
1596,28.96,0.0,0.0,0.0,20.75
1597,43.78,15.74,36.64,50.23,21.31
1598,26.47,13.76,25.67,0.0,0.0
1599,21.5,16.88,0.0,0.0,32.92
1600,27.39,0.0,0.0,0.0,0.0
1601,36.65,0.0,46.5,0.0,0.0
1602,42.65,0.0,0.0,0.0,0.0
1603,74.58,13.45,0.0,0.0,0.0
1604,30.66,10.77,0.0,0.0,0.0
1605,28.73,0.0,15.88,0.0,44.37
1606,21.81,0.0,38.83,63.37,43.47
1607,39.23,13.65,0.0,0.0,6.89
1608,53.2,0.0,0.0,0.0,0.0
1609,39.05,11.16,16.86,0.0,0.0
1610,11.22,0.0,0.0,78.08,0.0
1611,22.14,15.3,0.0,0.0,0.0
1612,50.97,0.0,0.0,0.0,0.0
1613,14.61,12.25,0.0,0.0,0.0
1614,40.78,0.0,0.0,0.0,0.0
1615,36.39,0.0,0.0,0.0,0.0
1616,23.16,0.0,0.0,0.0,0.0
1617,25.46,0.0,0.0,0.0,0.0
1618,10.39,0.0,0.0,0.0,0.0
1619,26.51,15.25,0.0,0.0,32.32
1620,32.8,14.92,0.0,0.0,0.0
1621,62.85,0.0,0.0,48.02,45.37
1622,55.79,0.0,0.0,0.0,0.0
1623,12.62,0.0,0.0,0.0,0.0
1624,22.04,14.57,0.0,0.0,0.0
1625,29.36,14.88,25.55,0.0,0.0
1626,30.4,0.0,0.0,0.0,0.0
1627,32.75,0.0,53.08,0.0,0.0
1628,22.87,14.33,28.58,64.19,17.33
1629,74.39,0.0,0.0,0.0,0.0
1630,22.41,0.0,0.0,0.0,0.0
1631,39.5,0.0,0.0,0.0,0.0
1632,20.5,15.54,35.47,0.0,0.0
1633,12.17,11.46,23.56,79.42,0.0
1634,47.45,10.39,0.0,0.0,0.0
1635,11.5,15.97,0.0,0.0,47.33
1636,47.39,11.65,58.48,0.0,12.78
1637,36.12,0.0,0.0,88.65,0.0
1638,32.47,14.26,19.7,62.0,12.7
1639,32.04,12.83,0.0,0.0,0.0
1640,20.59,0.0,0.0,0.0,0.0
1641,11.64,0.0,0.0,0.0,0.0
1642,11.92,0.0,0.0,0.0,0.0
1643,39.71,14.45,0.0,0.0,0.0
1644,23.03,0.0,0.0,0.0,0.0
1645,57.17,0.0,15.57,69.19,0.0
1646,14.84,11.96,0.0,0.0,32.76
1647,22.59,10.25,0.0,0.0,0.0
1648,40.84,0.0,0.0,0.0,25.2
1649,12.59,0.0,0.0,0.0,0.0
1650,12.88,16.19,0.0,0.0,0.0
1651,54.42,0.0,51.84,0.0,0.0
1652,27.8,11.64,39.19,0.0,9.45
1653,56.89,11.32,45.58,0.0,0.0
1654,61.39,0.0,24.23,37.24,0.0
1655,46.03,15.81,17.19,0.0,0.0
1656,31.08,0.0,0.0,0.0,0.0
1657,46.7,13.7,15.52,78.35,0.0
1658,22.97,12.31,16.86,0.0,0.0
1659,41.92,0.0,0.0,0.0,0.0
1660,57.08,14.82,0.0,0.0,0.0
1661,24.38,0.0,0.0,0.0,45.81
1662,11.09,0.0,0.0,0.0,0.0
1663,14.18,0.0,0.0,0.0,0.0
1664,63.45,0.0,22.18,0.0,40.25
1665,20.67,0.0,0.0,0.0,0.0
1666,22.56,0.0,0.0,72.17,34.29
1667,37.03,12.65,32.77,0.0,0.0
1668,25.14,0.0,0.0,0.0,0.0
1669,24.88,11.3,46.59,73.45,0.0
1670,28.75,13.81,0.0,76.64,0.0
1671,26.53,0.0,0.0,68.96,16.02
1672,31.22,16.31,0.0,0.0,0.0
1673,22.36,0.0,0.0,0.0,0.0
1674,11.19,16.68,0.0,0.0,0.0
1675,28.37,0.0,0.0,0.0,0.0
1676,44.8,13.07,0.0,0.0,0.0
1677,28.22,14.42,0.0,0.0,0.0
1678,27.71,0.0,0.0,32.81,0.0
1679,51.84,14.1,0.0,75.49,12.57
1680,13.53,16.31,0.0,0.0,16.27
1681,43.84,0.0,29.89,0.0,0.0
1682,14.33,0.0,0.0,0.0,52.94
1683,31.42,14.33,0.0,0.0,0.0
1684,26.98,14.02,0.0,0.0,0.0
1685,23.67,15.35,0.0,0.0,43.48
1686,36.63,0.0,0.0,0.0,0.0
1687,10.78,16.4,0.0,0.0,49.32
1688,41.34,15.06,0.0,0.0,0.0
1689,14.18,12.41,0.0,0.0,0.0
1690,33.53,0.0,0.0,0.0,0.0
1691,21.12,11.62,0.0,0.0,0.0
1692,11.06,10.83,0.0,0.0,0.0
1693,52.29,14.69,0.0,0.0,12.62
1694,59.48,0.0,31.99,0.0,35.1
1695,43.88,0.0,28.16,0.0,0.0
1696,27.88,15.32,30.25,0.0,0.0
1697,52.78,0.0,17.0,0.0,0.0
1698,22.03,16.32,0.0,0.0,0.0
1699,39.77,0.0,0.0,0.0,0.0
1700,42.83,16.79,0.0,72.18,0.0
1701,22.54,12.74,0.0,0.0,0.0
1702,69.16,0.0,0.0,0.0,0.0
1703,50.82,0.0,38.18,96.62,58.39
1704,14.58,0.0,0.0,0.0,58.19
1705,26.73,12.34,0.0,0.0,0.0
1706,50.3,12.38,40.73,30.05,0.0
1707,26.08,0.0,0.0,0.0,0.0
1708,55.51,11.23,0.0,0.0,0.0
1709,28.86,0.0,0.0,0.0,0.0
1710,24.13,13.33,21.74,0.0,0.0
1711,56.11,10.6,0.0,0.0,59.98
1712,35.18,14.4,0.0,0.0,0.0
1713,22.88,10.28,0.0,57.96,0.0
1714,39.43,12.03,0.0,0.0,0.0
1715,37.73,0.0,33.86,80.31,0.0
1716,43.72,13.49,0.0,0.0,53.32
1717,33.94,15.5,59.57,0.0,0.0
1718,44.34,14.11,0.0,39.84,19.04
1719,44.33,0.0,0.0,0.0,23.9
1720,60.84,0.0,17.45,0.0,0.0
1721,40.08,0.0,0.0,0.0,0.0
1722,33.53,14.02,0.0,76.23,19.49
1723,31.27,14.96,0.0,0.0,0.0
1724,32.77,14.04,0.0,0.0,0.0
1725,29.79,0.0,23.87,0.0,0.0
1726,43.79,0.0,42.7,0.0,0.0
1727,43.14,0.0,19.0,0.0,0.0
1728,26.39,0.0,0.0,0.0,0.0
1729,27.97,0.0,0.0,0.0,0.0
1730,12.63,0.0,24.73,34.53,0.0
1731,30.16,13.49,19.28,0.0,11.41
1732,24.0,0.0,0.0,0.0,0.0
1733,11.9,11.34,0.0,0.0,0.0
1734,24.41,12.81,38.05,0.0,0.0
1735,39.21,10.8,20.13,0.0,0.0
1736,21.98,0.0,0.0,0.0,1.41
1737,55.72,0.0,0.0,0.0,0.0
1738,25.22,0.0,56.35,0.0,0.0
1739,36.57,12.53,28.43,0.0,6.23
1740,25.43,0.0,0.0,73.52,0.0
1741,42.31,0.0,0.0,0.0,0.0
1742,33.24,0.0,0.0,0.0,0.0
1743,41.61,0.0,0.0,0.0,0.0
1744,44.45,0.0,0.0,0.0,32.67
1745,56.27,0.0,30.55,0.0,42.31
1746,45.34,14.92,0.0,0.0,0.0
1747,35.42,0.0,0.0,0.0,0.0
1748,27.99,12.22,47.15,0.0,0.0
1749,24.2,0.0,0.0,0.0,0.0
1750,52.54,0.0,50.98,0.0,0.0
1751,36.61,15.0,15.28,35.14,28.44
1752,74.71,13.6,35.63,0.0,0.0
1753,32.46,0.0,57.64,0.0,0.0
1754,23.87,0.0,54.39,0.0,0.0
1755,29.62,0.0,0.0,0.0,0.0
1756,59.49,11.13,0.0,0.0,0.0
1757,20.37,0.0,0.0,0.0,56.51
1758,42.91,0.0,0.0,0.0,43.64
1759,39.3,0.0,0.0,0.0,18.76
1760,44.61,15.27,29.91,0.0,0.0
1761,40.5,0.0,0.0,0.0,0.0
1762,12.23,13.34,0.0,0.0,9.77
1763,68.01,0.0,0.0,75.4,0.0
1764,41.03,10.46,0.0,0.0,0.0
1765,28.05,0.0,43.17,0.0,0.0
1766,55.61,0.0,33.8,0.0,0.0
1767,20.37,13.2,0.0,0.0,5.43
1768,41.02,0.0,0.0,80.72,0.0
1769,66.08,0.0,0.0,67.48,37.98
1770,21.06,15.73,17.83,0.0,0.0
1771,59.96,16.14,0.0,0.0,44.12
1772,10.34,0.0,0.0,0.0,0.0
1773,39.32,0.0,0.0,0.0,0.0
1774,42.94,16.77,0.0,0.0,0.0
1775,34.5,0.0,0.0,0.0,54.58
1776,43.69,11.62,23.53,0.0,0.0
1777,13.47,0.0,0.0,73.91,0.0
1778,41.29,15.33,0.0,0.0,0.0
1779,29.92,14.37,24.57,0.0,16.44
1780,28.92,13.32,0.0,0.0,0.0
1781,33.69,0.0,22.9,0.0,57.8
1782,14.49,14.82,0.0,0.0,0.0
1783,43.83,14.82,0.0,0.0,40.89
1784,20.33,14.28,0.0,0.0,47.07
1785,35.59,0.0,38.14,40.73,0.0
1786,14.12,15.79,0.0,0.0,0.0
1787,27.47,0.0,0.0,0.0,0.0
1788,37.05,13.58,26.14,0.0,0.0
1789,26.29,0.0,0.0,0.0,1.31
1790,29.88,0.0,0.0,98.28,0.0
1791,50.85,10.55,37.53,95.49,46.9
1792,49.59,16.23,0.0,0.0,0.0
1793,11.97,0.0,0.0,0.0,0.0
1794,25.07,0.0,0.0,44.62,8.24
1795,50.2,12.46,53.65,0.0,0.97
1796,38.55,12.32,34.58,0.0,0.0
1797,25.39,13.21,0.0,0.0,0.0
1798,71.6,0.0,19.71,0.0,4.65
1799,25.22,15.54,0.0,0.0,0.0
1800,59.04,16.79,0.0,0.0,0.0
1801,26.61,0.0,0.0,0.0,0.0
1802,12.53,14.1,0.0,0.0,51.72
1803,36.06,16.99,0.0,0.0,31.28
1804,35.01,14.75,23.72,76.66,0.0
1805,47.96,0.0,22.01,63.84,3.16
1806,10.25,12.69,0.0,0.0,52.81
1807,11.12,0.0,0.0,84.03,16.17
1808,64.5,11.39,0.0,0.0,0.0
1809,41.94,0.0,0.0,0.0,0.0
1810,20.73,12.41,0.0,0.0,3.4
1811,38.68,0.0,0.0,0.0,0.0
1812,20.77,0.0,0.0,0.0,0.0
1813,35.85,11.13,0.0,0.0,35.24
1814,23.52,13.97,0.0,0.0,0.0
1815,57.91,0.0,20.05,77.96,0.0
1816,11.42,0.0,0.0,0.0,10.67
1817,39.4,14.08,49.92,44.04,0.0
1818,26.7,0.0,0.0,66.41,0.0
1819,13.08,15.76,0.0,0.0,0.0
1820,39.41,0.0,0.0,0.0,0.0
1821,74.06,0.0,42.84,0.0,0.0
1822,43.54,0.0,0.0,0.0,45.71
1823,49.61,15.77,0.0,0.0,0.0
1824,21.43,15.31,0.0,0.0,6.93
1825,59.31,10.41,0.0,51.75,8.68
1826,49.28,11.3,0.0,0.0,0.0
1827,67.57,12.38,0.0,30.49,5.73
1828,28.3,11.51,0.0,0.0,0.0
1829,27.87,14.72,0.0,0.0,0.0
1830,66.56,16.66,20.84,69.4,0.0
1831,38.01,0.0,0.0,0.0,0.0
1832,12.82,0.0,0.0,0.0,0.0
1833,22.63,16.36,37.07,0.0,55.79
1834,32.33,0.0,0.0,0.0,0.0
1835,22.47,15.87,0.0,52.19,0.0
1836,44.02,12.23,0.0,0.0,0.0
1837,73.23,0.0,0.0,0.0,0.0
1838,30.28,10.77,33.25,33.85,0.0
1839,21.57,0.0,0.0,0.0,21.29
1840,43.98,0.0,0.0,0.0,0.0
1841,20.35,0.0,0.0,90.2,0.27
1842,56.57,0.0,18.51,97.64,0.0
1843,65.48,0.0,0.0,0.0,0.0
1844,25.72,15.38,0.0,0.0,0.0
1845,26.19,14.0,0.0,0.0,0.0
1846,39.17,0.0,27.13,62.85,39.11
1847,36.79,0.0,37.71,0.0,0.0
1848,53.13,0.0,0.0,96.8,0.0
1849,10.01,11.76,0.0,0.0,10.86
1850,53.99,16.54,23.39,95.26,42.21
1851,56.73,0.0,0.0,74.8,0.0
1852,48.66,0.0,0.0,0.0,58.87
1853,52.85,0.0,0.0,0.0,0.0
1854,23.34,11.05,0.0,0.0,0.0
1855,26.8,0.0,0.0,0.0,0.0
1856,58.96,13.21,27.1,0.0,0.0
1857,32.48,12.55,0.0,0.0,0.0
1858,28.27,0.0,30.38,0.0,0.0
1859,29.77,16.89,0.0,0.0,36.55
1860,34.42,0.0,0.0,0.0,0.0
1861,41.21,10.01,0.0,0.0,0.0
1862,21.63,13.14,0.0,0.0,0.0
1863,50.82,16.0,31.73,42.99,0.0
