personID,clothing,personalCare,householdSupplies,childcare,petExpenses
1248,137.74,76.47,53.7,0.0,0.0
1249,324.77,83.38,129.3,0.0,92.42
1250,88.9,258.22,88.57,923.02,0.0
1251,208.32,82.55,92.0,0.0,0.0
1252,299.62,144.77,82.82,1250.88,184.27
1253,48.13,32.42,89.99,0.0,0.0
1254,133.58,63.79,67.81,0.0,0.0
1255,113.92,278.46,163.63,1075.06,0.0
1256,379.92,144.62,65.48,0.0,156.13
1257,43.57,68.85,131.35,0.0,0.0
1258,228.08,95.73,115.07,0.0,138.75
1259,66.51,81.77,123.95,0.0,0.0
1260,84.55,199.28,108.91,1058.03,52.86
1261,31.32,42.89,137.61,0.0,76.51
1262,96.37,61.55,57.74,0.0,0.0
1263,148.61,448.88,223.22,1357.81,0.0
1264,61.12,132.88,117.46,0.0,0.0
1265,134.96,211.21,193.95,0.0,0.0
1266,49.77,131.25,166.91,0.0,0.0
1267,111.73,271.26,119.31,0.0,134.23
1268,169.56,143.35,80.09,0.0,0.0
1269,185.99,219.13,143.32,1148.27,100.94
1270,163.81,99.36,135.6,835.11,0.0
1271,42.63,126.49,94.08,0.0,0.0
1272,151.83,252.07,200.54,0.0,0.0
1273,70.56,264.94,120.91,1192.28,146.97
1274,192.94,134.8,60.65,0.0,0.0
1275,116.62,95.15,138.64,0.0,0.0
1276,170.12,258.65,84.9,0.0,142.61
1277,91.94,136.98,158.74,0.0,0.0
1278,72.72,93.97,129.53,0.0,0.0
1279,44.2,108.37,102.59,1143.64,0.0
1280,130.2,69.95,104.29,1688.35,77.09
1281,81.28,244.77,131.99,0.0,66.64
1282,271.3,73.71,100.64,0.0,149.74
1283,231.11,42.45,69.48,0.0,0.0
1284,69.82,135.19,77.98,0.0,0.0
1285,127.3,185.07,159.34,1356.06,66.87
1286,246.68,203.91,155.97,966.43,0.0
1287,68.77,44.36,83.54,0.0,0.0
1288,78.25,82.62,154.18,1773.06,0.0
1289,99.01,143.02,141.63,0.0,0.0
1290,281.39,59.02,68.46,0.0,0.0
1291,251.74,176.96,133.7,1114.63,0.0
1292,95.32,268.51,88.0,1572.34,63.34
1293,66.19,131.94,100.73,844.46,0.0
1294,71.86,247.92,203.73,0.0,0.0
1295,214.27,86.55,133.69,0.0,135.16
1296,156.3,271.05,124.33,0.0,0.0
1297,151.05,233.35,113.01,0.0,50.79
1298,122.99,121.3,162.91,0.0,0.0
1299,69.31,122.1,114.49,1022.16,0.0
1300,107.85,143.28,161.58,0.0,112.98
1301,123.83,119.31,99.33,0.0,0.0
1302,69.82,265.79,164.72,1516.41,0.0
1303,128.25,62.28,124.91,0.0,0.0
1304,79.08,158.2,110.62,1539.32,104.61
1305,37.72,92.29,133.67,0.0,81.59
1306,101.96,255.37,76.49,947.2,0.0
1307,37.3,90.99,64.02,0.0,0.0
1308,48.41,139.88,84.98,0.0,0.0
1309,99.39,64.78,87.62,0.0,0.0
1310,123.25,263.99,139.9,1222.42,0.0
1311,32.22,91.38,109.73,0.0,118.53
1312,98.24,67.04,144.96,0.0,0.0
1313,85.2,101.86,142.16,0.0,105.38
1314,149.13,58.37,100.64,0.0,96.5
1315,77.72,196.91,92.16,0.0,0.0
1316,149.81,32.77,110.1,0.0,53.69
1317,241.24,186.71,155.08,0.0,124.7
1318,181.55,84.36,93.19,0.0,0.0
1319,180.7,57.8,64.53,0.0,78.74
1320,87.66,68.8,74.36,0.0,93.93
1321,57.94,97.86,144.3,0.0,0.0
1322,104.14,77.63,128.86,0.0,105.02
1323,125.65,136.94,69.58,0.0,71.89
1324,147.56,88.14,135.36,1334.28,62.98
1325,119.71,67.92,164.52,0.0,59.78
1326,321.55,366.73,108.17,1369.0,79.91
1327,72.73,340.16,82.02,1055.87,0.0
1328,208.75,199.63,142.15,974.86,156.59
1329,206.29,183.16,165.28,0.0,143.4
1330,103.79,202.17,69.74,0.0,0.0
1331,164.04,102.82,115.71,788.05,148.88
1332,65.28,76.1,93.2,0.0,0.0
1333,294.48,99.28,108.82,0.0,0.0
1334,73.8,93.96,154.65,0.0,0.0
1335,90.88,118.37,106.95,0.0,81.26
1336,155.85,120.44,137.89,0.0,77.86
1337,230.3,44.99,123.73,0.0,0.0
1338,126.98,72.49,130.5,0.0,0.0
1339,98.49,218.92,92.84,0.0,105.0
1340,264.71,88.64,139.95,0.0,156.19
1341,97.73,172.8,87.5,721.57,132.57
1342,67.77,75.8,123.46,0.0,137.9
1343,107.48,163.73,91.59,1053.59,76.18
1344,118.61,72.2,58.4,0.0,89.39
1345,274.87,170.06,77.73,812.27,0.0
1346,183.89,122.25,99.31,1606.14,57.13
1347,241.67,148.32,119.65,1283.07,0.0
1348,75.4,118.34,138.14,1133.45,101.26
1349,98.39,255.54,121.68,0.0,87.43
1350,86.54,91.87,102.14,0.0,0.0
1351,227.85,217.64,179.4,0.0,87.33
1352,71.6,46.07,81.12,0.0,83.37
1353,148.89,42.15,78.23,0.0,112.64
1354,71.84,94.05,136.58,0.0,71.96
1355,136.16,204.56,236.52,1235.0,0.0
1356,55.42,198.35,67.1,0.0,0.0
1357,113.77,32.61,54.57,0.0,0.0
1358,135.37,197.56,182.46,0.0,67.9
1359,120.56,66.76,62.57,0.0,85.06
1360,74.64,137.62,159.73,1147.61,72.62
1361,181.89,90.24,98.2,0.0,188.04
1362,86.08,263.38,161.58,0.0,0.0
1363,108.8,33.0,50.67,0.0,0.0
1364,108.28,45.83,76.98,0.0,0.0
1365,140.04,166.92,213.95,1678.25,136.91
1366,170.71,64.29,139.56,0.0,0.0
1367,122.3,56.58,100.84,0.0,139.89
1368,133.38,164.87,190.04,0.0,144.94
1369,72.41,45.13,57.41,0.0,0.0
1370,31.25,150.99,197.24,1362.39,0.0
1371,50.91,32.44,120.42,0.0,0.0
1372,73.2,105.77,68.85,0.0,140.01
1373,74.1,232.75,172.5,753.1,0.0
1374,149.17,33.73,110.23,0.0,0.0
1375,166.33,175.17,208.34,1049.88,0.0
1376,58.26,70.69,81.52,0.0,0.0
1377,56.06,40.65,79.63,0.0,0.0
1378,76.32,130.01,77.39,0.0,0.0
1379,71.58,85.17,160.31,0.0,0.0
1380,73.97,32.07,130.57,0.0,94.43
1381,228.23,76.38,74.69,0.0,0.0
1382,74.79,292.48,217.66,0.0,0.0
1383,43.09,106.76,163.62,0.0,121.25
1384,118.99,124.59,70.31,0.0,0.0
1385,49.07,144.49,209.15,0.0,0.0
1386,48.56,215.22,177.47,0.0,0.0
1387,376.95,168.14,157.03,0.0,0.0
1388,60.35,350.03,89.33,1126.41,56.15
1389,117.33,65.89,161.17,0.0,107.53
1390,184.62,57.14,143.49,0.0,0.0
1391,102.84,66.65,135.8,0.0,114.37
1392,44.96,126.36,149.74,0.0,0.0
1393,251.27,268.13,142.1,910.52,0.0
1394,107.68,164.56,76.43,1118.51,0.0
1395,313.5,156.41,108.99,0.0,164.95
1396,122.73,212.26,179.17,0.0,0.0
1397,177.26,282.3,136.09,0.0,0.0
1398,64.04,159.08,120.78,1115.12,0.0
1399,282.05,49.7,108.93,0.0,0.0
1400,230.79,145.89,164.5,0.0,0.0
1401,90.15,284.11,153.8,1080.0,143.08
1402,263.25,228.36,148.7,769.75,0.0
1403,111.64,106.37,108.56,0.0,0.0
1404,100.02,100.44,102.39,0.0,116.92
1405,126.45,34.38,88.19,0.0,93.35
1406,59.74,137.1,188.25,1121.65,0.0
1407,37.77,189.6,112.33,0.0,0.0
1408,87.4,202.29,125.13,0.0,93.31
1409,172.45,233.27,89.33,0.0,0.0
1410,72.73,53.8,93.3,0.0,76.27
1411,78.62,136.65,120.45,0.0,0.0
1412,165.16,89.44,110.26,0.0,121.68
1413,167.18,227.21,134.38,0.0,0.0
1414,78.55,87.82,155.73,0.0,0.0
1415,34.02,174.02,159.55,0.0,0.0
1416,63.81,78.21,101.73,0.0,66.87
1417,136.86,49.41,85.69,0.0,0.0
1418,76.15,76.57,61.97,0.0,0.0
1419,207.86,437.09,117.13,0.0,0.0
1420,69.83,136.95,199.87,0.0,0.0
1421,122.11,136.67,125.39,1096.0,0.0
1422,90.25,50.51,139.98,0.0,0.0
1423,39.51,139.9,74.36,0.0,134.2
1424,42.77,33.02,61.78,0.0,0.0
1425,72.96,64.39,132.12,0.0,117.61
1426,109.54,39.69,97.72,0.0,124.56
1427,78.41,255.03,216.43,1197.73,82.25
1428,68.71,117.1,90.5,0.0,0.0
1429,129.82,54.92,70.93,0.0,0.0
1430,186.28,235.58,162.72,821.83,125.01
1431,120.93,185.35,117.42,1753.46,0.0
1432,112.67,70.25,59.79,0.0,0.0
1433,85.76,220.13,201.68,1770.41,84.72
1434,328.57,264.18,169.01,951.42,0.0
1435,334.74,81.52,98.48,0.0,187.6
1436,103.83,156.54,96.94,918.83,0.0
1437,40.72,140.58,105.86,912.05,0.0
1438,79.45,119.43,59.86,0.0,0.0
1439,129.62,70.7,60.08,0.0,0.0
1440,148.62,96.87,93.57,0.0,0.0
1441,158.27,116.04,148.64,0.0,0.0
1442,86.09,58.36,122.79,0.0,0.0
1443,213.47,144.39,102.03,0.0,0.0
1444,125.06,72.39,152.92,0.0,110.03
1445,79.59,70.71,118.9,0.0,0.0
1446,100.53,162.25,182.3,0.0,0.0
1447,185.93,70.59,50.17,0.0,0.0
1448,357.07,256.32,174.58,887.6,0.0
1449,63.19,72.73,135.32,0.0,72.36
1450,258.38,106.82,93.92,0.0,171.79
1451,96.8,172.21,172.53,0.0,0.0
1452,46.3,60.05,115.39,0.0,0.0
1453,156.49,124.42,123.51,1343.36,108.34
1454,124.29,165.47,203.13,1367.44,52.2
1455,272.93,56.13,134.22,0.0,0.0
1456,44.6,77.93,81.72,1487.45,0.0
1457,263.54,113.37,82.42,0.0,143.76
1458,70.59,138.27,122.78,0.0,74.75
1459,163.0,213.74,150.78,928.79,168.02
1460,39.5,110.64,160.89,0.0,0.0
1461,148.27,197.62,214.45,968.11,0.0
1462,200.48,45.8,73.14,0.0,0.0
1463,49.9,142.36,116.23,0.0,0.0
1464,102.52,59.77,67.96,0.0,0.0
1465,103.57,110.74,151.61,0.0,0.0
1466,48.92,62.37,83.85,0.0,118.67
1467,65.86,44.38,139.82,0.0,0.0
1468,54.86,111.69,136.78,0.0,0.0
1469,123.99,104.46,139.34,0.0,0.0
1470,117.15,94.47,63.37,0.0,0.0
1471,42.97,215.63,138.61,826.91,0.0
1472,55.78,54.66,52.24,0.0,0.0
1473,123.91,178.7,73.65,0.0,0.0
1474,49.23,97.32,185.56,0.0,0.0
1475,358.21,438.9,90.54,0.0,0.0
1476,71.73,97.83,183.79,990.36,0.0
1477,47.66,199.33,96.54,0.0,0.0
1478,120.15,142.11,66.52,1772.82,0.0
1479,243.01,183.16,164.78,0.0,68.73
1480,137.0,70.18,92.51,0.0,0.0
1481,83.42,287.91,117.78,0.0,0.0
1482,103.38,102.62,100.78,869.78,0.0
1483,210.86,90.42,136.94,0.0,156.36
1484,274.16,67.46,72.24,0.0,0.0
1485,89.1,271.26,205.73,1049.87,79.29
1486,189.9,143.11,74.44,0.0,0.0
1487,67.96,176.03,75.96,0.0,131.91
1488,168.51,60.54,95.46,0.0,0.0
1489,73.76,232.08,133.58,998.04,52.44
1490,47.58,34.7,49.96,0.0,0.0
1491,93.99,353.53,166.85,1416.9,70.28
1492,54.19,53.14,74.38,0.0,0.0
1493,93.73,127.38,132.23,0.0,0.0
1494,93.74,130.08,122.07,0.0,0.0
1495,72.7,90.35,78.89,0.0,148.53
1496,93.4,71.46,126.58,0.0,62.41
1497,139.36,85.69,110.69,0.0,0.0
1498,58.93,133.46,137.59,0.0,0.0
1499,63.32,152.35,157.77,884.42,0.0
1500,133.4,194.59,135.4,0.0,0.0
1501,110.44,182.13,208.77,0.0,69.23
1502,74.54,141.31,92.6,0.0,79.17
1503,191.17,66.0,114.78,0.0,76.36
1504,205.05,50.16,67.56,0.0,168.33
1505,59.1,189.77,169.17,0.0,0.0
1506,253.39,231.75,124.92,1645.66,167.54
1507,80.73,195.51,66.02,1104.61,71.95
1508,70.45,180.94,198.93,851.84,0.0
1509,148.28,82.68,56.8,0.0,0.0
1510,32.7,39.6,95.76,0.0,0.0
1511,48.41,182.85,199.32,0.0,0.0
1512,191.94,262.74,85.41,1071.04,0.0
1513,73.09,38.52,92.74,0.0,0.0
1514,140.43,39.54,61.86,0.0,147.85
1515,130.2,70.65,135.51,0.0,0.0
1516,55.72,41.92,95.95,0.0,115.25
1517,179.58,63.96,92.45,0.0,150.72
1518,114.87,42.09,105.17,0.0,0.0
1519,109.27,204.61,121.11,0.0,0.0
1520,194.93,80.88,140.1,0.0,0.0
1521,76.99,61.52,117.32,0.0,0.0
1522,45.55,75.42,150.89,1492.38,0.0
1523,37.66,130.47,78.46,1002.34,0.0
1524,143.33,181.32,198.76,0.0,128.67
1525,83.95,139.04,111.07,0.0,90.0
1526,81.28,293.28,183.06,1179.64,110.3
1527,46.39,66.66,124.97,0.0,0.0
1528,155.01,344.15,180.79,731.06,107.33
1529,246.58,83.71,114.3,0.0,0.0
1530,383.93,84.75,67.85,0.0,0.0
1531,174.16,275.53,129.9,917.03,0.0
1532,49.17,214.04,105.15,0.0,0.0
1533,86.32,134.88,77.54,0.0,0.0
1534,192.68,151.78,135.24,0.0,0.0
1535,66.48,94.02,115.7,0.0,0.0
1536,105.92,37.24,53.88,0.0,0.0
1537,67.79,247.35,175.5,0.0,0.0
1538,97.53,85.27,79.78,0.0,0.0
1539,112.9,97.94,131.99,0.0,68.92
1540,388.23,82.49,65.82,0.0,0.0
1541,117.13,172.38,169.76,0.0,0.0
1542,175.1,67.88,57.45,0.0,0.0
1543,225.19,48.4,102.89,0.0,0.0
1544,174.65,261.08,205.69,886.56,0.0
1545,108.14,90.28,138.7,0.0,0.0
1546,88.63,67.69,120.21,0.0,76.73
1547,126.49,53.76,124.99,0.0,66.89
1548,146.27,141.83,190.16,792.59,0.0
1549,68.74,43.65,48.22,0.0,0.0
1550,83.38,129.25,117.23,0.0,0.0
1551,96.59,67.48,134.59,0.0,0.0
1552,44.48,66.84,128.27,0.0,0.0
1553,153.25,92.0,66.19,0.0,157.23
1554,66.98,166.74,115.82,0.0,0.0
1555,119.02,225.31,105.11,0.0,114.19
1556,146.98,250.0,174.37,0.0,193.97
1557,33.15,123.83,139.37,1894.08,0.0
1558,113.61,54.59,126.84,0.0,109.16
1559,382.28,86.68,112.09,0.0,0.0
1560,168.61,256.32,140.21,0.0,0.0
1561,50.62,172.02,211.17,0.0,0.0
1562,225.46,115.25,149.44,1215.18,0.0
1563,215.59,182.64,172.32,0.0,0.0
1564,173.19,227.86,212.42,856.52,131.44
1565,40.55,40.39,62.31,0.0,0.0
1566,99.52,52.72,130.94,0.0,71.08
1567,141.1,74.83,119.0,0.0,0.0
1568,70.36,33.52,52.6,0.0,0.0
1569,69.68,78.12,67.03,0.0,0.0
1570,69.91,51.55,138.55,0.0,0.0
1571,159.27,51.66,77.8,0.0,0.0
1572,134.97,210.82,93.9,1664.07,146.39
1573,157.25,129.6,158.12,0.0,0.0
1574,71.62,73.46,144.76,0.0,0.0
1575,137.95,418.1,161.92,0.0,0.0
1576,77.48,89.35,133.92,0.0,0.0
1577,336.84,184.39,167.85,0.0,0.0
1578,39.73,33.34,70.23,0.0,105.59
1579,77.5,48.44,74.72,0.0,0.0
1580,103.24,77.62,77.67,1082.46,141.09
1581,46.82,103.3,99.36,1342.11,0.0
1582,283.93,139.45,77.79,1469.4,0.0
1583,153.49,142.35,150.28,0.0,0.0
1584,67.34,143.91,74.23,0.0,106.31
1585,168.86,143.29,98.85,0.0,0.0
1586,66.14,139.66,120.15,0.0,91.65
1587,295.65,62.01,130.33,0.0,0.0
1588,147.5,104.79,70.41,1702.15,0.0
1589,34.96,97.47,146.75,946.24,0.0
1590,145.74,168.41,169.21,0.0,79.41
1591,154.99,61.67,131.75,0.0,0.0
1592,96.02,118.07,158.99,0.0,77.08
1593,87.57,71.77,55.11,0.0,137.32
1594,121.04,35.22,92.7,0.0,0.0
1595,66.09,70.62,104.88,0.0,0.0
1596,123.85,135.18,56.36,0.0,0.0
1597,188.75,174.18,157.08,1229.58,0.0
1598,36.68,78.5,141.47,0.0,0.0
1599,105.03,42.84,68.96,0.0,0.0
1600,130.04,183.0,195.62,0.0,0.0
1601,45.88,215.99,104.49,0.0,0.0
1602,342.06,93.17,77.89,0.0,120.85
1603,210.44,177.95,135.56,0.0,0.0
1604,49.41,69.02,80.36,0.0,64.26
1605,46.03,103.02,140.32,0.0,0.0
1606,97.54,87.28,85.18,0.0,0.0
1607,224.98,53.32,103.65,0.0,0.0
1608,87.93,67.59,71.46,0.0,91.87
1609,251.85,203.34,107.96,0.0,0.0
1610,259.26,458.09,229.3,1472.54,0.0
1611,86.95,96.95,108.18,0.0,85.14
1612,178.25,91.24,132.11,0.0,140.53
1613,158.7,388.38,115.2,763.12,0.0
1614,74.19,142.16,153.53,848.04,88.39
1615,141.9,182.56,212.8,1385.4,131.41
1616,230.26,167.83,135.17,0.0,0.0
1617,193.41,66.95,94.94,0.0,0.0
1618,49.76,37.12,59.41,0.0,128.88
1619,67.24,128.98,132.71,0.0,0.0
1620,55.21,137.09,94.84,1454.46,54.97
1621,382.35,83.28,119.38,0.0,0.0
1622,98.89,68.35,79.45,0.0,0.0
1623,67.4,88.13,73.34,0.0,106.38
1624,77.96,75.45,71.85,0.0,117.45
1625,47.63,128.49,72.55,0.0,0.0
1626,133.81,79.68,133.8,0.0,129.29
1627,116.88,208.75,70.35,1334.85,131.59
1628,259.03,178.94,210.68,1804.73,0.0
1629,69.93,140.94,89.31,0.0,138.42
1630,159.49,116.86,92.96,0.0,0.0
1631,181.43,51.09,64.36,0.0,68.79
1632,45.3,201.37,177.07,1737.85,0.0
1633,166.38,112.01,60.06,0.0,0.0
1634,111.71,153.73,155.7,891.63,0.0
1635,100.67,136.21,68.6,0.0,144.48
1636,82.35,188.38,191.96,1073.26,69.96
1637,268.51,122.4,99.46,0.0,0.0
1638,101.05,45.94,78.95,0.0,134.73
1639,71.36,100.3,99.77,0.0,119.72
1640,112.61,177.63,124.64,841.79,0.0
1641,240.81,143.51,86.36,0.0,163.37
1642,102.07,207.4,219.44,1217.43,0.0
1643,135.53,152.25,163.15,1663.31,0.0
1644,82.97,135.28,95.0,0.0,86.36
1645,168.25,69.34,83.99,0.0,0.0
1646,77.27,39.14,55.11,0.0,135.77
1647,94.92,54.1,85.32,0.0,0.0
1648,92.94,113.34,141.86,1054.84,0.0
1649,327.63,70.08,87.12,0.0,0.0
1650,42.12,129.53,106.49,0.0,0.0
1651,94.89,108.12,76.78,0.0,122.26
1652,66.56,278.05,94.09,0.0,0.0
1653,99.32,53.22,115.76,0.0,83.05
1654,75.07,65.41,132.26,0.0,104.56
1655,34.11,91.87,125.84,0.0,0.0
1656,51.61,113.76,142.53,0.0,0.0
1657,80.13,106.57,108.41,0.0,0.0
1658,79.76,63.03,59.96,0.0,143.15
1659,41.77,68.9,100.42,0.0,0.0
1660,355.88,148.96,84.4,0.0,75.08
1661,79.82,259.65,192.23,0.0,0.0
1662,69.94,172.66,166.46,1218.22,0.0
1663,34.02,80.68,84.25,0.0,0.0
1664,112.47,62.37,131.09,0.0,0.0
1665,60.03,122.48,156.14,0.0,0.0
1666,72.37,108.84,151.96,1060.36,0.0
1667,75.36,46.3,88.28,0.0,0.0
1668,63.61,84.97,123.01,0.0,0.0
1669,103.57,40.97,79.97,0.0,0.0
1670,146.67,224.54,121.4,0.0,127.22
1671,317.14,375.86,158.38,1204.07,0.0
1672,70.39,81.69,90.97,1003.46,0.0
1673,105.29,58.46,117.19,0.0,0.0
1674,68.04,84.05,71.76,0.0,0.0
1675,68.96,46.07,56.47,0.0,0.0
1676,32.69,180.12,148.35,0.0,71.76
1677,72.06,107.38,107.45,0.0,144.81
1678,125.21,38.07,81.94,0.0,0.0
1679,190.97,213.52,177.7,1363.08,0.0
1680,66.7,110.14,114.38,0.0,0.0
1681,66.06,157.11,170.73,0.0,89.82
1682,59.97,38.97,121.15,0.0,0.0
1683,76.77,93.03,114.98,820.13,141.68
1684,158.27,126.24,150.35,0.0,0.0
1685,91.36,193.76,141.11,0.0,0.0
1686,55.93,108.19,91.62,0.0,0.0
1687,64.11,137.53,127.98,1924.71,0.0
1688,35.96,239.31,223.02,0.0,0.0
1689,52.92,36.63,78.92,0.0,0.0
1690,180.17,195.26,70.57,0.0,0.0
1691,38.14,171.54,204.11,895.38,0.0
1692,335.58,198.9,130.63,0.0,0.0
1693,76.11,124.18,162.96,1253.52,0.0
1694,75.89,33.76,92.02,0.0,51.74
1695,101.86,230.12,163.03,0.0,86.36
1696,175.94,236.57,139.09,0.0,0.0
1697,286.03,57.86,57.32,0.0,0.0
1698,84.85,50.45,62.78,0.0,79.96
1699,103.94,140.82,149.4,0.0,0.0
1700,144.18,33.31,60.04,0.0,60.08
1701,157.01,56.26,76.59,0.0,85.78
1702,282.28,102.76,123.48,0.0,0.0
1703,109.17,169.06,181.37,1427.94,51.1
1704,69.83,33.44,85.36,0.0,0.0
1705,73.16,300.72,163.16,1225.07,136.31
1706,338.2,280.73,211.21,1435.59,104.58
1707,279.83,221.97,180.29,0.0,0.0
1708,124.15,141.03,105.75,0.0,0.0
1709,74.97,189.85,159.43,1181.01,76.05
1710,138.66,133.09,94.51,0.0,0.0
1711,107.83,38.73,112.13,0.0,0.0
1712,51.22,153.22,87.16,0.0,0.0
1713,273.7,204.18,85.53,1017.62,0.0
1714,118.23,94.31,100.04,0.0,0.0
1715,149.36,95.79,78.22,0.0,0.0
1716,124.11,49.75,127.25,0.0,0.0
1717,115.51,177.08,142.35,0.0,140.45
1718,143.12,92.02,63.74,0.0,0.0
1719,188.06,102.59,98.81,0.0,0.0
1720,93.55,65.72,89.36,0.0,0.0
1721,60.6,57.88,127.52,0.0,0.0
1722,166.67,117.63,155.57,0.0,0.0
1723,77.12,199.08,116.63,1117.63,0.0
1724,59.7,142.72,145.96,0.0,0.0
1725,285.88,95.2,141.7,0.0,0.0
1726,130.78,57.69,55.3,0.0,0.0
1727,107.39,148.26,79.29,1184.33,106.26
1728,53.61,112.89,87.6,0.0,141.64
1729,118.25,35.82,114.89,0.0,0.0
1730,154.01,263.84,86.53,896.06,0.0
1731,77.15,172.24,162.66,1053.06,0.0
1732,70.3,37.27,48.03,0.0,0.0
1733,51.32,126.4,130.78,0.0,0.0
1734,53.12,339.24,233.07,1092.74,0.0
1735,64.26,204.81,175.85,1378.8,0.0
1736,203.1,116.13,142.72,0.0,143.58
1737,53.0,150.68,112.95,0.0,116.52
1738,76.04,39.69,52.83,0.0,0.0
1739,83.27,190.67,177.37,1017.16,0.0
1740,132.3,152.12,89.69,1293.01,0.0
1741,177.42,255.79,77.92,0.0,116.7
1742,138.68,66.71,103.22,0.0,0.0
1743,115.83,67.04,115.81,0.0,91.39
1744,45.86,76.81,76.21,0.0,0.0
1745,167.2,125.76,114.34,0.0,0.0
1746,81.8,115.72,84.48,0.0,0.0
1747,73.61,187.04,162.23,0.0,0.0
1748,54.57,61.38,128.34,0.0,0.0
1749,181.19,208.19,105.32,0.0,0.0
1750,43.88,81.04,162.84,0.0,0.0
1751,104.93,182.71,128.45,1242.77,81.46
1752,65.39,101.19,183.03,0.0,0.0
1753,38.99,41.64,102.81,0.0,0.0
1754,76.07,195.41,105.72,0.0,0.0
1755,70.53,44.7,89.19,0.0,0.0
1756,250.21,103.67,94.02,0.0,0.0
1757,94.25,132.66,145.12,0.0,0.0
1758,62.06,36.5,124.57,0.0,107.88
1759,34.31,42.03,128.38,0.0,86.36
1760,32.94,32.54,56.55,0.0,0.0
1761,67.02,103.02,70.33,0.0,0.0
1762,158.95,264.33,203.38,0.0,0.0
1763,146.91,32.27,69.32,0.0,131.68
1764,177.49,48.08,83.99,0.0,50.51
1765,33.62,188.31,144.5,0.0,144.01
1766,122.63,152.82,185.58,0.0,69.44
1767,148.7,53.76,112.4,0.0,0.0
1768,90.22,213.14,117.98,1536.19,89.28
1769,81.5,119.93,146.32,1518.84,137.71
1770,48.35,214.23,187.9,871.2,64.99
1771,60.12,99.5,66.79,0.0,0.0
1772,85.04,138.15,78.82,0.0,0.0
1773,39.13,41.23,107.71,0.0,0.0
1774,72.99,42.76,50.06,0.0,0.0
1775,204.92,173.59,153.13,0.0,172.88
1776,95.16,275.46,129.86,843.97,0.0
1777,231.89,119.31,143.83,0.0,0.0
1778,64.74,218.93,197.38,0.0,127.44
1779,92.24,37.75,107.37,0.0,0.0
1780,94.97,134.84,123.06,0.0,0.0
1781,79.67,55.74,143.39,0.0,0.0
1782,193.67,110.18,62.56,0.0,0.0
1783,51.66,238.55,132.19,778.08,0.0
1784,146.39,361.87,191.49,1278.27,111.54
1785,190.54,146.94,119.62,934.45,0.0
1786,147.32,114.17,159.32,1169.82,127.25
1787,109.14,96.08,161.67,0.0,148.66
1788,238.28,143.87,70.28,0.0,0.0
1789,92.1,147.04,182.01,0.0,0.0
1790,235.89,266.15,142.49,1761.21,157.43
1791,242.83,208.2,159.53,983.32,79.33
1792,182.88,217.31,209.1,0.0,125.57
1793,46.22,66.48,121.23,0.0,141.96
1794,108.76,280.2,164.54,1060.57,0.0
1795,100.31,104.39,92.39,0.0,0.0
1796,34.14,34.46,111.42,0.0,82.79
1797,47.23,123.69,66.97,0.0,0.0
1798,103.26,80.71,84.44,0.0,141.02
1799,102.07,61.6,127.06,0.0,0.0
1800,97.99,157.13,126.14,1073.89,0.0
1801,131.75,80.15,66.16,0.0,0.0
1802,63.91,160.24,207.29,0.0,50.4
1803,144.77,175.69,163.03,0.0,0.0
1804,216.83,110.75,70.34,0.0,164.22
1805,223.94,193.27,154.23,1696.41,0.0
1806,184.97,125.05,132.61,0.0,0.0
1807,80.68,128.78,83.86,0.0,145.77
1808,81.81,36.0,134.94,0.0,133.75
1809,91.03,122.9,116.62,1724.51,0.0
1810,31.69,69.99,165.59,0.0,87.99
1811,68.21,189.25,228.98,906.53,0.0
1812,111.04,86.09,160.28,0.0,0.0
1813,288.33,168.51,77.09,0.0,147.07
1814,47.8,54.71,85.59,0.0,94.29
1815,111.64,47.16,49.73,0.0,115.5
1816,42.72,128.38,148.75,0.0,0.0
1817,336.82,82.12,101.6,0.0,74.43
1818,168.76,139.17,83.35,0.0,0.0
1819,161.71,164.51,160.92,0.0,140.53
1820,31.21,66.43,160.0,0.0,0.0
1821,49.08,187.09,137.66,1099.39,0.0
1822,141.93,180.35,151.35,0.0,164.55
1823,72.27,220.18,147.15,0.0,0.0
1824,133.32,37.42,142.9,0.0,0.0
1825,98.21,71.23,117.53,0.0,0.0
1826,55.64,90.79,137.22,1160.6,0.0
1827,135.85,41.29,68.71,0.0,0.0
1828,121.71,134.99,133.57,0.0,106.19
1829,101.15,39.65,126.36,0.0,0.0
1830,136.86,114.18,68.66,0.0,74.7
1831,64.54,32.45,124.96,0.0,72.56
1832,89.24,137.66,188.56,903.78,136.74
1833,186.12,272.26,177.21,1245.7,93.58
1834,127.28,70.6,149.81,937.18,0.0
1835,239.81,361.57,158.51,895.66,0.0
1836,82.16,163.4,64.24,0.0,0.0
1837,201.51,170.27,119.02,0.0,0.0
1838,184.75,199.24,185.2,0.0,73.18
1839,260.67,116.66,126.76,0.0,171.36
1840,98.52,267.27,162.38,1429.31,0.0
1841,71.13,87.09,142.84,0.0,0.0
1842,265.63,322.31,142.65,1297.91,0.0
1843,45.26,241.08,196.0,1157.83,68.16
1844,62.28,100.45,109.5,1017.61,101.46
1845,177.19,48.47,95.88,0.0,85.12
1846,156.26,220.25,227.92,0.0,0.0
1847,154.62,64.54,130.21,0.0,0.0
1848,117.27,130.12,95.36,1016.0,0.0
1849,96.06,178.75,143.82,1141.95,85.36
