personID,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone
1770,Own,1496.27,124.69,0.0,88.98,211.02,96.04,144.89
1771,Rent,1886.13,0.0,0.0,25.18,186.65,110.22,211.87
1772,Own,1908.5,159.04,0.0,126.49,183.3,60.85,137.35
1773,Own,1834.48,152.87,0.0,143.9,142.11,113.45,64.24
1774,Own,1665.83,138.82,390.06,118.45,157.39,117.05,21.19
1775,Rent,3296.03,0.0,0.0,26.41,215.05,113.47,137.65
1776,Own,1871.91,155.99,112.59,89.82,219.4,104.98,280.57
1777,Rent,2589.9,0.0,0.0,22.52,191.06,56.32,113.0
1778,Rent,1303.7,0.0,0.0,19.75,265.09,65.45,182.2
1779,Rent,1198.32,0.0,0.0,23.76,162.05,113.92,46.95
1780,Own,1956.74,163.06,0.0,127.8,210.92,66.06,123.89
1781,Rent,967.32,0.0,0.0,27.62,179.65,74.34,64.72
1782,Own,2227.06,185.59,87.4,155.45,190.34,53.53,77.77
1783,Own,2337.35,194.78,71.67,129.6,213.38,93.97,151.73
1784,Own,6247.22,520.6,144.89,101.79,201.09,89.43,241.96
1785,Rent,1351.65,0.0,0.0,26.64,230.93,117.32,173.25
1786,Rent,3517.97,0.0,0.0,34.33,211.74,112.46,144.68
1787,Rent,1987.81,0.0,0.0,18.71,226.51,85.42,129.34
1788,Rent,2243.65,0.0,0.0,16.38,213.34,92.65,112.29
1789,Rent,1708.08,0.0,0.0,20.29,236.3,78.92,65.35
1790,Own,5048.54,420.71,0.0,129.55,308.29,59.27,96.65
1791,Own,1900.82,158.4,0.0,116.74,274.98,110.75,154.56
1792,Rent,3406.82,0.0,0.0,31.69,205.15,88.47,126.26
1793,Rent,1685.62,0.0,0.0,24.86,166.45,79.78,125.23
1794,Own,3106.71,258.89,0.0,109.54,222.94,54.79,249.92
1795,Rent,1783.0,0.0,0.0,34.0,181.39,96.58,118.1
1796,Own,1504.71,125.39,0.0,95.01,156.12,77.98,69.7
1797,Rent,1641.52,0.0,0.0,17.46,207.66,67.76,55.49
1798,Rent,2994.45,0.0,0.0,19.91,181.88,111.37,68.52
1799,Rent,1463.18,0.0,0.0,16.54,165.57,62.85,33.88
1800,Rent,1902.73,0.0,0.0,30.03,233.05,86.05,189.09
1801,Own,3540.99,295.08,97.15,117.54,158.23,105.7,97.35
1802,Rent,1608.63,0.0,0.0,29.6,250.67,109.44,169.49
1803,Own,4061.0,338.42,0.0,171.53,204.9,107.31,82.51
1804,Rent,3019.24,0.0,0.0,19.75,199.69,112.76,138.23
1805,Own,5002.1,416.84,0.0,142.2,250.34,59.97,232.27
1806,Own,2141.94,178.5,386.37,142.35,206.63,115.83,98.14
1807,Own,1570.52,130.88,0.0,184.56,205.07,50.76,146.2
1808,Rent,1063.91,0.0,0.0,15.51,176.37,67.91,66.73
1809,Own,2774.87,231.24,389.2,118.02,173.12,55.88,59.59
1810,Rent,1500.68,0.0,0.0,32.65,204.35,116.19,95.89
1811,Rent,1974.42,0.0,0.0,19.74,304.7,79.68,233.67
1812,Own,1935.25,161.27,0.0,96.43,180.87,72.07,132.87
1813,Own,4861.02,405.09,0.0,149.14,200.62,61.7,56.4
1814,Rent,977.43,0.0,0.0,21.12,167.87,60.91,44.85
1815,Rent,1471.44,0.0,0.0,24.35,226.68,92.98,55.01
1816,Rent,1252.64,0.0,0.0,31.4,169.16,53.3,143.98
1817,Rent,1821.5,0.0,0.0,25.41,177.2,91.6,69.46
1818,Own,2582.56,215.21,105.99,141.91,213.96,104.23,98.72
1819,Own,2723.83,226.99,0.0,113.38,233.08,92.07,160.11
1820,Rent,1211.99,0.0,0.0,30.86,209.82,107.86,133.76
1821,Rent,1207.48,0.0,0.0,29.8,241.56,68.57,182.82
1822,Rent,2786.98,0.0,0.0,19.68,225.26,55.4,273.45
1823,Own,1783.44,148.62,56.54,118.4,233.66,100.47,277.1
1824,Rent,2166.93,0.0,0.0,30.77,150.26,107.97,65.79
1825,Own,1748.46,145.71,0.0,122.93,135.99,85.12,20.52
1826,Own,1484.63,123.72,371.58,128.43,179.74,107.44,74.2
1827,Rent,1579.97,0.0,0.0,22.29,143.26,82.05,42.19
1828,Own,3399.62,283.3,0.0,99.4,181.46,63.9,114.57
1829,Own,1815.65,151.3,0.0,120.91,155.43,83.21,36.88
1830,Rent,1727.82,0.0,0.0,31.06,198.47,65.12,75.59
1831,Own,1382.96,115.25,0.0,138.93,156.43,83.04,42.01
1832,Rent,1828.65,0.0,0.0,24.16,209.9,60.33,217.63
1833,Rent,3982.18,0.0,0.0,18.13,239.75,62.99,220.22
1834,Rent,1342.23,0.0,0.0,18.55,170.35,111.8,55.47
1835,Own,2621.87,218.49,0.0,85.15,223.79,58.11,81.4
1836,Rent,2500.5,0.0,0.0,15.28,178.65,65.7,99.04
1837,Rent,3527.71,0.0,0.0,24.76,250.17,119.69,143.27
1838,Rent,3772.06,0.0,0.0,23.18,180.75,90.32,217.57
1839,Rent,2321.86,0.0,0.0,20.51,186.29,91.01,98.19
1840,Rent,2577.29,0.0,0.0,34.8,219.05,109.15,222.2
1841,Own,3085.42,257.12,0.0,127.76,190.0,86.7,127.55
1842,Rent,4279.0,0.0,0.0,30.78,248.09,65.52,92.3
1843,Rent,1310.13,0.0,0.0,19.21,231.01,79.57,162.35
1844,Own,2339.27,194.94,0.0,109.64,227.42,102.85,165.97
1845,Own,1876.62,156.38,0.0,148.21,172.52,111.07,69.4
1846,Own,8288.87,690.74,78.37,80.48,268.17,69.12,299.88
1847,Rent,1177.73,0.0,0.0,15.35,176.98,68.34,39.25
1848,Own,1558.96,129.91,157.09,97.07,267.87,72.93,280.2
1849,Rent,1780.43,0.0,0.0,19.46,220.74,91.73,169.66
1850,Own,4043.06,336.92,0.0,143.34,170.32,69.5,196.99
1851,Rent,1639.75,0.0,0.0,28.72,150.54,112.52,41.2
1852,Rent,1456.91,0.0,0.0,21.24,190.69,118.46,20.12
1853,Own,1235.52,102.96,154.73,108.69,158.7,97.54,29.14
1854,Rent,2353.9,0.0,0.0,31.46,191.05,117.92,141.99
1855,Rent,2031.94,0.0,0.0,18.26,191.97,70.15,65.47
1856,Own,1855.22,154.6,0.0,161.4,266.62,107.06,211.13
1857,Own,2716.14,226.34,0.0,191.76,225.17,97.49,170.01
1858,Own,2948.99,245.75,0.0,107.87,171.9,68.42,130.88
1859,Own,2166.06,180.5,0.0,90.44,183.58,72.29,84.09
1860,Own,1998.93,166.58,384.25,197.57,156.47,84.2,23.71
1861,Rent,1475.12,0.0,0.0,20.42,182.54,105.42,26.73
1862,Own,3780.38,315.03,373.97,113.08,199.19,111.06,70.38
1863,Rent,4837.3,0.0,0.0,24.68,218.93,94.38,91.86
1864,Own,3409.4,284.12,0.0,107.73,245.35,100.51,123.54
1865,Own,2451.13,204.26,0.0,199.14,153.78,68.47,58.31
1866,Own,1947.49,162.29,0.0,85.16,180.92,101.88,52.56
1867,Rent,1455.25,0.0,0.0,24.03,257.66,92.35,103.15
1868,Own,3051.13,254.26,0.0,145.8,174.53,65.6,56.13
1869,Rent,2544.5,0.0,0.0,24.34,287.21,116.51,130.87
1870,Own,2024.42,168.7,0.0,142.46,185.27,85.9,140.13
1871,Own,1606.21,133.85,0.0,198.51,168.84,105.61,46.26
1872,Own,2171.46,180.96,326.22,185.23,269.2,86.79,291.87
1873,Rent,1664.65,0.0,0.0,21.17,235.86,115.31,61.18
1874,Rent,2022.23,0.0,0.0,26.03,212.9,59.89,65.05
1875,Own,5155.56,429.63,304.23,80.04,244.65,88.23,262.33
1876,Rent,1982.84,0.0,0.0,23.19,283.6,51.76,152.32
1877,Rent,1619.66,0.0,0.0,18.28,221.88,63.82,205.93
1878,Rent,2427.7,0.0,0.0,29.23,261.95,69.67,230.25
1879,Own,2002.18,166.85,0.0,106.53,180.32,83.08,90.29
1880,Rent,1277.42,0.0,0.0,29.98,194.14,107.41,200.44
1881,Rent,1315.15,0.0,0.0,21.26,181.0,82.67,61.1
1882,Own,3011.59,250.97,0.0,191.1,132.27,89.28,47.48
1883,Rent,1147.0,0.0,0.0,23.91,228.42,114.68,85.76
1884,Rent,1808.38,0.0,0.0,31.79,209.89,102.96,114.11
1885,Own,1744.08,145.34,0.0,155.38,195.36,53.51,45.51
1886,Rent,2404.23,0.0,0.0,34.55,256.32,62.35,147.35
1887,Rent,1198.62,0.0,0.0,29.85,185.32,52.68,46.32
1888,Rent,1800.13,0.0,0.0,29.55,298.36,54.83,367.73
1889,Own,2643.55,220.3,0.0,111.78,169.15,73.72,123.14
1890,Own,2831.82,235.99,0.0,140.58,174.18,100.95,57.05
1891,Rent,1623.99,0.0,0.0,20.8,265.19,67.1,192.03
1892,Own,4819.92,401.66,381.5,82.32,217.41,77.46,252.42
1893,Own,2848.75,237.4,0.0,165.27,171.98,77.57,48.85
1894,Rent,2774.57,0.0,0.0,19.72,270.58,91.32,158.47
1895,Rent,1839.65,0.0,0.0,22.95,270.36,112.5,162.86
1896,Own,2629.14,219.09,0.0,114.16,190.03,118.83,80.37
1897,Rent,1317.34,0.0,0.0,18.99,246.69,92.32,84.39
1898,Rent,2798.9,0.0,0.0,16.34,265.15,85.35,180.55
1899,Own,2268.1,189.01,0.0,120.55,222.64,97.73,214.39
1900,Own,3840.05,320.0,0.0,89.81,205.58,96.76,69.55
1901,Rent,2526.49,0.0,0.0,25.81,256.7,86.68,273.26
1902,Rent,1550.7,0.0,0.0,15.39,231.22,101.59,73.96
1903,Rent,1932.85,0.0,0.0,33.8,261.2,84.39,66.77
1904,Own,2028.51,169.04,251.28,195.98,323.64,119.75,303.82
1905,Own,1806.19,150.52,0.0,116.56,274.85,53.43,258.0
1906,Rent,1723.3,0.0,0.0,20.2,197.27,81.03,108.83
1907,Own,1611.87,134.32,0.0,92.53,149.3,77.79,63.13
1908,Rent,1233.92,0.0,0.0,33.1,210.02,103.92,80.23
1909,Own,2908.35,242.36,0.0,150.42,295.84,63.36,119.75
1910,Rent,1364.53,0.0,0.0,27.2,178.13,80.39,53.27
1911,Rent,2534.36,0.0,0.0,32.92,299.83,98.86,102.24
1912,Rent,1283.18,0.0,0.0,33.22,204.05,92.22,62.76
1913,Rent,1410.24,0.0,0.0,31.57,204.57,88.16,79.39
1914,Rent,1405.26,0.0,0.0,30.47,234.6,80.45,170.66
1915,Rent,2276.94,0.0,0.0,32.54,249.66,102.64,252.04
1916,Own,2265.91,188.83,0.0,185.12,213.27,95.25,129.92
1917,Own,1787.02,148.92,0.0,124.24,169.1,111.23,131.55
1918,Own,4949.32,412.44,104.15,196.81,182.19,101.31,47.51
1919,Rent,811.78,0.0,0.0,29.18,168.29,59.83,36.23
1920,Rent,1501.92,0.0,0.0,22.4,238.51,93.37,203.7
1921,Own,2949.66,245.8,0.0,133.05,208.19,53.12,84.44
1922,Rent,1931.81,0.0,0.0,28.74,186.07,77.12,96.64
1923,Rent,2166.79,0.0,0.0,22.22,230.83,78.84,90.25
1924,Rent,3547.83,0.0,0.0,31.53,175.89,109.84,50.4
1925,Rent,1004.58,0.0,0.0,17.96,193.17,62.63,69.11
1926,Own,2532.6,211.05,135.64,188.91,207.69,95.05,131.22
1927,Own,1646.2,137.18,0.0,116.14,164.93,63.47,31.01
1928,Rent,3068.26,0.0,0.0,18.05,280.49,116.41,159.17
1929,Own,1885.32,157.11,0.0,182.96,230.41,87.06,50.46
1930,Rent,1440.65,0.0,0.0,19.79,160.72,99.57,104.68
1931,Rent,1296.29,0.0,0.0,31.87,165.82,95.26,143.62
1932,Rent,1371.87,0.0,0.0,20.93,135.79,71.25,29.52
1933,Own,2513.52,209.46,0.0,192.06,195.06,113.08,42.17
1934,Rent,2891.76,0.0,0.0,19.38,330.45,93.91,216.18
1935,Own,2997.32,249.78,0.0,88.36,172.34,85.72,122.33
1936,Rent,2090.05,0.0,0.0,33.73,312.78,86.99,368.15
1937,Rent,1851.48,0.0,0.0,18.31,205.86,112.35,68.46
1938,Rent,1775.09,0.0,0.0,33.88,145.56,54.14,63.23
1939,Own,2277.63,189.8,138.35,178.88,234.36,77.23,161.11
1940,Rent,2429.79,0.0,0.0,16.64,191.22,108.91,85.37
1941,Rent,2416.9,0.0,0.0,23.9,186.8,52.63,61.15
1942,Rent,1707.6,0.0,0.0,16.47,233.56,94.74,283.25
1943,Rent,2171.37,0.0,0.0,21.6,150.34,78.23,64.51
1944,Own,1288.89,107.41,0.0,122.18,166.22,64.32,37.15
1945,Rent,1568.13,0.0,0.0,26.99,164.99,92.8,71.71
1946,Rent,3186.56,0.0,0.0,34.52,197.37,108.17,77.37
1947,Rent,1490.09,0.0,0.0,18.4,213.31,82.71,75.48
1948,Rent,1651.19,0.0,0.0,21.58,202.85,60.27,111.82
1949,Own,1685.87,140.49,0.0,150.45,140.82,71.43,74.97
1950,Rent,954.74,0.0,0.0,18.43,194.39,118.69,91.22
1951,Rent,1748.52,0.0,0.0,29.21,177.75,57.78,64.59
1952,Own,2332.1,194.34,0.0,128.44,217.66,61.25,211.12
1953,Rent,1626.9,0.0,0.0,33.99,230.35,119.31,61.59
1954,Rent,1840.79,0.0,0.0,27.6,174.27,111.75,71.78
1955,Own,1563.04,130.25,286.93,123.57,161.69,99.5,51.04
1956,Own,1145.98,95.5,0.0,166.34,144.54,60.57,62.68
1957,Rent,1465.22,0.0,0.0,31.78,155.18,66.84,51.19
1958,Own,3169.04,264.09,68.97,176.06,140.98,62.61,25.26
1959,Rent,2344.01,0.0,0.0,20.26,171.91,94.17,86.28
1960,Own,2025.71,168.81,0.0,130.04,171.83,77.92,48.27
1961,Rent,1677.17,0.0,0.0,24.04,159.77,53.34,58.38
1962,Rent,1427.19,0.0,0.0,22.77,267.7,70.39,251.49
1963,Own,3307.88,275.66,195.61,117.3,217.57,110.25,99.33
1964,Rent,1802.89,0.0,0.0,30.05,224.9,105.72,187.28
1965,Rent,1484.14,0.0,0.0,15.24,219.39,95.01,86.59
1966,Own,1763.85,146.99,128.74,115.23,174.29,55.99,122.86
1967,Own,4130.11,344.18,0.0,96.99,176.35,111.8,112.34
1968,Own,4924.29,410.36,89.95,95.45,241.0,87.42,239.06
1969,Rent,4872.33,0.0,0.0,20.54,245.08,84.62,72.37
1970,Rent,966.38,0.0,0.0,30.24,144.03,115.38,48.07
1971,Rent,1346.89,0.0,0.0,34.39,207.62,50.62,66.23
1972,Rent,2071.03,0.0,0.0,25.29,175.46,88.91,118.47
1973,Rent,2034.82,0.0,0.0,21.78,187.49,105.39,67.4
1974,Rent,2329.57,0.0,0.0,31.58,185.97,54.46,62.67
1975,Rent,1099.52,0.0,0.0,16.34,209.45,75.0,71.56
1976,Own,1723.84,143.65,0.0,91.18,144.57,118.42,44.27
1977,Own,2940.73,245.06,291.14,121.44,164.48,64.83,48.78
1978,Own,2088.58,174.05,0.0,133.81,192.18,87.18,33.87
1979,Own,1798.7,149.89,118.38,175.74,172.96,102.22,81.94
1980,Own,2177.24,181.44,0.0,191.03,216.66,77.33,173.36
1981,Own,1500.37,125.03,0.0,143.75,203.44,78.55,110.99
1982,Rent,2963.26,0.0,0.0,24.91,168.38,54.43,26.08
1983,Own,5154.87,429.57,0.0,105.56,244.36,63.31,296.85
1984,Rent,1119.51,0.0,0.0,24.02,181.86,111.64,101.9
1985,Rent,1770.25,0.0,0.0,33.47,125.32,107.28,46.6
1986,Rent,1656.73,0.0,0.0,22.86,138.92,71.32,73.2
1987,Own,2786.08,232.17,0.0,105.28,201.15,76.72,83.15
1988,Rent,2162.08,0.0,0.0,21.75,178.94,80.83,49.9
1989,Own,2569.05,214.09,266.88,141.75,325.56,74.22,321.4
1990,Own,1965.53,163.79,0.0,151.83,164.03,95.77,41.94
1991,Rent,3621.9,0.0,0.0,23.65,219.38,50.9,181.49
1992,Rent,2591.36,0.0,0.0,30.17,190.47,111.61,208.36
1993,Own,2909.0,242.42,71.0,150.13,257.84,71.05,137.56
1994,Rent,2191.15,0.0,0.0,28.3,123.5,111.07,33.28
1995,Own,2383.97,198.66,0.0,183.55,218.65,81.81,79.68
1996,Own,1185.16,98.76,0.0,183.88,161.05,104.34,43.01
1997,Rent,2388.07,0.0,0.0,19.07,167.53,107.8,52.21
1998,Rent,1370.29,0.0,0.0,27.47,253.96,71.09,98.16
1999,Own,1197.25,99.77,165.78,166.0,178.28,94.82,68.03
2000,Own,4669.35,389.11,176.79,97.5,264.73,92.52,204.65
2001,Rent,1767.86,0.0,0.0,31.86,180.37,83.32,34.73
2002,Rent,2887.9,0.0,0.0,18.61,237.15,82.87,215.69
2003,Own,3501.04,291.75,186.18,175.91,221.59,71.36,187.76
2004,Rent,2166.61,0.0,0.0,18.23,212.69,71.71,159.73
2005,Own,3545.95,295.5,0.0,169.01,316.31,88.37,248.4
2006,Own,1771.5,147.62,0.0,97.78,161.55,52.26,52.78
2007,Own,2366.41,197.2,0.0,125.46,178.78,115.36,115.22
2008,Rent,2201.15,0.0,0.0,17.87,243.22,95.5,150.72
2009,Rent,2879.12,0.0,0.0,20.41,151.66,81.04,63.04
2010,Rent,1523.39,0.0,0.0,34.69,211.46,54.33,135.79
2011,Rent,1022.83,0.0,0.0,17.15,182.64,94.1,49.21
2012,Rent,1561.29,0.0,0.0,23.13,146.17,51.24,45.91
2013,Own,3617.26,301.44,0.0,161.23,148.66,97.59,84.69
2014,Rent,2205.8,0.0,0.0,16.89,222.19,55.08,40.28
2015,Own,2028.16,169.01,80.53,93.08,258.94,95.93,268.4
2016,Rent,3081.01,0.0,0.0,17.87,246.31,78.41,287.51
2017,Rent,1655.89,0.0,0.0,27.9,209.77,96.38,89.14
2018,Own,1765.84,147.15,0.0,189.12,172.33,59.69,73.19
2019,Rent,1548.97,0.0,0.0,31.52,150.64,58.22,71.73
2020,Own,2434.5,202.88,0.0,197.97,256.55,67.32,75.69
2021,Own,2976.68,248.06,0.0,149.38,179.23,78.81,107.67
2022,Own,2612.62,217.72,222.86,195.38,291.34,67.71,259.74
2023,Own,1760.52,146.71,197.74,116.59,176.91,55.74,59.02
2024,Rent,1949.12,0.0,0.0,23.43,139.92,72.75,27.04
2025,Rent,1978.79,0.0,0.0,22.92,260.78,99.4,137.15
2026,Rent,2865.0,0.0,0.0,15.95,195.37,90.82,141.53
2027,Rent,1784.63,0.0,0.0,31.59,332.56,117.43,365.37
2028,Own,1495.89,124.66,349.91,82.97,159.05,80.51,62.93
2029,Rent,2152.19,0.0,0.0,29.6,197.76,73.3,46.57
2030,Own,2529.95,210.83,378.76,128.85,220.89,98.56,126.51
2031,Rent,3575.72,0.0,0.0,15.12,244.41,78.84,117.32
2032,Own,2412.93,201.08,0.0,114.79,200.33,93.28,79.3
2033,Rent,2706.04,0.0,0.0,21.92,195.26,116.24,75.04
2034,Own,2751.26,229.27,0.0,195.76,181.84,84.94,69.96
2035,Rent,848.16,0.0,0.0,28.22,190.9,84.87,36.98
2036,Rent,4283.42,0.0,0.0,25.87,237.99,104.26,245.92
2037,Rent,2410.46,0.0,0.0,17.54,188.81,102.93,69.32
2038,Own,2528.12,210.68,0.0,126.93,292.4,86.14,320.2
2039,Own,4310.47,359.21,274.56,84.29,221.7,54.53,50.01
2040,Own,2963.03,246.92,0.0,171.4,158.53,118.66,105.47
2041,Own,1627.81,135.65,254.67,99.53,230.84,76.41,269.86
2042,Own,2325.5,193.79,0.0,151.33,254.57,72.17,97.45
2043,Own,2838.63,236.55,0.0,163.93,156.35,118.71,54.92
2044,Rent,1427.94,0.0,0.0,22.33,188.96,111.05,48.14
2045,Own,2145.19,178.77,0.0,155.91,231.15,73.12,114.77
2046,Own,1475.84,122.99,0.0,171.71,172.0,71.58,25.54
2047,Rent,2056.63,0.0,0.0,18.68,223.05,100.47,114.41
2048,Own,1743.1,145.26,378.03,152.1,200.36,73.4,74.03
2049,Rent,3424.41,0.0,0.0,29.68,194.74,67.6,77.28
2050,Rent,1274.6,0.0,0.0,22.14,264.69,118.58,178.4
2051,Own,2806.66,233.89,362.42,99.5,278.96,89.6,287.98
2052,Own,2771.18,230.93,0.0,114.33,141.13,103.37,38.35
2053,Own,1548.86,129.07,0.0,191.97,240.1,99.91,183.21
2054,Rent,1069.74,0.0,0.0,22.15,227.12,102.89,145.23
2055,Rent,2805.59,0.0,0.0,17.15,235.6,113.24,76.14
2056,Own,2299.83,191.65,0.0,89.93,229.36,85.05,98.21
2057,Rent,1812.38,0.0,0.0,18.61,336.27,102.74,82.46
2058,Own,2557.0,213.08,0.0,95.3,153.13,105.78,65.38
2059,Own,4476.56,373.05,0.0,139.41,224.28,116.25,143.12
2060,Rent,1557.83,0.0,0.0,21.95,192.8,99.92,76.6
2061,Rent,1407.94,0.0,0.0,31.83,164.55,112.48,57.8
2062,Own,2573.27,214.44,0.0,185.73,201.13,56.65,63.4
2063,Rent,2067.52,0.0,0.0,24.47,190.48,58.83,42.0
2064,Rent,1210.04,0.0,0.0,32.77,150.95,61.08,56.6
2065,Rent,1416.75,0.0,0.0,24.01,168.0,60.14,72.6
2066,Own,1530.81,127.57,149.75,157.04,238.93,56.13,206.34
2067,Own,1630.72,135.89,0.0,99.5,183.06,58.58,175.71
2068,Rent,1795.73,0.0,0.0,16.05,265.23,119.71,215.61
2069,Rent,1067.81,0.0,0.0,18.2,151.99,69.05,68.18
2070,Own,2073.95,172.83,0.0,110.22,237.28,83.46,180.29
2071,Own,1886.26,157.19,0.0,170.12,223.68,107.51,140.9
2072,Own,6589.34,549.11,0.0,100.82,261.15,58.28,259.83
2073,Rent,2245.34,0.0,0.0,17.61,216.9,72.22,95.25
2074,Own,2533.66,211.14,0.0,191.31,219.76,61.15,95.25
2075,Rent,2471.08,0.0,0.0,28.78,286.18,54.38,102.42
2076,Rent,1354.4,0.0,0.0,24.47,143.19,117.25,21.66
2077,Rent,1650.15,0.0,0.0,16.9,231.9,110.09,183.13
2078,Own,1949.35,162.45,0.0,182.21,150.86,111.55,50.51
2079,Own,1430.18,119.18,177.06,92.99,168.11,110.81,61.85
2080,Rent,1257.7,0.0,0.0,27.22,137.76,60.82,72.23
2081,Rent,3333.42,0.0,0.0,28.35,220.01,104.95,179.56
2082,Rent,1494.04,0.0,0.0,23.0,180.28,100.95,49.73
2083,Own,2745.71,228.81,238.38,189.35,284.54,114.78,272.3
2084,Own,2965.8,247.15,316.86,86.08,210.71,65.35,50.97
2085,Own,1635.07,136.26,144.99,178.17,173.0,78.98,54.17
2086,Own,2967.66,247.3,0.0,146.46,273.64,70.64,196.1
2087,Own,3298.93,274.91,281.07,153.34,145.15,68.05,118.34
2088,Rent,4289.23,0.0,0.0,34.74,210.16,95.67,78.61
2089,Rent,1209.95,0.0,0.0,26.65,173.81,61.48,55.82
2090,Rent,4100.2,0.0,0.0,30.94,298.49,82.54,164.96
2091,Rent,1798.37,0.0,0.0,18.07,238.75,95.26,230.4
2092,Own,2393.29,199.44,0.0,177.11,147.26,59.12,46.3
2093,Rent,853.9,0.0,0.0,30.22,158.61,67.99,49.74
2094,Own,2269.18,189.1,0.0,196.17,133.93,117.72,37.76
2095,Rent,2568.7,0.0,0.0,33.71,170.34,105.68,132.04
2096,Own,2130.99,177.58,0.0,105.68,216.89,97.39,149.94
2097,Rent,3331.2,0.0,0.0,24.3,201.46,109.92,111.51
2098,Own,2854.49,237.87,0.0,189.38,194.62,50.98,119.05
2099,Own,5051.3,420.94,253.34,156.89,243.13,50.43,117.64
2100,Own,2542.12,211.84,0.0,135.64,274.03,60.78,182.5
2101,Own,977.41,81.45,117.36,93.07,171.64,84.67,43.7
2102,Own,2820.99,235.08,0.0,122.21,139.45,89.9,53.29
2103,Rent,3065.43,0.0,0.0,28.3,219.18,57.96,99.2
2104,Own,2811.71,234.31,0.0,173.23,214.26,55.06,267.36
2105,Own,1290.31,107.53,0.0,133.66,225.4,107.98,88.6
2106,Rent,1524.94,0.0,0.0,16.12,237.46,82.51,213.22
2107,Rent,2346.45,0.0,0.0,27.66,193.39,119.47,70.11
2108,Own,2068.41,172.37,0.0,190.59,175.89,66.05,71.68
2109,Rent,2294.37,0.0,0.0,24.93,285.17,95.3,254.81
2110,Own,1488.8,124.07,0.0,191.41,214.4,106.31,134.43
2111,Rent,3281.45,0.0,0.0,22.08,208.42,111.08,51.74
2112,Rent,1218.72,0.0,0.0,32.73,169.59,71.44,31.89
2113,Rent,1747.84,0.0,0.0,30.73,178.07,63.53,67.25
2114,Own,2754.39,229.53,0.0,195.41,168.77,65.83,105.58
2115,Own,1627.74,135.65,0.0,174.92,262.81,96.67,163.9
2116,Own,1840.8,153.4,154.05,118.58,176.21,86.56,50.9
2117,Own,3081.44,256.79,0.0,188.07,191.42,91.93,171.42
2118,Own,2064.57,172.05,0.0,160.37,180.1,51.44,114.86
2119,Rent,1857.66,0.0,0.0,18.24,188.31,77.37,179.46
2120,Own,3274.24,272.85,0.0,85.52,270.91,71.71,346.33
2121,Own,4471.35,372.61,0.0,123.9,190.91,110.46,196.1
2122,Rent,1094.17,0.0,0.0,30.74,208.81,104.34,160.27
2123,Own,988.38,82.36,108.08,154.19,177.03,80.07,21.77
2124,Rent,2769.52,0.0,0.0,25.54,221.17,94.14,244.89
2125,Own,1669.13,139.09,0.0,80.45,126.07,53.34,73.62
2126,Own,6016.81,501.4,67.53,132.26,196.55,94.61,73.61
2127,Rent,2372.76,0.0,0.0,18.15,183.14,56.8,53.38
2128,Own,4215.14,351.26,0.0,134.55,250.13,99.98,186.83
2129,Own,4028.85,335.74,0.0,199.01,285.49,90.17,220.6
2130,Rent,4850.57,0.0,0.0,32.59,187.04,71.03,282.96
2131,Rent,1348.68,0.0,0.0,21.21,279.4,75.96,230.17
2132,Rent,1941.31,0.0,0.0,26.87,155.03,56.31,49.25
2133,Rent,2335.73,0.0,0.0,25.04,185.89,72.6,44.21
2134,Rent,1600.53,0.0,0.0,17.6,277.48,117.68,347.56
2135,Rent,1644.27,0.0,0.0,34.8,208.0,84.03,68.85
2136,Rent,1602.18,0.0,0.0,23.5,153.76,83.2,147.63
2137,Rent,2195.84,0.0,0.0,25.11,195.83,94.05,31.12
2138,Rent,916.02,0.0,0.0,27.95,144.18,83.91,33.94
2139,Own,3173.18,264.43,0.0,102.99,239.85,74.89,186.62
2140,Rent,1059.5,0.0,0.0,19.44,146.05,59.77,56.33
2141,Own,1727.66,143.97,0.0,103.11,163.08,94.12,44.24
2142,Rent,1493.22,0.0,0.0,22.69,193.78,102.42,118.05
2143,Rent,4285.65,0.0,0.0,18.99,220.12,114.62,99.41
2144,Own,3333.83,277.82,0.0,191.17,201.7,50.21,218.12
2145,Rent,3559.62,0.0,0.0,29.29,193.45,54.67,218.72
2146,Rent,1580.69,0.0,0.0,32.96,208.93,112.96,114.13
2147,Own,1405.74,117.14,228.56,181.82,143.81,94.18,57.41
2148,Rent,1184.44,0.0,0.0,29.06,214.61,117.05,119.41
2149,Rent,1674.12,0.0,0.0,19.85,292.15,80.16,279.69
2150,Rent,1465.93,0.0,0.0,27.31,155.64,79.17,26.22
2151,Rent,2052.46,0.0,0.0,18.73,202.19,74.1,99.34
2152,Rent,2898.72,0.0,0.0,17.65,232.03,60.0,247.92
2153,Own,2529.35,210.78,0.0,155.91,237.77,76.5,124.18
2154,Own,1358.79,113.23,194.2,154.96,168.71,51.03,39.15
2155,Rent,2274.64,0.0,0.0,18.13,149.11,85.65,62.42
2156,Own,3043.15,253.6,0.0,122.29,242.72,109.3,275.12
2157,Rent,1835.94,0.0,0.0,16.33,158.58,72.48,67.22
2158,Own,2336.69,194.72,0.0,165.89,241.91,56.62,87.92
2159,Own,2724.6,227.05,0.0,198.5,200.11,118.16,123.66
2160,Rent,1847.92,0.0,0.0,29.8,169.23,59.03,80.04
2161,Own,4930.79,410.9,0.0,181.3,150.74,87.01,115.48
