personID,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529
1068,0.0,0.0,113.53,152.24,0.0,0.0
1069,245.41,0.0,133.77,0.0,0.0,0.0
1070,0.0,0.0,0.0,0.0,0.0,0.0
1071,249.84,0.0,113.46,339.86,0.0,0.0
1072,165.08,0.0,0.0,226.88,0.0,0.0
1073,0.0,0.0,0.0,0.0,0.0,0.0
1074,0.0,0.0,0.0,411.07,0.0,0.0
1075,0.0,0.0,78.6,153.05,0.0,0.0
1076,0.0,0.0,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0,0.0,0.0
1079,0.0,0.0,199.41,0.0,0.0,0.0
1080,0.0,0.0,301.75,0.0,0.0,0.0
1081,0.0,0.0,0.0,0.0,0.0,0.0
1082,0.0,0.0,0.0,83.26,0.0,0.0
1083,0.0,0.0,0.0,0.0,0.0,0.0
1084,0.0,0.0,0.0,80.82,0.0,0.0
1085,0.0,0.0,278.21,0.0,0.0,0.0
1086,0.0,0.0,392.88,305.1,0.0,0.0
1087,0.0,426.41,0.0,524.14,654.28,465.35
1088,0.0,0.0,248.45,104.97,0.0,0.0
1089,0.0,0.0,0.0,0.0,0.0,0.0
1090,185.92,528.8,0.0,371.22,0.0,0.0
1091,811.16,0.0,0.0,0.0,787.66,0.0
1092,427.73,0.0,0.0,128.82,0.0,0.0
1093,415.53,0.0,0.0,0.0,0.0,0.0
1094,1531.49,165.6,0.0,0.0,0.0,431.31
1095,714.87,0.0,0.0,0.0,0.0,0.0
1096,0.0,0.0,0.0,0.0,1039.86,323.8
1097,0.0,0.0,0.0,0.0,0.0,0.0
1098,0.0,0.0,0.0,231.39,0.0,0.0
1099,311.45,0.0,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0,0.0,0.0
1101,0.0,0.0,0.0,0.0,0.0,0.0
1102,0.0,0.0,198.07,0.0,0.0,0.0
1103,0.0,0.0,0.0,217.81,0.0,0.0
1104,0.0,0.0,293.51,0.0,0.0,0.0
1105,0.0,0.0,0.0,0.0,0.0,0.0
1106,0.0,0.0,0.0,0.0,300.11,0.0
1107,0.0,0.0,65.59,0.0,0.0,0.0
1108,0.0,0.0,360.76,204.11,0.0,0.0
1109,0.0,0.0,0.0,0.0,338.39,0.0
1110,0.0,0.0,476.1,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0,0.0,0.0
1112,0.0,0.0,70.37,0.0,0.0,0.0
1113,0.0,0.0,704.22,0.0,0.0,0.0
1114,619.33,169.56,0.0,785.87,324.33,454.2
1115,0.0,0.0,149.38,201.16,0.0,0.0
1116,0.0,0.0,253.51,93.14,0.0,0.0
1117,0.0,480.28,315.7,0.0,0.0,0.0
1118,0.0,0.0,0.0,0.0,0.0,0.0
1119,0.0,0.0,0.0,72.68,0.0,0.0
1120,0.0,0.0,239.02,278.64,453.19,0.0
1121,0.0,0.0,93.17,0.0,0.0,0.0
1122,0.0,0.0,0.0,0.0,0.0,0.0
1123,0.0,0.0,0.0,0.0,0.0,0.0
1124,0.0,0.0,0.0,0.0,428.91,0.0
1125,182.23,0.0,0.0,95.62,0.0,0.0
1126,266.19,0.0,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0,0.0,0.0
1128,0.0,0.0,1004.56,0.0,0.0,0.0
1129,508.76,0.0,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0,733.18,0.0
1132,0.0,0.0,0.0,0.0,0.0,0.0
1133,0.0,504.7,0.0,414.25,0.0,454.41
1134,0.0,0.0,320.72,0.0,0.0,0.0
1135,0.0,0.0,660.75,184.78,0.0,0.0
1136,0.0,0.0,0.0,76.29,0.0,0.0
1137,0.0,0.0,0.0,0.0,0.0,0.0
1138,683.78,0.0,558.01,362.98,0.0,0.0
1139,0.0,0.0,0.0,299.96,0.0,0.0
1140,0.0,0.0,0.0,169.93,0.0,0.0
1141,0.0,0.0,46.34,0.0,0.0,0.0
1142,0.0,0.0,0.0,0.0,0.0,0.0
1143,0.0,0.0,676.35,629.92,699.35,0.0
1144,298.05,0.0,0.0,0.0,0.0,0.0
1145,236.06,0.0,143.38,228.24,0.0,0.0
1146,508.07,0.0,0.0,292.43,0.0,0.0
1147,0.0,0.0,115.19,0.0,0.0,0.0
1148,0.0,343.35,240.48,178.28,0.0,0.0
1149,0.0,0.0,0.0,185.91,0.0,0.0
1150,0.0,0.0,111.92,136.6,0.0,0.0
1151,0.0,0.0,183.89,0.0,0.0,0.0
1152,819.3,0.0,367.72,182.79,0.0,0.0
1153,388.91,0.0,234.99,0.0,0.0,0.0
1154,763.89,0.0,0.0,0.0,735.23,0.0
1155,0.0,0.0,0.0,0.0,311.8,396.78
1156,0.0,0.0,0.0,0.0,0.0,0.0
1157,0.0,0.0,634.29,0.0,403.12,126.78
1158,0.0,0.0,201.85,142.12,0.0,0.0
1159,0.0,0.0,0.0,0.0,0.0,0.0
1160,0.0,0.0,0.0,0.0,0.0,0.0
1161,0.0,0.0,318.46,0.0,536.28,0.0
1162,194.29,0.0,126.51,69.37,0.0,0.0
1163,0.0,0.0,100.39,0.0,0.0,0.0
1164,0.0,0.0,368.05,0.0,0.0,0.0
1165,216.29,0.0,0.0,0.0,0.0,0.0
1166,0.0,0.0,0.0,0.0,0.0,0.0
1167,0.0,0.0,86.28,105.28,0.0,0.0
1168,484.31,0.0,212.17,351.71,0.0,0.0
1169,0.0,0.0,0.0,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0,0.0,0.0
1171,0.0,0.0,492.25,262.3,0.0,0.0
1172,0.0,0.0,121.77,377.65,0.0,0.0
1173,460.68,0.0,0.0,0.0,0.0,0.0
1174,0.0,0.0,211.45,0.0,0.0,0.0
1175,0.0,201.14,0.0,0.0,956.59,0.0
1176,0.0,0.0,89.26,52.11,0.0,0.0
1177,0.0,0.0,0.0,0.0,0.0,0.0
1178,190.47,0.0,329.25,0.0,0.0,0.0
1179,0.0,0.0,0.0,79.68,0.0,0.0
1180,0.0,0.0,0.0,0.0,0.0,0.0
1181,0.0,0.0,82.07,0.0,0.0,0.0
1182,0.0,0.0,49.24,0.0,0.0,0.0
1183,0.0,0.0,0.0,123.4,0.0,0.0
1184,0.0,0.0,0.0,0.0,481.47,0.0
1185,0.0,0.0,0.0,104.88,0.0,0.0
1186,0.0,0.0,0.0,0.0,0.0,0.0
1187,0.0,0.0,168.88,0.0,0.0,0.0
1188,593.85,0.0,0.0,0.0,425.23,0.0
1189,261.52,0.0,140.82,350.22,0.0,0.0
1190,394.46,0.0,450.86,0.0,0.0,0.0
1191,0.0,0.0,0.0,0.0,0.0,0.0
1192,0.0,0.0,0.0,297.98,0.0,0.0
1193,0.0,0.0,261.63,195.53,0.0,0.0
1194,0.0,0.0,115.69,0.0,0.0,0.0
1195,0.0,0.0,0.0,0.0,0.0,0.0
1196,0.0,0.0,239.87,0.0,0.0,0.0
1197,0.0,0.0,0.0,186.29,0.0,0.0
1198,0.0,0.0,320.93,0.0,0.0,0.0
1199,0.0,0.0,79.62,162.41,0.0,0.0
1200,0.0,0.0,0.0,0.0,0.0,0.0
1201,258.6,0.0,48.34,0.0,0.0,0.0
1202,0.0,0.0,269.7,155.92,0.0,0.0
1203,915.64,0.0,0.0,882.34,0.0,0.0
1204,152.57,0.0,0.0,0.0,0.0,0.0
1205,0.0,0.0,0.0,0.0,0.0,0.0
1206,0.0,0.0,150.11,180.75,0.0,0.0
1207,0.0,0.0,91.37,0.0,0.0,0.0
1208,0.0,0.0,214.34,168.41,0.0,0.0
1209,0.0,0.0,0.0,102.38,0.0,0.0
1210,0.0,0.0,184.31,0.0,0.0,0.0
1211,0.0,0.0,196.73,0.0,0.0,0.0
1212,0.0,522.34,0.0,0.0,211.35,436.87
1213,0.0,0.0,0.0,0.0,0.0,0.0
1214,0.0,0.0,0.0,0.0,0.0,0.0
1215,354.6,344.24,386.95,0.0,0.0,0.0
1216,656.45,0.0,393.7,0.0,799.06,0.0
1217,0.0,0.0,192.79,0.0,0.0,0.0
1218,165.51,0.0,193.91,73.22,0.0,0.0
1219,0.0,0.0,0.0,236.33,0.0,0.0
1220,0.0,0.0,413.48,0.0,0.0,0.0
1221,0.0,0.0,128.12,0.0,0.0,0.0
1222,0.0,0.0,0.0,0.0,0.0,0.0
1223,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.0,0.0,0.0,0.0,652.17,0.0
1225,360.97,0.0,0.0,239.4,0.0,0.0
1226,258.27,0.0,0.0,0.0,0.0,0.0
1227,0.0,0.0,0.0,0.0,0.0,0.0
1228,0.0,0.0,150.65,0.0,0.0,0.0
1229,0.0,0.0,0.0,0.0,0.0,0.0
1230,0.0,0.0,0.0,0.0,0.0,0.0
1231,291.76,0.0,0.0,0.0,0.0,0.0
1232,312.71,0.0,0.0,0.0,0.0,0.0
1233,0.0,0.0,0.0,0.0,0.0,0.0
1234,534.18,0.0,0.0,0.0,0.0,0.0
1235,0.0,0.0,0.0,0.0,0.0,0.0
1236,468.93,0.0,269.17,0.0,0.0,0.0
1237,587.76,0.0,154.49,0.0,0.0,0.0
1238,678.07,0.0,667.06,0.0,0.0,0.0
1239,0.0,0.0,0.0,146.43,0.0,0.0
1240,0.0,0.0,76.39,0.0,0.0,0.0
1241,0.0,0.0,0.0,205.67,0.0,0.0
1242,0.0,0.0,0.0,679.02,0.0,0.0
1243,0.0,0.0,176.86,0.0,0.0,0.0
1244,0.0,0.0,0.0,0.0,0.0,0.0
1245,0.0,0.0,0.0,0.0,0.0,0.0
1246,441.19,0.0,0.0,301.28,0.0,371.0
1247,75.68,0.0,0.0,0.0,0.0,0.0
1248,0.0,309.63,0.0,0.0,213.32,0.0
1249,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.0,0.0,0.0,256.4,0.0,0.0
1251,0.0,614.81,405.15,295.93,514.6,0.0
1252,0.0,0.0,0.0,0.0,538.31,0.0
1253,0.0,0.0,144.17,0.0,0.0,0.0
1254,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.0,0.0,0.0,0.0,0.0,0.0
1256,1151.05,0.0,0.0,833.17,584.83,0.0
1257,184.18,0.0,0.0,164.33,0.0,0.0
1258,0.0,0.0,658.06,187.46,0.0,0.0
1259,0.0,0.0,0.0,329.15,0.0,0.0
1260,0.0,0.0,0.0,0.0,0.0,0.0
1261,129.46,0.0,124.58,0.0,0.0,0.0
1262,0.0,0.0,0.0,0.0,0.0,0.0
1263,0.0,0.0,0.0,0.0,0.0,273.7
1264,0.0,0.0,0.0,68.02,0.0,0.0
1265,0.0,163.62,499.62,0.0,0.0,0.0
1266,0.0,0.0,0.0,0.0,0.0,0.0
1267,0.0,347.64,363.75,227.85,0.0,213.98
1268,0.0,0.0,174.9,0.0,0.0,0.0
1269,0.0,0.0,169.44,120.1,0.0,0.0
1270,0.0,0.0,0.0,0.0,0.0,0.0
1271,0.0,0.0,0.0,0.0,0.0,0.0
1272,0.0,0.0,0.0,0.0,0.0,0.0
1273,0.0,0.0,178.15,0.0,0.0,0.0
1274,0.0,0.0,0.0,0.0,0.0,0.0
1275,0.0,0.0,0.0,0.0,0.0,0.0
1276,0.0,0.0,452.38,0.0,714.95,0.0
1277,202.21,0.0,540.54,464.34,0.0,0.0
1278,0.0,0.0,0.0,0.0,0.0,0.0
1279,89.17,0.0,0.0,0.0,0.0,0.0
1280,0.0,0.0,0.0,0.0,0.0,0.0
1281,0.0,0.0,0.0,0.0,0.0,0.0
1282,0.0,0.0,469.11,768.97,526.88,0.0
1283,0.0,196.45,0.0,0.0,721.75,0.0
1284,189.06,0.0,0.0,0.0,0.0,0.0
1285,0.0,442.67,0.0,419.62,530.93,442.77
1286,0.0,0.0,0.0,0.0,0.0,0.0
1287,0.0,0.0,0.0,0.0,0.0,0.0
1288,0.0,0.0,0.0,0.0,0.0,0.0
1289,0.0,0.0,163.29,105.89,0.0,0.0
1290,278.26,0.0,689.94,0.0,213.46,0.0
1291,462.86,0.0,0.0,622.13,0.0,0.0
1292,240.51,0.0,121.59,0.0,0.0,349.31
1293,332.13,0.0,168.69,0.0,0.0,0.0
1294,0.0,0.0,0.0,0.0,0.0,0.0
1295,618.05,0.0,161.64,260.84,0.0,0.0
1296,0.0,0.0,0.0,0.0,324.49,0.0
1297,425.16,0.0,0.0,0.0,0.0,257.94
1298,176.18,0.0,0.0,0.0,0.0,0.0
1299,0.0,0.0,111.53,92.32,0.0,0.0
1300,0.0,0.0,0.0,0.0,0.0,0.0
1301,0.0,0.0,0.0,0.0,0.0,0.0
1302,0.0,0.0,0.0,0.0,0.0,0.0
1303,188.01,0.0,143.75,0.0,0.0,0.0
1304,0.0,0.0,0.0,243.77,0.0,0.0
1305,0.0,0.0,0.0,0.0,0.0,0.0
1306,0.0,0.0,0.0,0.0,0.0,0.0
1307,0.0,0.0,0.0,0.0,0.0,0.0
1308,0.0,0.0,0.0,0.0,0.0,0.0
1309,0.0,0.0,0.0,0.0,0.0,0.0
1310,263.62,0.0,0.0,98.61,0.0,0.0
1311,0.0,0.0,0.0,0.0,0.0,0.0
1312,0.0,0.0,0.0,0.0,0.0,0.0
1313,0.0,0.0,0.0,0.0,0.0,0.0
1314,0.0,0.0,0.0,167.75,0.0,0.0
1315,0.0,0.0,0.0,0.0,0.0,0.0
1316,506.16,0.0,319.67,115.08,0.0,0.0
1317,555.56,0.0,946.09,710.73,425.4,0.0
1318,819.71,390.14,0.0,0.0,980.72,0.0
1319,0.0,0.0,0.0,0.0,990.18,0.0
1320,0.0,0.0,0.0,0.0,0.0,0.0
1321,0.0,0.0,0.0,48.39,0.0,0.0
1322,0.0,191.5,0.0,0.0,0.0,0.0
1323,369.27,0.0,0.0,0.0,0.0,0.0
1324,142.7,0.0,0.0,0.0,0.0,0.0
1325,0.0,0.0,0.0,0.0,0.0,0.0
1326,0.0,381.66,439.54,0.0,403.02,0.0
1327,0.0,0.0,0.0,129.94,0.0,0.0
1328,0.0,584.65,0.0,0.0,0.0,0.0
1329,1009.63,0.0,995.1,0.0,849.3,221.77
1330,0.0,0.0,0.0,0.0,0.0,0.0
1331,0.0,0.0,0.0,445.89,0.0,0.0
1332,608.39,0.0,0.0,394.92,0.0,0.0
1333,0.0,219.07,0.0,0.0,0.0,0.0
1334,0.0,0.0,0.0,0.0,0.0,0.0
1335,0.0,0.0,0.0,0.0,0.0,0.0
1336,0.0,0.0,275.92,0.0,0.0,0.0
1337,372.85,0.0,291.02,530.82,381.26,0.0
1338,241.7,0.0,0.0,0.0,0.0,0.0
1339,0.0,0.0,157.42,72.98,0.0,0.0
1340,0.0,0.0,0.0,332.5,783.48,0.0
1341,0.0,0.0,0.0,379.58,0.0,0.0
1342,0.0,0.0,0.0,0.0,0.0,0.0
1343,343.39,0.0,0.0,0.0,0.0,0.0
1344,0.0,0.0,279.69,0.0,0.0,0.0
1345,0.0,0.0,0.0,0.0,361.36,0.0
1346,0.0,0.0,0.0,220.25,0.0,0.0
1347,0.0,0.0,0.0,0.0,560.69,272.37
1348,0.0,0.0,0.0,141.66,0.0,0.0
1349,0.0,0.0,50.09,0.0,0.0,0.0
1350,265.72,0.0,0.0,262.44,0.0,0.0
1351,1055.49,441.54,0.0,0.0,697.39,0.0
1352,0.0,0.0,0.0,0.0,0.0,0.0
1353,0.0,0.0,97.91,0.0,0.0,0.0
1354,0.0,576.83,0.0,198.65,0.0,0.0
1355,0.0,0.0,0.0,0.0,0.0,0.0
1356,0.0,0.0,0.0,160.01,0.0,0.0
1357,496.53,0.0,190.81,0.0,0.0,0.0
1358,255.64,0.0,0.0,0.0,0.0,0.0
1359,264.47,0.0,0.0,0.0,0.0,0.0
1360,245.48,0.0,0.0,191.86,0.0,0.0
1361,1030.78,324.88,339.61,0.0,528.32,0.0
1362,0.0,0.0,0.0,0.0,0.0,0.0
1363,262.28,0.0,0.0,0.0,0.0,0.0
1364,0.0,0.0,180.18,0.0,0.0,0.0
1365,0.0,0.0,382.24,0.0,0.0,0.0
1366,0.0,0.0,0.0,0.0,0.0,0.0
1367,280.6,0.0,161.03,0.0,0.0,0.0
1368,0.0,0.0,0.0,329.8,0.0,0.0
1369,0.0,0.0,130.26,167.03,0.0,0.0
1370,0.0,0.0,156.91,0.0,0.0,0.0
1371,0.0,0.0,0.0,0.0,0.0,0.0
1372,172.86,0.0,0.0,0.0,0.0,0.0
1373,0.0,0.0,168.42,0.0,0.0,0.0
1374,336.72,194.11,0.0,0.0,0.0,0.0
1375,315.15,0.0,0.0,0.0,728.62,0.0
1376,0.0,0.0,0.0,0.0,0.0,0.0
1377,238.53,0.0,0.0,0.0,0.0,0.0
1378,0.0,0.0,254.78,0.0,0.0,0.0
1379,0.0,0.0,0.0,0.0,0.0,0.0
1380,458.81,0.0,120.23,0.0,0.0,0.0
1381,731.39,316.23,0.0,0.0,484.48,0.0
1382,0.0,0.0,0.0,0.0,0.0,0.0
1383,0.0,0.0,0.0,0.0,0.0,0.0
1384,0.0,0.0,0.0,0.0,0.0,0.0
1385,0.0,0.0,0.0,0.0,0.0,0.0
1386,0.0,0.0,0.0,0.0,0.0,0.0
1387,921.55,0.0,846.75,0.0,558.45,0.0
1388,0.0,0.0,186.18,0.0,0.0,0.0
1389,0.0,0.0,193.62,0.0,0.0,0.0
1390,209.77,0.0,0.0,0.0,0.0,0.0
1391,0.0,0.0,0.0,321.5,0.0,0.0
1392,0.0,0.0,0.0,0.0,0.0,0.0
1393,437.76,0.0,0.0,0.0,328.71,0.0
1394,448.38,0.0,447.56,341.82,0.0,0.0
1395,0.0,0.0,583.71,0.0,492.61,0.0
1396,607.45,379.72,505.55,0.0,0.0,0.0
1397,0.0,0.0,0.0,0.0,0.0,0.0
1398,0.0,0.0,143.88,0.0,0.0,0.0
1399,0.0,0.0,0.0,0.0,679.78,0.0
1400,676.72,0.0,918.84,0.0,0.0,0.0
1401,0.0,0.0,0.0,0.0,0.0,0.0
1402,0.0,0.0,0.0,358.93,626.3,432.02
1403,348.31,0.0,0.0,0.0,0.0,0.0
1404,0.0,0.0,0.0,0.0,0.0,0.0
1405,315.04,0.0,0.0,147.78,0.0,0.0
1406,0.0,0.0,143.17,0.0,0.0,0.0
1407,337.41,0.0,61.7,0.0,0.0,0.0
1408,377.76,0.0,0.0,0.0,0.0,0.0
1409,0.0,0.0,151.14,0.0,0.0,0.0
1410,0.0,0.0,0.0,77.64,0.0,0.0
1411,0.0,0.0,0.0,0.0,0.0,0.0
1412,282.72,310.81,179.35,566.15,0.0,0.0
1413,0.0,0.0,0.0,341.04,0.0,0.0
1414,0.0,0.0,0.0,62.42,0.0,0.0
1415,0.0,0.0,0.0,0.0,0.0,0.0
1416,229.95,0.0,214.27,138.61,0.0,0.0
1417,0.0,415.65,0.0,0.0,360.37,0.0
1418,0.0,0.0,0.0,400.05,0.0,468.08
1419,958.43,0.0,716.57,0.0,643.8,0.0
1420,201.71,0.0,0.0,0.0,0.0,0.0
1421,0.0,0.0,0.0,0.0,0.0,0.0
1422,0.0,0.0,70.45,128.65,0.0,0.0
1423,0.0,0.0,0.0,0.0,0.0,0.0
1424,0.0,0.0,0.0,0.0,0.0,0.0
1425,0.0,0.0,0.0,0.0,0.0,0.0
1426,0.0,0.0,0.0,0.0,0.0,0.0
1427,200.78,0.0,0.0,0.0,0.0,0.0
1428,0.0,0.0,0.0,0.0,0.0,0.0
1429,0.0,0.0,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,103.19,0.0,0.0
1431,0.0,0.0,317.11,0.0,0.0,0.0
1432,0.0,0.0,0.0,0.0,0.0,162.34
1433,0.0,0.0,0.0,0.0,0.0,0.0
1434,0.0,0.0,431.63,0.0,0.0,0.0
1435,406.06,155.38,416.37,0.0,564.91,0.0
1436,0.0,0.0,0.0,0.0,0.0,0.0
1437,0.0,0.0,0.0,0.0,0.0,0.0
1438,0.0,0.0,0.0,120.12,0.0,0.0
1439,0.0,0.0,0.0,407.68,0.0,0.0
1440,0.0,0.0,0.0,0.0,0.0,0.0
1441,0.0,0.0,0.0,155.38,0.0,0.0
1442,0.0,0.0,0.0,0.0,0.0,0.0
1443,535.0,0.0,0.0,0.0,0.0,0.0
1444,0.0,0.0,266.01,0.0,0.0,0.0
1445,488.48,0.0,0.0,0.0,0.0,0.0
1446,0.0,0.0,0.0,0.0,268.2,0.0
1447,0.0,0.0,331.87,0.0,0.0,0.0
1448,1053.95,0.0,0.0,216.75,0.0,0.0
1449,0.0,0.0,0.0,0.0,0.0,0.0
1450,0.0,0.0,0.0,0.0,0.0,0.0
1451,0.0,0.0,0.0,206.15,0.0,0.0
1452,0.0,0.0,155.48,0.0,0.0,0.0
1453,0.0,0.0,0.0,0.0,0.0,0.0
1454,391.13,0.0,0.0,107.37,0.0,0.0
1455,401.18,459.74,0.0,0.0,0.0,0.0
1456,0.0,0.0,0.0,0.0,0.0,0.0
1457,0.0,0.0,494.31,247.36,501.07,0.0
1458,0.0,0.0,0.0,79.56,0.0,0.0
1459,0.0,0.0,0.0,558.75,0.0,0.0
1460,0.0,0.0,80.24,0.0,0.0,0.0
1461,1008.25,0.0,0.0,0.0,0.0,0.0
1462,1084.51,326.24,317.51,0.0,1052.77,0.0
1463,0.0,0.0,60.46,0.0,0.0,0.0
1464,0.0,0.0,0.0,153.16,0.0,0.0
1465,0.0,0.0,0.0,189.91,0.0,0.0
1466,0.0,0.0,83.48,0.0,0.0,0.0
1467,0.0,0.0,143.46,0.0,0.0,0.0
1468,0.0,0.0,0.0,0.0,0.0,0.0
1469,0.0,0.0,0.0,0.0,0.0,0.0
1470,0.0,0.0,0.0,0.0,0.0,0.0
1471,0.0,0.0,0.0,0.0,0.0,0.0
1472,284.94,0.0,0.0,0.0,0.0,0.0
1473,0.0,0.0,272.04,0.0,0.0,0.0
1474,0.0,0.0,0.0,0.0,0.0,0.0
1475,0.0,0.0,0.0,0.0,535.13,0.0
1476,0.0,0.0,164.88,0.0,0.0,0.0
1477,277.3,0.0,0.0,0.0,0.0,0.0
1478,0.0,0.0,229.98,0.0,227.13,0.0
1479,0.0,344.3,811.73,354.24,709.97,0.0
1480,849.77,0.0,381.57,0.0,294.6,0.0
1481,0.0,0.0,344.56,140.99,0.0,0.0
1482,0.0,0.0,0.0,0.0,0.0,0.0
1483,0.0,0.0,1335.57,0.0,0.0,0.0
1484,307.26,0.0,508.87,494.62,0.0,0.0
1485,359.76,217.85,0.0,197.07,0.0,0.0
1486,609.15,0.0,0.0,0.0,0.0,0.0
1487,0.0,0.0,0.0,0.0,0.0,0.0
1488,0.0,0.0,213.45,0.0,0.0,0.0
1489,229.95,0.0,125.93,0.0,0.0,0.0
1490,327.93,0.0,0.0,0.0,0.0,0.0
1491,0.0,0.0,460.91,0.0,0.0,269.09
1492,0.0,0.0,127.53,0.0,0.0,0.0
1493,315.6,372.59,0.0,0.0,0.0,0.0
1494,387.45,0.0,0.0,0.0,0.0,0.0
1495,0.0,0.0,0.0,270.79,0.0,0.0
1496,0.0,0.0,387.48,0.0,0.0,0.0
1497,555.28,0.0,0.0,604.32,302.95,0.0
1498,0.0,0.0,177.73,0.0,0.0,0.0
1499,332.46,0.0,0.0,0.0,0.0,0.0
1500,389.73,0.0,0.0,0.0,0.0,0.0
1501,0.0,0.0,317.51,0.0,0.0,423.4
1502,0.0,0.0,155.84,66.59,0.0,0.0
1503,0.0,0.0,0.0,0.0,0.0,0.0
1504,0.0,437.99,0.0,0.0,210.52,0.0
1505,196.93,0.0,0.0,0.0,0.0,0.0
1506,436.48,0.0,0.0,474.34,234.94,166.13
1507,0.0,0.0,243.4,0.0,0.0,0.0
1508,0.0,0.0,0.0,123.13,0.0,0.0
1509,0.0,0.0,0.0,0.0,328.05,0.0
1510,0.0,0.0,80.23,207.12,0.0,0.0
1511,0.0,0.0,0.0,0.0,0.0,0.0
1512,540.08,0.0,0.0,0.0,0.0,149.61
1513,0.0,0.0,0.0,0.0,0.0,0.0
1514,293.95,0.0,309.04,0.0,0.0,0.0
1515,273.15,0.0,193.62,0.0,0.0,0.0
1516,0.0,0.0,93.11,0.0,0.0,0.0
1517,757.95,469.48,266.26,0.0,1011.25,0.0
1518,0.0,562.26,637.81,0.0,440.71,0.0
1519,0.0,0.0,127.86,0.0,0.0,0.0
1520,0.0,203.51,619.56,0.0,391.15,0.0
1521,0.0,0.0,0.0,0.0,0.0,0.0
1522,0.0,0.0,73.82,0.0,0.0,0.0
1523,0.0,0.0,96.14,0.0,0.0,0.0
1524,0.0,0.0,309.23,218.77,0.0,0.0
1525,0.0,0.0,132.95,0.0,0.0,0.0
1526,97.32,0.0,207.06,0.0,0.0,0.0
1527,0.0,0.0,104.78,117.38,0.0,0.0
1528,0.0,0.0,0.0,0.0,0.0,0.0
1529,909.9,0.0,0.0,0.0,0.0,0.0
1530,0.0,0.0,555.77,421.14,432.75,0.0
1531,0.0,334.5,0.0,0.0,0.0,0.0
1532,0.0,0.0,0.0,0.0,0.0,0.0
1533,0.0,0.0,0.0,184.52,0.0,0.0
1534,0.0,0.0,0.0,0.0,0.0,0.0
1535,0.0,0.0,0.0,146.84,0.0,0.0
1536,0.0,0.0,181.41,0.0,0.0,0.0
1537,0.0,0.0,151.16,0.0,0.0,0.0
1538,0.0,0.0,0.0,501.19,0.0,0.0
1539,0.0,0.0,114.32,0.0,0.0,0.0
1540,0.0,0.0,0.0,0.0,0.0,0.0
1541,595.05,0.0,0.0,116.9,0.0,139.74
1542,361.08,0.0,0.0,361.57,0.0,0.0
1543,0.0,255.36,0.0,490.42,651.97,0.0
1544,0.0,0.0,132.52,0.0,0.0,0.0
1545,0.0,0.0,0.0,0.0,0.0,0.0
1546,0.0,0.0,0.0,135.15,0.0,0.0
1547,0.0,0.0,371.12,225.63,0.0,0.0
1548,313.27,0.0,0.0,0.0,0.0,0.0
1549,0.0,0.0,0.0,69.65,0.0,0.0
1550,0.0,0.0,0.0,0.0,0.0,0.0
1551,0.0,0.0,0.0,162.43,0.0,0.0
1552,0.0,0.0,146.46,0.0,0.0,0.0
1553,690.17,0.0,717.16,0.0,674.59,0.0
1554,0.0,0.0,286.53,0.0,0.0,0.0
1555,0.0,0.0,0.0,0.0,0.0,0.0
1556,0.0,0.0,427.48,0.0,0.0,0.0
1557,0.0,0.0,152.99,61.81,0.0,0.0
1558,0.0,0.0,347.28,334.03,0.0,0.0
1559,0.0,0.0,0.0,0.0,0.0,0.0
1560,0.0,0.0,314.92,0.0,981.41,0.0
1561,205.0,0.0,267.13,0.0,0.0,0.0
1562,0.0,0.0,349.44,673.73,596.59,278.63
1563,496.24,0.0,0.0,0.0,521.55,0.0
1564,635.31,0.0,774.15,0.0,775.32,0.0
1565,256.6,0.0,0.0,0.0,0.0,0.0
1566,0.0,0.0,203.66,102.69,0.0,0.0
1567,904.37,0.0,0.0,0.0,1077.0,0.0
1568,260.32,0.0,0.0,0.0,0.0,0.0
1569,369.95,0.0,312.63,0.0,0.0,0.0
1570,382.34,0.0,0.0,0.0,0.0,0.0
1571,0.0,0.0,431.64,0.0,0.0,0.0
1572,0.0,0.0,160.1,0.0,0.0,0.0
1573,0.0,0.0,422.76,0.0,0.0,0.0
1574,382.67,0.0,0.0,183.5,0.0,0.0
1575,0.0,0.0,0.0,272.76,0.0,415.25
1576,0.0,0.0,0.0,48.2,0.0,0.0
1577,0.0,0.0,368.54,0.0,0.0,0.0
1578,0.0,0.0,0.0,0.0,0.0,0.0
1579,0.0,0.0,83.83,189.12,0.0,0.0
1580,333.43,0.0,0.0,0.0,0.0,0.0
1581,0.0,0.0,0.0,0.0,0.0,0.0
1582,566.74,385.33,243.76,635.08,585.71,0.0
1583,0.0,0.0,0.0,179.08,0.0,0.0
