personID,career,workArrangement,annualIncome,sideHustleIncome,monthlyIncome
1748,Retail,Office,29555.1,0.0,2462.9249999999997
1749,Transportation,Hybrid,41039.04,0.0,3419.92
1750,Retail,Office,20705.58,0.0,1725.4650000000001
1751,Service,Office,44055.25,0.0,3671.2708333333335
1752,Construction,Office,38684.42,0.0,3223.7016666666664
1753,Manufacturing,Office,37169.06,0.0,3097.4216666666666
1754,Retail,Office,34840.6,0.0,2903.383333333333
1755,PartTime,PartTime,52287.46,0.0,4357.288333333333
1756,Engineering,Hybrid,110559.72,0.0,9213.31
1757,PartTime,PartTime,12155.92,0.0,1012.9933333333333
1758,Admin,Office,27269.1,0.0,2272.4249999999997
1759,Retail,Office,18134.16,0.0,1511.18
1760,Retail,Office,37545.46,0.0,3128.7883333333334
1761,Transportation,Office,25802.58,0.0,2150.215
1762,Sales,Office,61139.87,6592.33,5644.349999999999
1763,Education,Hybrid,61760.36,0.0,5146.696666666667
1764,Healthcare,Office,72479.12,0.0,6039.926666666666
1765,Construction,Office,29188.48,0.0,2432.3733333333334
1766,Healthcare,Hybrid,61409.39,0.0,5117.449166666666
1767,Healthcare,Office,57616.36,0.0,4801.363333333334
1768,Manufacturing,Office,45776.8,0.0,3814.7333333333336
1769,Admin,Office,56915.62,0.0,4742.968333333333
1770,Manufacturing,Hybrid,33722.52,0.0,2810.2099999999996
1771,Admin,Office,27227.0,0.0,2268.9166666666665
1772,Transportation,Hybrid,39502.33,7700.94,3933.6058333333335
1773,Service,Office,37441.22,0.0,3120.101666666667
1774,PartTime,PartTime,16630.77,0.0,1385.8975
1775,Healthcare,Office,109605.17,0.0,9133.764166666666
1776,Transportation,Office,32640.29,0.0,2720.0241666666666
1777,Legal,Hybrid,155694.41,0.0,12974.534166666666
1778,Admin,Office,34366.76,0.0,2863.896666666667
1779,Engineering,Office,75337.83,0.0,6278.1525
1780,Retail,Office,32001.51,0.0,2666.7925
1781,Retail,Office,22532.02,1502.8,2002.9016666666666
1782,Technology,Office,89863.52,0.0,7488.626666666667
1783,Admin,Office,29226.2,0.0,2435.516666666667
1784,Business,Office,96117.4,0.0,8009.783333333333
1785,Sales,Hybrid,45778.54,0.0,3814.8783333333336
1786,Healthcare,Office,52997.09,0.0,4416.424166666667
1787,Manufacturing,Office,53454.79,0.0,4454.565833333333
1788,Technology,Remote,121070.1,0.0,10089.175000000001
1789,Retail,Office,24577.82,0.0,2048.1516666666666
1790,Business,Hybrid,116065.49,0.0,9672.124166666666
1791,Business,Hybrid,100498.3,0.0,8374.858333333334
1792,Retail,Office,42626.36,2804.32,3785.89
1793,Transportation,Office,39105.83,0.0,3258.8191666666667
1794,Business,Office,77184.18,0.0,6432.014999999999
1795,Sales,Office,33175.26,0.0,2764.605
1796,Retail,Office,29407.35,0.0,2450.6124999999997
1797,Construction,Office,35999.92,0.0,2999.9933333333333
1798,Healthcare,Office,66498.59,0.0,5541.549166666667
1799,Transportation,Office,24055.07,0.0,2004.5891666666666
1800,Healthcare,Office,28199.35,0.0,2349.945833333333
1801,Retired,Retired,56043.9971875993,0.0,4670.333098966608
1802,Admin,Office,35009.67,0.0,2917.4725
1803,Retail,Office,50030.11,2826.57,4404.723333333333
1804,Education,Hybrid,133146.26,0.0,11095.521666666667
1805,Sales,Office,93804.35,0.0,7817.029166666667
1806,Engineering,Office,92894.35,0.0,7741.195833333334
1807,Admin,Office,42267.71,0.0,3522.3091666666664
1808,Education,Office,56557.73,0.0,4713.144166666667
1809,Retail,Office,35940.6,3522.42,3288.5849999999996
1810,Retail,Office,18432.89,0.0,1536.0741666666665
1811,FoodService,Office,23869.11,0.0,1989.0925
1812,Sales,Office,45133.28,0.0,3761.1066666666666
1813,Business,Remote,97277.52,0.0,8106.46
1814,Healthcare,Office,33154.87,3638.23,3066.091666666667
1815,Finance,Remote,59957.83,3847.93,5317.1466666666665
1816,Retired,Retired,33492.861359741386,0.0,2791.071779978449
1817,Engineering,Office,92326.1,0.0,7693.841666666667
1818,Sales,Office,73299.45,0.0,6108.287499999999
1819,Admin,Office,51899.07,0.0,4324.9225
1820,FoodService,Hybrid,27092.73,0.0,2257.7275
1821,Admin,Office,26989.95,0.0,2249.1625
1822,Research,Office,87713.33,0.0,7309.444166666667
1823,Retail,Office,33795.15,0.0,2816.2625000000003
1824,Retail,Hybrid,47081.98,0.0,3923.4983333333334
1825,Healthcare,Office,70917.2,0.0,5909.766666666666
1826,FoodService,Office,30345.08,4016.77,2863.4874999999997
1827,Business,Office,72009.65,9900.98,6825.885833333333
1828,Retired,Retired,42997.11444964842,0.0,3583.092870804035
1829,Sales,Office,46413.51,0.0,3867.7925
1830,Admin,Office,42998.87,0.0,3583.2391666666667
1831,PartTime,PartTime,17103.81,0.0,1425.3175
1832,Retail,Hybrid,41624.01,0.0,3468.6675
1833,Technology,Hybrid,158410.46,25766.1,15348.046666666667
1834,Healthcare,Office,44437.83,0.0,3703.1525
1835,Technology,Office,120918.68,0.0,10076.556666666665
1836,FoodService,Office,31022.46,0.0,2585.205
1837,Finance,Remote,104069.14,0.0,8672.428333333333
1838,Healthcare,Office,74775.34,0.0,6231.278333333333
1839,Engineering,Office,98401.25,0.0,8200.104166666666
1840,FoodService,Office,34715.74,0.0,2892.978333333333
1841,Retail,Office,42489.03,0.0,3540.7525
1842,Education,Hybrid,81049.92,0.0,6754.16
1843,Transportation,Office,30223.44,5935.74,3013.265
1844,Business,Hybrid,74926.31,0.0,6243.859166666666
1845,Construction,Office,40094.53,5729.62,3818.679166666667
1846,Finance,Hybrid,136386.44,0.0,11365.536666666667
1847,Engineering,Hybrid,72774.52,4857.53,6469.337500000001
1848,Healthcare,Office,63548.73,0.0,5295.7275
1849,Construction,Office,37673.27,0.0,3139.4391666666666
1850,Manufacturing,Office,46231.27,0.0,3852.605833333333
1851,Engineering,Office,111048.16,0.0,9254.013333333334
1852,Healthcare,Office,49965.22,0.0,4163.768333333333
1853,Retail,Office,31474.95,0.0,2622.9125
1854,Healthcare,Office,54308.89,0.0,4525.740833333333
1855,Healthcare,Office,47054.56,0.0,3921.213333333333
1856,Manufacturing,Office,27467.32,0.0,2288.943333333333
1857,Transportation,Office,36316.54,0.0,3026.3783333333336
1858,Transportation,Office,30654.72,0.0,2554.56
1859,Healthcare,Office,49064.05,0.0,4088.6708333333336
1860,Healthcare,Hybrid,58398.37,0.0,4866.530833333333
1861,Healthcare,Office,52343.83,3312.25,4638.006666666667
1862,Education,Office,82577.01,0.0,6881.4175
1863,Legal,Office,136866.52,0.0,11405.543333333333
1864,Manufacturing,Office,54740.28,0.0,4561.69
1865,Retired,Retired,36772.95416930492,0.0,3064.4128474420763
1866,Healthcare,Office,48935.84,0.0,4077.986666666666
1867,Manufacturing,Hybrid,29246.22,0.0,2437.185
1868,Engineering,Hybrid,95973.29,0.0,7997.774166666666
1869,Education,Office,57330.82,0.0,4777.568333333334
1870,Retail,Office,33481.18,0.0,2790.0983333333334
1871,Technology,Hybrid,124186.07,0.0,10348.839166666667
1872,FoodService,Hybrid,24401.65,0.0,2033.4708333333335
1873,Business,Remote,74597.93,0.0,6216.494166666666
1874,Retail,Office,32271.41,0.0,2689.284166666667
1875,Finance,Office,163159.87,0.0,13596.655833333332
1876,FoodService,Office,33727.98,0.0,2810.6650000000004
1877,Admin,Office,34679.27,0.0,2889.9391666666666
1878,Retail,Hybrid,25930.41,0.0,2160.8675
1879,Retail,Office,34687.45,0.0,2890.620833333333
1880,Manufacturing,Office,41198.1,0.0,3433.1749999999997
1881,Retail,Office,41304.45,0.0,3442.0375
1882,Admin,Office,45700.42,0.0,3808.3683333333333
1883,Retail,Hybrid,25954.81,0.0,2162.9008333333336
1884,FoodService,Hybrid,29320.77,0.0,2443.3975
1885,Finance,Office,98785.54,0.0,8232.128333333332
1886,Business,Hybrid,75892.33,0.0,6324.360833333333
1887,Technology,Remote,65498.9,0.0,5458.241666666667
1888,Healthcare,Office,50150.19,8356.63,4875.568333333334
1889,Manufacturing,Office,58776.08,0.0,4898.006666666667
1890,Retired,Retired,54720.376355076594,0.0,4560.0313629230495
1891,Healthcare,Office,28348.68,0.0,2362.39
1892,Sales,Office,81323.84,0.0,6776.986666666667
1893,Research,Office,157546.68,0.0,13128.89
1894,Retail,Hybrid,37301.61,5503.86,3567.1225
1895,Retail,Office,30513.95,0.0,2542.829166666667
1896,FoodService,Office,40056.97,0.0,3338.0808333333334
1897,Manufacturing,Office,34708.2,0.0,2892.35
1898,Business,Hybrid,76680.84,5696.4,6864.7699999999995
1899,Transportation,Office,26597.94,0.0,2216.495
1900,Engineering,Office,161486.27,0.0,13457.189166666665
1901,Retail,Office,39056.44,0.0,3254.7033333333334
1902,Business,Remote,88495.52,0.0,7374.626666666667
1903,Technology,Remote,119794.48,0.0,9982.873333333333
1904,Healthcare,Hybrid,55504.87,0.0,4625.405833333333
1905,Retail,Office,46695.32,0.0,3891.2766666666666
1906,Technology,Hybrid,97117.75,0.0,8093.145833333333
1907,Retired,Retired,37730.96101745398,0.0,3144.2467514544983
1908,Healthcare,Office,39632.13,0.0,3302.6775
1909,Technology,Hybrid,104267.82,0.0,8688.985
1910,Research,Office,75363.75,0.0,6280.3125
1911,Business,Remote,104392.77,0.0,8699.397500000001
1912,Technology,Hybrid,97725.4,0.0,8143.783333333333
1913,Retired,Retired,38376.47322496129,0.0,3198.039435413441
1914,Manufacturing,Office,35521.74,0.0,2960.145
1915,Admin,Office,34365.7,0.0,2863.808333333333
1916,Healthcare,Hybrid,56508.66,0.0,4709.055
1917,Service,Office,47535.61,0.0,3961.3008333333332
1918,Business,Remote,116923.23,0.0,9743.602499999999
1919,Healthcare,Office,42329.77,0.0,3527.480833333333
1920,Healthcare,Office,39209.27,0.0,3267.4391666666666
1921,Manufacturing,Office,64444.5,5671.37,5842.989166666666
1922,FoodService,Office,24495.18,0.0,2041.265
1923,Sales,Office,44584.66,0.0,3715.388333333334
1924,Technology,Hybrid,124407.36,20220.68,12052.336666666668
1925,FoodService,Office,26563.29,0.0,2213.6075
1926,Education,Hybrid,68395.93,0.0,5699.660833333332
1927,Manufacturing,Office,44686.03,0.0,3723.835833333333
1928,FoodService,Office,26548.58,3582.02,2510.8833333333337
1929,FoodService,Hybrid,29430.92,0.0,2452.5766666666664
1930,Healthcare,Office,71518.56,0.0,5959.88
1931,Manufacturing,Office,40097.63,0.0,3341.4691666666663
1932,Transportation,Office,29310.62,0.0,2442.5516666666667
1933,Construction,Office,54360.84,0.0,4530.07
1934,Business,Remote,87779.88,0.0,7314.990000000001
1935,Service,Office,42309.01,0.0,3525.7508333333335
1936,Sales,Hybrid,82680.54,0.0,6890.044999999999
1937,FoodService,Office,22140.57,0.0,1845.0475
1938,Healthcare,Office,63721.98,0.0,5310.165
1939,Admin,Office,47443.14,6535.29,4498.2025
1940,Healthcare,Office,35007.36,0.0,2917.28
1941,Sales,Office,37522.33,3058.12,3381.704166666667
1942,Sales,Office,52930.09,0.0,4410.840833333333
1943,Sales,Office,117727.93,0.0,9810.660833333333
1944,Healthcare,Hybrid,79544.98,0.0,6628.748333333333
1945,Manufacturing,Office,38418.87,0.0,3201.5725
1946,Healthcare,Office,98114.54,0.0,8176.211666666666
1947,Technology,Remote,92445.08,0.0,7703.756666666667
1948,Engineering,Office,90723.25,0.0,7560.270833333333
1949,Retail,Hybrid,33514.2,4838.07,3196.0224999999996
1950,Manufacturing,Office,38879.67,0.0,3239.9725
1951,Manufacturing,Office,43491.14,0.0,3624.2616666666668
1952,Sales,Office,69114.53,11444.97,6713.291666666667
1953,Retail,Office,24619.95,0.0,2051.6625
1954,Sales,Office,60316.14,0.0,5026.345
1955,PartTime,PartTime,13097.69,2394.1,1290.9825
1956,Transportation,Office,30502.07,0.0,2541.8391666666666
1957,Sales,Office,78388.02,0.0,6532.335
1958,Engineering,Office,123636.5,0.0,10303.041666666666
1959,Healthcare,Office,53540.81,0.0,4461.734166666666
1960,Engineering,Office,118701.32,19052.46,11479.481666666667
1961,Manufacturing,Office,37040.24,0.0,3086.6866666666665
1962,Manufacturing,Office,42760.28,0.0,3563.3566666666666
1963,Sales,Office,76498.71,0.0,6374.892500000001
1964,FoodService,Office,28064.47,3829.58,2657.8375
1965,Retail,Office,37789.56,0.0,3149.1299999999997
1966,Education,Office,63388.93,0.0,5282.410833333333
1967,Healthcare,Office,65355.46,0.0,5446.288333333333
1968,Business,Office,91311.85,0.0,7609.320833333334
1969,Technology,Remote,125360.39,18928.03,12024.034999999998
1970,FoodService,Office,16379.31,0.0,1364.9424999999999
1971,Transportation,Hybrid,33692.63,0.0,2807.7191666666663
1972,Healthcare,Office,52712.09,0.0,4392.674166666667
1973,Retail,Office,33502.29,4112.97,3134.605
1974,Manufacturing,Office,49316.5,4144.3,4455.066666666667
1975,Admin,Hybrid,42490.62,0.0,3540.885
1976,Healthcare,Office,45877.75,8364.94,4520.224166666667
1977,Healthcare,Office,48633.73,0.0,4052.8108333333334
1978,Finance,Hybrid,105947.32,0.0,8828.943333333335
1979,Retail,Office,35728.6,0.0,2977.383333333333
1980,Construction,Office,43726.21,0.0,3643.8508333333334
1981,Sales,Office,78591.04,0.0,6549.253333333333
1982,Finance,Hybrid,125092.11,16248.64,11778.395833333334
1983,Technology,Hybrid,120696.25,0.0,10058.020833333334
1984,Healthcare,Office,33775.81,0.0,2814.650833333333
1985,Retail,Office,30259.64,4210.56,2872.5166666666664
1986,Education,Office,54075.93,10734.96,5400.9075
1987,Retail,Office,42919.3,0.0,3576.6083333333336
1988,Finance,Remote,134489.23,0.0,11207.435833333335
1989,Technology,Remote,80315.23,0.0,6692.935833333333
1990,Healthcare,Office,48920.73,0.0,4076.7275000000004
1991,Manufacturing,Hybrid,53203.0,10521.02,5310.335
1992,Admin,Office,37964.87,5237.13,3600.1666666666665
1993,Construction,Office,49171.04,0.0,4097.586666666667
1994,Admin,Office,43196.78,0.0,3599.7316666666666
1995,Retail,Office,31556.86,1738.58,2774.6200000000003
1996,Retail,Office,35661.79,0.0,2971.8158333333336
1997,PartTime,PartTime,19115.02,0.0,1592.9183333333333
1998,Engineering,Office,80586.93,0.0,6715.577499999999
1999,Construction,Office,21913.63,0.0,1826.1358333333335
2000,Technology,Hybrid,128188.77,0.0,10682.397500000001
2001,Engineering,Office,130123.21,0.0,10843.600833333334
2002,Engineering,Office,104998.25,11489.13,9707.281666666668
2003,Service,Office,40580.3,0.0,3381.691666666667
2004,Healthcare,Office,34509.9,0.0,2875.8250000000003
2005,Healthcare,Hybrid,76013.32,0.0,6334.443333333334
2006,FoodService,Office,34401.62,0.0,2866.8016666666667
2007,Retail,Office,30549.83,0.0,2545.8191666666667
2008,Manufacturing,Hybrid,58096.28,0.0,4841.356666666667
2009,Manufacturing,Office,43190.9,0.0,3599.241666666667
2010,Admin,Office,47425.19,0.0,3952.099166666667
2011,Retail,Office,23200.51,0.0,1933.3758333333333
2012,Retail,Office,31792.38,0.0,2649.3650000000002
2013,Admin,Office,42677.36,8134.05,4234.284166666667
2014,Retail,Office,29732.88,2772.47,2708.7791666666667
2015,FoodService,Office,27662.28,0.0,2305.19
2016,FoodService,Office,31223.77,0.0,2601.9808333333335
2017,FoodService,Office,33018.56,0.0,2751.5466666666666
2018,Engineering,Office,111945.97,0.0,9328.830833333333
2019,Transportation,Office,30047.92,6006.29,3004.5175
2020,Healthcare,Hybrid,80010.09,0.0,6667.5075
2021,Retired,Retired,56697.534695984235,0.0,4724.794557998686
2022,Business,Remote,97968.37,6137.49,8675.488333333333
2023,Service,Office,30116.84,0.0,2509.7366666666667
2024,Admin,Office,42190.17,0.0,3515.8475
2025,Retail,Office,36340.42,4913.85,3437.855833333333
2026,Healthcare,Office,51006.15,0.0,4250.5125
2027,Retail,Hybrid,42658.59,0.0,3554.8824999999997
2028,Retired,Retired,60802.44415395942,0.0,5066.870346163285
2029,Technology,Office,160650.62,20453.62,15092.019999999999
2030,Manufacturing,Office,64271.51,0.0,5355.9591666666665
2031,Healthcare,Office,56727.73,0.0,4727.310833333334
2032,Engineering,Office,118851.02,0.0,9904.251666666667
2033,Healthcare,Hybrid,51735.95,0.0,4311.329166666666
2034,Retired,Retired,28456.134418875045,0.0,2371.3445349062536
2035,Healthcare,Hybrid,37435.6,0.0,3119.633333333333
2036,Engineering,Office,117139.1,10343.73,10623.569166666666
2037,Retail,Office,28572.37,5494.21,2838.8816666666667
2038,Healthcare,Hybrid,52012.36,0.0,4334.363333333334
2039,Business,Remote,81989.41,11714.29,7808.641666666667
2040,FoodService,Office,28648.53,0.0,2387.3775
2041,Transportation,Office,39287.53,0.0,3273.960833333333
2042,FoodService,Office,38912.62,0.0,3242.7183333333337
2043,Technology,Office,167273.05,0.0,13939.420833333332
2044,Admin,Hybrid,37317.63,0.0,3109.8025
2045,Admin,Office,46124.54,0.0,3843.7116666666666
2046,Construction,Office,38279.42,0.0,3189.9516666666664
2047,Healthcare,Office,35201.39,2975.72,3181.4258333333332
2048,Manufacturing,Office,52144.44,0.0,4345.37
2049,Education,Office,104865.77,11284.31,9679.173333333334
2050,Finance,Hybrid,56225.17,0.0,4685.430833333333
2051,Finance,Hybrid,83997.45,0.0,6999.787499999999
2052,Manufacturing,Office,48204.6,7625.22,4652.485
2053,Transportation,Office,23067.27,2183.42,2104.224166666667
2054,Manufacturing,Hybrid,34179.46,0.0,2848.2883333333334
2055,Service,Office,43425.68,0.0,3618.806666666667
2056,Finance,Hybrid,124860.66,0.0,10405.055
2057,Finance,Remote,83087.09,15116.94,8183.669166666667
2058,Construction,Office,43932.21,0.0,3661.0175
2059,Transportation,Office,51168.94,0.0,4264.078333333334
2060,Manufacturing,Office,38828.2,0.0,3235.683333333333
2061,Healthcare,Hybrid,64463.21,0.0,5371.934166666667
2062,Business,Hybrid,102436.83,0.0,8536.4025
2063,Finance,Hybrid,103698.52,0.0,8641.543333333333
2064,Retail,Office,29389.11,0.0,2449.0925
2065,Education,Hybrid,43552.24,0.0,3629.353333333333
2066,Admin,Office,44226.3,0.0,3685.525
2067,Admin,Office,42630.57,3190.94,3818.459166666667
2068,Finance,Remote,73641.15,0.0,6136.7625
2069,Transportation,Office,33670.62,0.0,2805.885
2070,Manufacturing,Office,27810.82,0.0,2317.568333333333
2071,Healthcare,Hybrid,105546.95,0.0,8795.579166666666
2072,Business,Remote,130675.76,11718.45,11866.184166666666
2073,Healthcare,Office,54810.23,0.0,4567.519166666667
2074,Admin,Office,65603.91,0.0,5466.9925
2075,Retail,Office,32846.74,0.0,2737.228333333333
2076,Healthcare,Office,49381.22,3542.35,4410.2975
2077,Healthcare,Office,52643.34,0.0,4386.945
2078,Engineering,Office,104505.18,6858.34,9280.293333333333
2079,Retired,Retired,37664.23702621379,0.0,3138.6864188511495
2080,FoodService,Office,27391.46,2603.48,2499.5783333333334
2081,Retail,Office,39432.79,0.0,3286.0658333333336
2082,Service,Office,21938.25,0.0,1828.1875
2083,Manufacturing,Office,29300.14,0.0,2441.6783333333333
2084,Technology,Remote,126297.28,0.0,10524.773333333333
2085,Manufacturing,Office,38897.47,0.0,3241.4558333333334
2086,Transportation,Office,37942.57,0.0,3161.880833333333
2087,Sales,Office,48287.44,0.0,4023.9533333333334
2088,Engineering,Office,185989.83,0.0,15499.152499999998
2089,Retail,Office,25469.98,0.0,2122.4983333333334
2090,Manufacturing,Office,52056.43,0.0,4338.035833333333
2091,Sales,Office,58491.8,0.0,4874.316666666667
2092,Retired,Retired,50444.73771696658,0.0,4203.728143080548
2093,Sales,Office,41687.69,0.0,3473.974166666667
2094,Healthcare,Office,70355.61,0.0,5862.9675
2095,Healthcare,Office,59815.83,0.0,4984.6525
2096,Sales,Office,86705.89,0.0,7225.490833333333
2097,Construction,Office,47686.16,0.0,3973.846666666667
2098,Retail,Office,32496.05,0.0,2708.0041666666666
2099,Healthcare,Office,112410.89,0.0,9367.574166666667
2100,Sales,Hybrid,47685.39,0.0,3973.7825
2101,Retail,Office,38814.18,0.0,3234.515
2102,Technology,Office,128327.58,0.0,10693.965
2103,Admin,Office,48884.75,0.0,4073.7291666666665
2104,Finance,Office,104839.01,0.0,8736.584166666666
2105,Admin,Office,41892.18,0.0,3491.015
2106,Healthcare,Office,38670.48,0.0,3222.5400000000004
2107,Manufacturing,Office,59755.64,0.0,4979.636666666666
2108,Business,Office,69129.36,13817.36,6912.2266666666665
2109,Retail,Hybrid,29797.58,0.0,2483.1316666666667
2110,PartTime,PartTime,19729.46,0.0,1644.1216666666667
2111,Technology,Remote,103915.0,0.0,8659.583333333334
2112,Education,Office,70028.21,0.0,5835.684166666667
2113,Engineering,Office,106853.86,0.0,8904.488333333333
2114,Retail,Office,46729.09,0.0,3894.090833333333
2115,Manufacturing,Office,42385.93,0.0,3532.1608333333334
2116,Healthcare,Hybrid,39870.44,0.0,3322.536666666667
2117,Manufacturing,Office,55162.49,0.0,4596.8741666666665
2118,Education,Office,90365.44,0.0,7530.453333333334
2119,Healthcare,Office,55155.03,0.0,4596.2525
2120,Education,Office,78800.48,0.0,6566.706666666666
2121,Legal,Office,167828.15,0.0,13985.679166666667
2122,Admin,Office,35749.38,0.0,2979.115
2123,PartTime,PartTime,19105.23,0.0,1592.1025
2124,Engineering,Office,104617.46,6711.15,9277.384166666667
2125,PartTime,PartTime,20759.17,0.0,1729.930833333333
2126,Technology,Remote,161322.3,0.0,13443.525
2127,Admin,Office,63571.92,0.0,5297.66
2128,Technology,Remote,112524.06,0.0,9377.005
2129,Admin,Hybrid,56293.04,0.0,4691.086666666667
2130,Legal,Office,141311.51,0.0,11775.959166666667
2131,Retail,Office,26166.33,2144.34,2359.2225000000003
2132,Education,Office,48744.08,0.0,4062.0066666666667
2133,Retail,Office,46475.09,4217.27,4224.363333333334
2134,Construction,Office,37617.36,0.0,3134.78
2135,Healthcare,Office,78242.1,0.0,6520.175
2136,Retail,Office,42737.13,0.0,3561.4275
2137,Business,Remote,87364.42,0.0,7280.368333333333
2138,Transportation,Office,29465.53,0.0,2455.460833333333
2139,Retail,Office,34365.79,0.0,2863.8158333333336
2140,Admin,Office,42981.0,0.0,3581.75
2141,Retail,Office,43305.57,0.0,3608.7975
2142,Admin,Office,36423.29,5203.78,3468.9225
2143,Business,Hybrid,163042.18,26380.53,15785.225833333332
2144,Engineering,Office,90389.44,0.0,7532.453333333334
2145,Engineering,Office,112962.09,0.0,9413.5075
2146,Retail,Office,30057.51,0.0,2504.7925
2147,Healthcare,Office,33937.63,0.0,2828.1358333333333
2148,Retail,Office,29850.89,4859.43,2892.5266666666666
2149,Healthcare,Office,43895.89,0.0,3657.9908333333333
2150,Healthcare,Office,45267.91,2322.04,3965.829166666667
2151,Education,Office,79370.71,11729.21,7591.660000000001
2152,Retail,Hybrid,38522.52,0.0,3210.2099999999996
2153,Retail,Office,36345.2,0.0,3028.7666666666664
2154,Sales,Office,52226.48,0.0,4352.206666666667
2155,Construction,Office,32655.59,0.0,2721.2991666666667
2156,Retail,Office,27953.84,0.0,2329.4866666666667
2157,Technology,Hybrid,85775.33,0.0,7147.944166666667
2158,Finance,Remote,83791.87,0.0,6982.655833333333
2159,Sales,Office,78385.12,0.0,6532.093333333333
2160,Service,Office,34775.67,0.0,2897.9725
2161,Healthcare,Office,121094.69,0.0,10091.224166666667
2162,Education,Office,79281.14,0.0,6606.761666666666
2163,Healthcare,Office,85921.76,0.0,7160.1466666666665
2164,Construction,Office,51475.1,0.0,4289.591666666666
2165,Technology,Remote,138905.83,0.0,11575.485833333332
2166,Retired,Retired,64433.77800442041,0.0,5369.481500368368
2167,Technology,Remote,124509.22,0.0,10375.768333333333
2168,Construction,Office,34680.94,0.0,2890.0783333333334
2169,Manufacturing,Office,49450.93,7151.13,4716.838333333333
2170,Manufacturing,Office,38441.35,0.0,3203.445833333333
2171,Transportation,Office,39996.66,0.0,3333.0550000000003
2172,Engineering,Office,100039.2,12769.82,9400.751666666665
2173,Manufacturing,Hybrid,45193.97,0.0,3766.164166666667
2174,Admin,Office,53888.05,0.0,4490.670833333334
2175,Healthcare,Office,45432.21,4855.85,4190.671666666666
2176,Retail,Office,26599.56,4511.73,2592.6075
2177,Admin,Office,43703.69,0.0,3641.974166666667
2178,Technology,Remote,135554.44,0.0,11296.203333333333
2179,Healthcare,Office,48886.2,4965.96,4487.679999999999
2180,FoodService,Office,27925.2,0.0,2327.1
2181,Healthcare,Office,53677.4,0.0,4473.116666666667
2182,Healthcare,Hybrid,40404.4,0.0,3367.0333333333333
2183,Retail,Office,29974.88,0.0,2497.9066666666668
2184,Education,Office,57501.86,4859.01,5196.739166666667
2185,Sales,Office,69188.52,0.0,5765.71
2186,Admin,Office,47687.11,0.0,3973.9258333333332
2187,Admin,Office,57151.45,0.0,4762.620833333333
2188,FoodService,Office,32677.65,0.0,2723.1375000000003
2189,Finance,Office,122747.93,11846.93,11216.238333333333
2190,Engineering,Office,94770.68,10988.39,8813.255833333333
2191,Finance,Remote,165061.56,13552.97,14884.544166666667
2192,Retail,Hybrid,23430.87,3306.93,2228.15
2193,Technology,Hybrid,156567.35,0.0,13047.279166666667
2194,Technology,Office,114855.27,0.0,9571.272500000001
2195,Technology,Remote,91264.98,0.0,7605.415
2196,Manufacturing,Office,39186.52,7156.69,3861.9341666666664
2197,Finance,Remote,98190.99,13679.87,9322.571666666667
2198,Healthcare,Hybrid,106128.78,0.0,8844.065
2199,Finance,Office,115771.68,0.0,9647.64
2200,Retail,Office,29130.24,0.0,2427.52
2201,PartTime,PartTime,43302.78,0.0,3608.565
2202,Retail,Office,27818.31,0.0,2318.1925
2203,Service,Office,29230.93,3420.03,2720.9133333333334
2204,Retail,Office,33972.05,0.0,2831.004166666667
2205,Legal,Office,144285.72,0.0,12023.81
2206,Retail,Office,31089.24,0.0,2590.77
2207,Healthcare,Office,78238.99,0.0,6519.9158333333335
2208,Healthcare,Office,50831.89,0.0,4235.990833333333
2209,Business,Remote,63687.39,0.0,5307.2825
2210,Manufacturing,Office,49199.2,0.0,4099.933333333333
2211,Legal,Office,154515.06,0.0,12876.255
2212,Business,Office,138666.57,23508.19,13514.563333333334
2213,Construction,Office,37632.14,6104.15,3644.6908333333336
2214,Retired,Retired,28813.03392016223,0.0,2401.086160013519
2215,Construction,Office,36900.03,0.0,3075.0025
2216,Healthcare,Office,38397.1,0.0,3199.758333333333
2217,Sales,Hybrid,53386.28,5608.69,4916.2475
2218,Education,Office,78800.14,11081.11,7490.104166666667
2219,Engineering,Office,120847.58,0.0,10070.631666666666
2220,Retail,Hybrid,21038.86,0.0,1753.2383333333335
2221,FoodService,Office,29834.55,0.0,2486.2125
2222,Admin,Office,47232.17,0.0,3936.0141666666664
2223,Healthcare,Office,55761.68,0.0,4646.806666666666
2224,Admin,Office,53522.64,0.0,4460.22
2225,Technology,Remote,83310.96,13286.13,8049.757500000001
2226,Finance,Remote,167582.68,14549.44,15177.676666666666
2227,Retail,Office,29264.94,0.0,2438.745
2228,Finance,Remote,175966.08,18466.07,16202.679166666667
2229,Retail,Hybrid,34082.82,0.0,2840.235
2230,Technology,Hybrid,85355.05,0.0,7112.920833333334
2231,Healthcare,Office,40156.9,2644.99,3566.8241666666668
2232,Manufacturing,Hybrid,23275.72,0.0,1939.6433333333334
2233,Education,Office,70294.86,0.0,5857.905
2234,Healthcare,Office,52289.59,0.0,4357.465833333333
2235,Healthcare,Office,63803.05,0.0,5316.920833333334
2236,Manufacturing,Office,52591.01,10421.02,5251.0025
2237,Manufacturing,Office,45624.96,0.0,3802.08
2238,FoodService,Office,29437.43,1851.07,2607.375
2239,Sales,Office,44301.81,0.0,3691.8174999999997
2240,Engineering,Office,82960.02,0.0,6913.335
2241,FoodService,Office,35139.08,0.0,2928.2566666666667
2242,Sales,Office,71259.03,0.0,5938.2525
2243,Finance,Remote,108545.67,0.0,9045.4725
