personID,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance
1152,True,0.0,198.09,139.83,0.0,139.63
1153,True,0.0,205.63,187.52,169.37,55.05
1154,False,0.0,0.0,0.0,125.94,0.0
1155,False,0.0,0.0,0.0,80.1,0.0
1156,False,0.0,0.0,0.0,139.75,0.0
1157,True,0.0,212.69,60.55,0.0,137.86
1158,True,0.0,156.56,166.6,0.0,126.5
1159,True,314.77,183.31,208.02,0.0,70.79
1160,True,596.93,168.22,217.25,0.0,82.55
1161,True,0.0,125.04,156.32,0.0,81.06
1162,True,0.0,199.24,210.03,0.0,72.13
1163,True,0.0,233.73,249.82,0.0,113.85
1164,False,0.0,0.0,0.0,126.25,0.0
1165,True,409.24,239.79,176.19,0.0,148.28
1166,True,0.0,187.27,153.78,0.0,66.66
1167,False,0.0,0.0,0.0,93.7,0.0
1168,False,0.0,0.0,0.0,80.23,0.0
1169,True,411.52,219.56,225.89,0.0,73.22
1170,True,0.0,212.61,221.08,0.0,79.04
1171,False,0.0,0.0,0.0,148.06,0.0
1172,False,0.0,0.0,0.0,132.83,0.0
1173,True,0.0,149.76,250.46,0.0,143.76
1174,True,791.34,128.18,125.08,0.0,112.58
1175,True,1643.59,217.22,102.39,0.0,71.27
1176,True,0.0,156.75,258.54,0.0,130.4
1177,True,0.0,191.42,175.38,0.0,142.29
1178,True,632.53,188.13,209.14,0.0,90.34
1179,True,0.0,226.32,241.67,0.0,67.28
1180,True,0.0,203.8,231.7,0.0,80.99
1181,True,0.0,184.71,93.96,0.0,71.71
1182,True,0.0,217.79,280.11,0.0,70.14
1183,True,0.0,249.98,260.45,0.0,67.08
1184,True,0.0,232.3,265.47,0.0,137.6
1185,True,229.75,147.44,163.51,0.0,58.59
1186,True,0.0,244.98,172.01,0.0,91.33
1187,True,0.0,164.22,249.5,0.0,51.47
1188,False,0.0,0.0,0.0,110.3,0.0
1189,False,0.0,0.0,0.0,117.72,0.0
1190,True,937.56,199.02,231.07,0.0,79.34
1191,True,536.92,242.38,161.94,0.0,120.69
1192,True,912.23,147.84,163.96,0.0,70.28
1193,True,557.38,231.45,234.97,0.0,149.87
1194,True,0.0,243.91,222.91,0.0,54.83
1195,True,536.56,230.99,168.37,0.0,63.65
1196,True,0.0,226.49,178.07,0.0,128.69
1197,True,0.0,126.46,80.92,0.0,147.6
1198,True,694.7,140.71,69.03,119.57,145.4
1199,True,0.0,218.84,217.76,0.0,129.82
1200,True,419.8,135.36,282.21,0.0,147.3
1201,True,0.0,235.49,250.55,0.0,134.08
1202,False,0.0,0.0,0.0,83.38,0.0
1203,True,0.0,147.33,159.54,0.0,55.8
1204,True,0.0,193.42,107.47,0.0,134.56
1205,True,0.0,133.66,217.8,0.0,98.38
1206,True,0.0,144.07,167.09,0.0,95.68
1207,True,0.0,196.12,275.62,0.0,50.25
1208,True,463.75,202.5,298.2,0.0,112.03
1209,True,639.86,155.07,228.91,0.0,117.16
1210,False,0.0,0.0,0.0,149.01,0.0
1211,True,247.12,135.48,100.17,0.0,129.07
1212,True,1069.94,191.44,284.86,0.0,82.6
1213,False,0.0,0.0,0.0,118.71,0.0
1214,True,0.0,229.28,176.5,0.0,62.81
1215,True,602.75,146.19,289.16,0.0,93.99
1216,True,0.0,209.9,161.75,0.0,86.23
1217,True,0.0,170.16,181.79,0.0,125.31
1218,True,0.0,242.6,170.86,0.0,72.94
1219,True,0.0,130.73,156.07,0.0,63.82
1220,True,0.0,125.2,171.06,0.0,94.02
1221,False,0.0,0.0,0.0,96.62,0.0
1222,True,564.35,136.16,293.0,0.0,112.8
1223,True,0.0,221.72,216.87,0.0,78.1
1224,False,0.0,0.0,0.0,128.24,0.0
1225,True,0.0,239.96,154.62,0.0,61.44
1226,True,0.0,226.92,172.59,0.0,93.91
1227,False,0.0,0.0,0.0,80.45,0.0
1228,True,300.11,213.32,193.57,0.0,146.19
1229,True,0.0,105.76,255.56,0.0,146.73
1230,True,0.0,147.8,260.59,0.0,120.87
1231,True,0.0,241.6,181.95,0.0,127.72
1232,True,0.0,200.96,247.28,0.0,70.35
1233,True,1174.93,180.88,154.77,0.0,87.47
1234,True,820.91,204.8,108.23,0.0,110.48
1235,True,0.0,143.22,142.8,0.0,125.04
1236,True,581.49,236.07,255.57,0.0,66.66
1237,True,877.08,205.32,287.16,0.0,95.76
1238,True,0.0,181.26,215.66,0.0,66.28
1239,True,440.21,145.74,67.2,0.0,113.34
1240,True,0.0,226.91,289.35,0.0,127.22
1241,True,0.0,160.02,215.62,175.54,133.33
1242,False,0.0,0.0,0.0,137.63,0.0
1243,False,0.0,0.0,0.0,99.33,0.0
1244,False,0.0,0.0,0.0,129.85,0.0
1245,True,0.0,137.83,224.62,0.0,123.24
1246,False,0.0,0.0,0.0,86.77,0.0
1247,False,0.0,0.0,0.0,125.44,0.0
1248,True,1112.67,144.14,168.35,0.0,65.91
1249,True,0.0,130.55,63.43,0.0,132.84
1250,True,1569.55,186.02,124.12,0.0,83.44
1251,True,1644.44,208.04,231.12,0.0,133.58
1252,True,1739.9,241.42,243.73,0.0,75.09
1253,True,296.87,217.61,283.47,0.0,97.57
1254,True,0.0,195.8,185.23,0.0,107.66
1255,True,0.0,232.31,233.91,0.0,53.47
1256,True,0.0,235.99,288.07,0.0,140.37
1257,True,0.0,212.61,156.82,0.0,101.15
1258,True,0.0,127.32,179.19,0.0,69.2
1259,True,967.63,157.93,201.95,0.0,66.08
1260,True,0.0,163.7,251.77,0.0,118.65
1261,True,451.63,249.66,276.28,0.0,58.17
1262,True,252.8,180.34,179.88,0.0,93.98
1263,True,1430.66,219.05,187.01,0.0,104.03
1264,True,0.0,225.79,273.49,0.0,73.31
1265,True,0.0,204.92,172.25,0.0,62.92
1266,True,0.0,122.38,189.18,0.0,99.07
1267,True,696.34,122.52,259.9,0.0,84.03
1268,True,906.31,226.44,174.92,0.0,64.02
1269,True,583.64,216.1,274.21,0.0,71.04
1270,True,0.0,189.7,223.58,0.0,97.09
1271,True,0.0,152.35,217.14,0.0,63.31
1272,True,0.0,131.27,170.29,0.0,143.61
1273,True,0.0,141.35,251.95,0.0,127.55
1274,True,0.0,195.44,170.72,0.0,82.56
1275,True,0.0,190.96,253.82,0.0,75.84
1276,False,0.0,0.0,0.0,111.64,0.0
1277,False,0.0,0.0,0.0,109.97,0.0
1278,True,682.36,194.13,79.01,0.0,137.43
1279,True,479.72,244.45,254.82,0.0,92.69
1280,True,384.63,194.88,226.49,0.0,136.27
1281,True,444.05,229.39,278.06,0.0,124.25
1282,True,1099.46,225.59,218.95,148.56,59.21
1283,True,0.0,217.81,49.49,127.37,131.36
1284,True,509.21,176.85,165.19,0.0,103.99
1285,True,0.0,170.62,122.49,0.0,117.76
1286,True,619.85,154.34,145.08,0.0,71.9
1287,True,555.71,241.82,175.51,0.0,50.03
1288,True,572.06,228.48,155.96,0.0,83.37
1289,True,0.0,143.03,135.91,0.0,69.06
1290,True,0.0,152.82,53.9,101.13,93.52
1291,False,0.0,0.0,0.0,130.9,0.0
1292,True,633.81,195.57,213.06,0.0,59.09
1293,True,0.0,173.77,218.12,0.0,139.5
1294,True,0.0,147.81,264.91,0.0,61.87
1295,True,783.8,222.85,78.44,0.0,126.42
1296,True,0.0,120.2,189.34,0.0,143.93
1297,True,0.0,164.63,175.39,0.0,64.82
1298,True,0.0,240.82,49.14,0.0,84.65
1299,True,0.0,218.9,263.24,0.0,123.11
1300,True,0.0,172.17,252.2,0.0,121.45
1301,False,0.0,0.0,0.0,117.96,0.0
1302,True,0.0,240.73,157.83,0.0,53.74
1303,True,0.0,237.1,258.74,0.0,57.07
1304,True,443.91,126.84,285.17,0.0,62.01
1305,True,396.95,136.63,289.53,0.0,106.8
1306,False,0.0,0.0,0.0,146.17,0.0
1307,True,400.49,170.34,252.78,0.0,55.5
1308,True,454.4,240.82,267.99,0.0,108.84
1309,True,0.0,229.75,105.72,0.0,84.25
1310,True,0.0,126.21,174.19,0.0,116.94
1311,True,538.26,186.6,189.37,0.0,128.2
1312,True,634.63,213.63,229.7,0.0,129.14
1313,True,327.1,155.87,207.94,0.0,53.76
1314,True,0.0,213.93,248.57,0.0,144.72
1315,True,0.0,168.06,216.85,0.0,108.66
1316,True,0.0,155.63,162.0,0.0,139.57
1317,True,0.0,171.03,157.09,0.0,111.51
1318,True,1547.03,243.6,262.09,0.0,98.41
1319,True,0.0,237.69,274.33,0.0,122.97
1320,True,365.36,238.81,166.74,0.0,71.94
1321,True,0.0,239.26,266.93,0.0,60.32
1322,True,0.0,143.18,42.64,0.0,59.05
1323,True,646.53,236.49,243.48,0.0,134.91
1324,True,0.0,147.6,152.97,0.0,141.24
1325,True,743.08,183.81,104.63,0.0,131.44
1326,True,1821.39,190.45,42.44,0.0,140.44
1327,True,0.0,151.2,297.48,0.0,148.48
1328,True,1497.94,171.81,242.11,0.0,102.61
1329,True,0.0,176.34,114.56,0.0,65.39
1330,True,528.93,215.31,220.24,0.0,110.79
1331,True,765.85,198.78,274.0,0.0,85.39
1332,True,0.0,226.18,114.4,0.0,84.64
1333,True,1476.38,171.58,61.47,0.0,122.78
1334,True,0.0,174.36,150.54,0.0,59.07
1335,True,0.0,179.28,107.31,0.0,53.75
1336,False,0.0,0.0,0.0,111.89,0.0
1337,True,1188.12,128.21,179.19,0.0,119.53
1338,True,0.0,168.83,130.97,0.0,76.07
1339,True,0.0,235.18,229.54,0.0,88.55
1340,True,0.0,211.65,111.59,0.0,80.76
1341,True,0.0,174.4,289.0,0.0,111.48
1342,True,0.0,143.79,137.5,0.0,65.45
1343,True,0.0,132.56,184.77,0.0,122.06
1344,True,0.0,149.82,260.27,0.0,142.49
1345,True,0.0,151.81,284.13,0.0,133.61
1346,True,0.0,168.19,173.01,0.0,140.7
1347,True,0.0,143.0,134.49,0.0,143.71
1348,True,0.0,138.99,203.92,0.0,87.23
1349,True,178.85,184.4,289.39,0.0,129.57
1350,False,0.0,0.0,0.0,148.75,0.0
1351,True,0.0,152.44,42.11,0.0,99.48
1352,True,0.0,193.01,262.58,0.0,76.98
1353,True,0.0,145.91,176.63,0.0,124.69
1354,True,890.72,183.93,137.24,164.79,74.41
1355,True,615.85,155.97,293.05,0.0,60.96
1356,False,0.0,0.0,0.0,144.6,0.0
1357,True,816.75,131.28,237.17,0.0,120.46
1358,True,0.0,247.68,141.88,121.2,78.76
1359,True,0.0,179.51,159.27,0.0,80.59
1360,True,660.48,171.1,191.6,0.0,138.11
1361,True,0.0,145.89,150.46,0.0,63.55
1362,True,0.0,184.4,281.25,0.0,126.48
1363,True,0.0,202.58,246.73,0.0,88.62
1364,True,0.0,159.6,167.7,0.0,139.3
1365,True,410.74,182.45,204.52,156.03,94.03
1366,True,0.0,150.82,72.46,0.0,90.9
1367,True,0.0,188.6,171.05,0.0,92.99
1368,True,756.38,222.34,184.54,0.0,133.77
1369,True,0.0,127.83,231.21,0.0,51.05
1370,True,0.0,187.32,171.74,0.0,120.49
1371,True,0.0,139.94,82.96,0.0,70.52
1372,True,0.0,129.63,297.32,0.0,138.21
1373,True,601.77,242.27,231.58,0.0,87.59
1374,True,0.0,153.78,255.23,0.0,83.9
1375,True,0.0,193.4,249.49,0.0,121.26
1376,True,0.0,168.44,181.76,0.0,122.24
1377,True,556.76,155.25,276.92,0.0,113.37
1378,True,0.0,188.53,168.31,0.0,82.98
1379,True,552.4,209.57,288.24,0.0,111.04
1380,True,412.49,222.12,182.41,0.0,55.43
1381,True,0.0,202.41,176.38,143.62,145.52
1382,True,0.0,188.42,269.69,0.0,95.27
1383,True,411.78,177.73,175.65,0.0,80.45
1384,False,0.0,0.0,0.0,134.89,0.0
1385,True,568.79,187.27,174.06,0.0,136.08
1386,True,337.37,246.65,162.68,0.0,82.42
1387,True,0.0,188.48,187.1,0.0,149.72
1388,True,324.73,161.24,248.87,0.0,119.06
1389,True,0.0,144.64,91.22,0.0,114.96
1390,False,0.0,0.0,0.0,85.15,0.0
1391,True,0.0,183.7,242.0,0.0,65.19
1392,True,0.0,156.85,154.67,0.0,110.99
1393,False,0.0,0.0,0.0,80.8,0.0
1394,True,0.0,140.64,106.4,0.0,65.51
1395,True,2199.01,176.08,155.36,0.0,128.36
1396,True,721.54,236.61,277.19,0.0,63.84
1397,True,0.0,153.22,203.91,0.0,85.88
1398,True,0.0,167.04,174.97,0.0,97.67
1399,True,0.0,218.5,124.67,0.0,130.52
1400,True,0.0,130.7,211.8,0.0,113.28
1401,True,402.55,227.26,150.41,0.0,124.8
1402,True,0.0,213.64,56.38,0.0,74.4
1403,True,0.0,191.47,171.76,157.78,73.73
1404,True,615.25,147.23,210.18,0.0,88.06
1405,False,0.0,0.0,0.0,86.6,0.0
1406,True,307.44,132.05,177.21,0.0,51.87
1407,True,0.0,150.12,187.25,0.0,133.07
1408,True,379.51,218.99,137.21,0.0,87.0
1409,True,316.4,241.35,267.37,0.0,56.76
1410,True,0.0,215.93,280.41,0.0,137.22
1411,True,341.12,188.59,177.79,0.0,146.78
1412,True,925.37,243.59,150.52,0.0,114.66
1413,True,0.0,227.71,169.55,115.8,85.66
1414,False,0.0,0.0,0.0,131.55,0.0
1415,True,0.0,205.26,118.26,0.0,91.38
1416,True,511.93,124.93,273.25,0.0,75.62
1417,True,0.0,157.41,62.03,0.0,121.13
1418,True,0.0,160.07,210.62,0.0,85.61
1419,False,0.0,0.0,0.0,127.09,0.0
1420,True,366.92,165.14,172.01,0.0,53.25
1421,True,0.0,170.62,250.81,0.0,54.62
1422,True,0.0,242.12,272.72,0.0,111.47
1423,True,0.0,216.44,136.89,0.0,79.04
1424,True,263.8,209.95,216.95,0.0,66.86
1425,True,0.0,142.65,105.32,105.93,105.24
1426,True,483.02,133.75,90.01,0.0,77.84
1427,True,509.57,135.55,267.84,0.0,57.33
1428,False,0.0,0.0,0.0,112.64,0.0
1429,True,0.0,178.95,158.12,100.81,69.36
1430,True,0.0,146.69,278.64,0.0,127.79
1431,True,0.0,170.83,189.31,0.0,135.2
1432,False,0.0,0.0,0.0,98.5,0.0
1433,True,717.15,140.33,175.38,0.0,137.21
1434,True,0.0,164.72,102.58,0.0,103.48
1435,True,0.0,125.59,166.73,0.0,145.1
1436,True,433.12,120.78,159.02,0.0,65.17
1437,True,0.0,233.09,293.16,0.0,117.84
1438,True,0.0,203.36,234.73,0.0,120.43
1439,True,0.0,196.4,254.8,0.0,55.32
1440,True,669.38,186.79,258.8,0.0,78.24
1441,True,0.0,172.67,77.56,168.5,144.9
1442,True,0.0,215.7,270.97,0.0,125.9
1443,True,0.0,241.58,291.94,0.0,55.47
1444,False,0.0,0.0,0.0,140.26,0.0
1445,True,0.0,151.77,205.48,0.0,104.08
1446,True,0.0,222.08,166.83,0.0,114.86
1447,True,505.57,248.85,265.81,0.0,147.31
1448,True,0.0,123.77,63.58,0.0,121.64
1449,True,0.0,168.62,205.14,0.0,113.87
1450,True,1095.52,176.68,212.28,0.0,140.85
1451,True,935.26,226.84,196.14,0.0,116.09
1452,True,0.0,121.79,213.94,0.0,143.21
1453,True,0.0,197.82,298.44,122.3,99.28
1454,True,0.0,236.04,204.51,0.0,121.86
1455,False,0.0,0.0,0.0,107.14,0.0
1456,True,0.0,139.19,249.83,0.0,113.18
1457,True,1528.35,135.02,197.94,194.68,105.25
1458,True,0.0,249.97,220.0,0.0,82.41
1459,True,0.0,227.37,43.35,0.0,140.38
1460,True,345.2,210.66,264.49,0.0,77.0
1461,True,1839.13,171.87,249.15,0.0,65.94
1462,True,2482.27,231.02,127.8,0.0,121.21
1463,True,0.0,239.96,228.73,0.0,104.66
1464,True,0.0,215.21,169.78,0.0,76.29
1465,True,0.0,139.81,156.66,0.0,137.03
1466,True,0.0,195.86,289.53,0.0,78.62
1467,True,0.0,109.85,88.25,109.33,56.38
1468,False,0.0,0.0,0.0,118.98,0.0
1469,True,0.0,140.54,278.95,0.0,51.54
1470,True,0.0,221.79,168.92,0.0,142.29
1471,True,265.08,123.81,158.81,0.0,90.22
1472,False,0.0,0.0,0.0,124.23,0.0
1473,True,935.48,126.4,267.24,0.0,71.35
1474,True,0.0,186.04,259.93,0.0,106.71
1475,True,0.0,142.17,156.48,0.0,98.79
1476,False,0.0,0.0,0.0,147.67,0.0
1477,False,0.0,0.0,0.0,102.64,0.0
1478,True,1390.57,158.18,291.08,0.0,149.98
1479,True,0.0,171.85,150.76,0.0,138.85
1480,True,0.0,187.89,113.4,0.0,77.11
1481,True,0.0,156.86,168.46,0.0,119.77
1482,True,0.0,182.86,234.3,0.0,88.72
1483,True,2427.31,168.19,104.71,0.0,86.44
1484,True,0.0,130.53,113.15,0.0,86.71
1485,False,0.0,0.0,0.0,103.59,0.0
1486,True,0.0,232.73,77.94,0.0,113.93
1487,True,204.31,156.58,261.71,0.0,103.8
1488,True,0.0,199.22,242.02,0.0,125.5
1489,True,427.89,194.07,116.71,0.0,65.3
1490,True,0.0,145.89,182.78,0.0,92.54
1491,True,0.0,123.89,216.87,0.0,136.03
1492,False,0.0,0.0,0.0,122.28,0.0
1493,False,0.0,0.0,0.0,117.02,0.0
1494,True,1016.44,231.4,263.11,0.0,50.32
1495,True,0.0,184.7,150.59,0.0,112.35
1496,True,1378.5,173.88,156.64,0.0,128.57
1497,True,0.0,219.18,280.52,0.0,88.39
1498,True,0.0,124.31,272.11,0.0,138.36
1499,True,0.0,219.48,254.2,0.0,123.57
1500,False,0.0,0.0,0.0,105.5,0.0
1501,True,0.0,173.16,224.93,0.0,110.6
1502,True,0.0,191.71,171.77,0.0,69.83
1503,True,0.0,217.82,165.33,0.0,117.01
1504,True,908.23,191.09,172.43,0.0,133.38
1505,True,279.29,128.03,130.6,0.0,122.99
1506,True,638.8,214.72,67.83,0.0,107.49
1507,True,0.0,222.22,218.43,0.0,121.46
1508,False,0.0,0.0,0.0,130.14,0.0
1509,True,0.0,180.05,158.47,0.0,147.69
1510,True,0.0,177.08,179.0,0.0,51.08
1511,True,0.0,152.75,222.69,0.0,116.39
1512,True,0.0,203.74,55.07,0.0,129.3
1513,True,567.33,188.2,74.7,191.15,113.89
1514,True,0.0,205.28,239.66,0.0,77.31
1515,True,0.0,220.27,142.96,0.0,132.28
1516,True,454.55,228.87,224.35,0.0,141.33
1517,True,0.0,149.4,63.64,0.0,118.35
1518,True,1391.35,172.27,111.4,0.0,101.1
1519,True,0.0,176.67,205.58,0.0,86.63
1520,True,1331.17,192.66,52.99,0.0,83.01
1521,False,0.0,0.0,0.0,82.46,0.0
1522,True,394.5,126.39,265.38,0.0,122.32
1523,True,0.0,196.49,155.36,0.0,110.71
1524,True,0.0,131.51,192.29,0.0,65.69
1525,True,0.0,224.85,287.74,0.0,64.11
1526,True,431.8,245.19,195.05,0.0,57.11
1527,True,355.85,157.67,172.78,0.0,118.35
1528,True,0.0,185.86,263.6,0.0,81.44
1529,True,1780.12,227.01,157.18,0.0,52.02
1530,True,1879.72,160.91,57.05,0.0,83.77
1531,True,1779.68,140.51,168.43,0.0,133.21
1532,True,0.0,216.08,293.11,0.0,74.77
1533,False,0.0,0.0,0.0,140.64,0.0
1534,True,0.0,210.79,187.35,0.0,113.35
1535,True,400.29,194.09,194.43,0.0,93.97
1536,True,452.48,242.78,235.09,0.0,104.89
1537,True,338.97,244.17,183.98,0.0,109.58
1538,True,0.0,232.0,172.61,0.0,95.48
1539,False,0.0,0.0,0.0,112.18,0.0
1540,True,0.0,158.09,134.08,0.0,55.79
1541,True,0.0,149.3,160.84,0.0,106.77
1542,True,0.0,228.65,171.54,0.0,89.75
1543,True,0.0,204.68,126.74,0.0,69.99
1544,True,0.0,171.5,200.44,0.0,139.65
1545,True,642.27,140.98,107.48,0.0,123.61
1546,True,0.0,230.93,201.23,0.0,78.41
1547,True,1305.27,141.22,264.14,0.0,103.9
1548,True,560.29,242.72,177.19,0.0,146.31
1549,True,692.17,202.32,142.32,0.0,74.55
1550,True,480.67,222.88,265.28,0.0,144.74
1551,True,0.0,137.09,86.99,0.0,118.34
1552,True,354.1,196.3,160.77,0.0,104.08
1553,True,0.0,217.5,260.54,0.0,148.32
1554,True,0.0,176.57,224.11,0.0,83.37
1555,True,0.0,183.43,197.46,0.0,77.82
1556,True,0.0,195.67,179.42,0.0,83.96
1557,True,0.0,128.24,281.41,178.98,125.09
1558,True,0.0,232.21,103.03,142.81,83.7
1559,True,0.0,232.67,239.05,0.0,60.28
1560,True,2851.13,156.58,54.18,0.0,114.43
1561,True,0.0,234.38,155.61,0.0,72.3
1562,True,0.0,216.88,151.69,0.0,50.42
1563,True,1216.39,182.81,146.7,0.0,69.92
1564,True,695.83,165.21,52.81,0.0,131.91
1565,True,435.93,171.92,255.5,0.0,144.02
1566,False,0.0,0.0,0.0,103.1,0.0
1567,True,0.0,189.47,218.16,0.0,116.2
1568,True,592.93,173.63,161.32,0.0,81.05
1569,True,0.0,174.63,271.96,0.0,93.65
1570,True,0.0,146.41,248.59,0.0,69.45
1571,True,750.83,212.02,212.7,125.17,138.08
1572,True,992.5,199.25,298.27,0.0,116.56
1573,True,0.0,248.95,196.0,0.0,58.44
1574,True,392.01,138.36,141.17,0.0,86.69
1575,True,1179.44,134.79,228.06,0.0,103.8
1576,True,337.85,187.07,134.27,0.0,129.73
1577,True,0.0,139.76,168.21,0.0,142.05
1578,True,0.0,199.38,203.09,0.0,63.27
1579,True,364.3,145.49,182.28,0.0,133.46
1580,True,0.0,182.79,284.98,0.0,56.58
1581,True,507.98,199.47,248.31,0.0,74.05
1582,True,1285.22,179.55,123.03,0.0,52.1
1583,True,0.0,161.6,234.86,0.0,56.38
1584,True,0.0,221.7,277.98,0.0,53.24
1585,True,0.0,185.47,116.07,0.0,64.6
1586,True,619.31,156.15,161.26,0.0,137.65
1587,True,1529.53,225.74,268.04,0.0,78.38
1588,True,1001.46,170.91,177.3,0.0,97.97
1589,True,352.05,183.39,220.09,0.0,98.71
1590,True,0.0,150.13,299.33,0.0,149.53
1591,True,900.8,201.34,78.28,0.0,86.47
1592,True,0.0,110.09,99.41,0.0,76.51
1593,True,0.0,196.91,277.14,0.0,146.32
1594,True,748.16,248.66,194.48,0.0,109.25
1595,True,0.0,217.95,287.62,0.0,78.95
1596,True,0.0,236.36,238.78,0.0,78.75
1597,True,0.0,180.35,140.77,0.0,58.64
1598,False,0.0,0.0,0.0,95.15,0.0
1599,True,0.0,138.47,73.43,0.0,105.69
1600,True,0.0,157.5,283.42,0.0,122.37
1601,True,0.0,126.37,255.19,0.0,97.47
1602,True,1476.3,185.24,153.76,132.34,138.44
1603,True,0.0,204.46,63.89,0.0,98.4
1604,True,182.4,175.18,273.25,0.0,84.64
1605,True,412.99,193.22,231.79,0.0,75.08
1606,True,0.0,161.69,290.23,0.0,74.33
1607,True,0.0,131.16,171.79,0.0,81.65
1608,True,542.44,176.16,229.45,0.0,149.2
1609,True,0.0,191.21,210.57,0.0,86.08
1610,True,0.0,247.74,158.26,0.0,102.46
1611,False,0.0,0.0,0.0,110.32,0.0
1612,True,1382.91,165.15,65.3,0.0,77.47
1613,True,0.0,208.11,121.28,0.0,64.35
1614,True,0.0,226.94,250.27,0.0,114.58
1615,True,763.18,163.6,269.81,0.0,104.52
1616,True,0.0,240.89,132.7,0.0,56.78
1617,True,549.95,133.88,60.94,0.0,138.28
1618,True,0.0,246.07,279.79,0.0,100.77
1619,True,0.0,120.28,232.35,163.82,83.53
1620,True,0.0,202.44,125.18,0.0,127.94
1621,True,2097.43,222.69,150.7,0.0,61.21
1622,True,195.53,156.41,251.16,0.0,97.38
1623,True,0.0,135.22,172.12,0.0,104.88
1624,True,422.19,102.44,246.96,0.0,127.51
1625,True,0.0,129.67,193.0,0.0,87.02
1626,True,0.0,190.59,270.54,0.0,135.5
1627,True,724.02,229.09,291.23,0.0,119.77
1628,True,1440.66,128.21,108.21,0.0,127.11
1629,True,0.0,134.71,173.39,147.67,146.91
1630,True,0.0,120.66,285.52,0.0,134.48
1631,True,0.0,156.7,201.44,0.0,84.68
1632,True,0.0,239.76,154.33,0.0,114.58
1633,True,0.0,155.92,249.48,0.0,136.86
1634,True,0.0,177.31,127.58,0.0,102.51
1635,True,0.0,143.26,178.75,0.0,118.28
1636,True,0.0,135.12,166.28,0.0,67.23
1637,True,0.0,143.71,115.68,0.0,131.59
1638,True,0.0,147.36,185.62,0.0,125.75
1639,False,0.0,0.0,0.0,88.1,0.0
1640,True,0.0,136.94,269.37,0.0,138.89
1641,True,3100.16,222.9,71.35,0.0,121.01
1642,True,475.31,182.04,224.16,0.0,137.69
1643,False,0.0,0.0,0.0,149.13,0.0
1644,True,0.0,190.17,233.0,0.0,66.22
1645,True,0.0,168.7,287.67,0.0,131.36
1646,False,0.0,0.0,0.0,90.05,0.0
1647,True,0.0,147.4,286.21,0.0,145.3
1648,True,367.75,132.21,274.3,0.0,131.55
1649,True,0.0,129.87,129.94,0.0,111.52
1650,True,0.0,144.07,204.98,0.0,142.65
1651,False,0.0,0.0,0.0,89.97,0.0
1652,True,0.0,230.52,283.18,0.0,59.45
1653,True,519.19,148.15,288.98,0.0,51.69
1654,True,0.0,166.13,269.77,0.0,146.53
1655,True,0.0,194.46,263.57,0.0,118.3
1656,True,516.07,186.48,233.72,0.0,61.42
1657,True,0.0,206.56,200.75,0.0,84.0
1658,True,0.0,145.26,186.09,0.0,124.88
1659,True,485.25,188.13,171.05,0.0,125.04
1660,True,0.0,219.81,259.23,0.0,67.0
1661,True,0.0,170.38,266.55,0.0,97.01
1662,True,0.0,246.35,128.69,0.0,130.73
1663,True,284.05,195.13,150.91,0.0,146.68
1664,True,521.3,207.73,290.79,0.0,112.26
1665,True,0.0,145.91,86.23,0.0,113.81
1666,True,1163.8,231.52,296.19,0.0,96.93
1667,True,0.0,178.69,251.6,0.0,103.91
1668,True,263.24,242.5,168.6,0.0,59.89
1669,True,0.0,159.97,199.04,0.0,84.96
1670,True,934.55,232.56,248.56,0.0,100.73
1671,True,1273.0,203.12,65.97,0.0,77.5
1672,True,0.0,223.88,184.8,0.0,85.98
1673,True,0.0,124.9,114.15,0.0,147.12
1674,True,385.49,156.05,122.14,0.0,50.52
1675,True,605.41,230.12,268.03,0.0,80.26
1676,True,0.0,161.38,186.28,0.0,108.4
1677,True,285.52,212.65,255.27,0.0,77.9
1678,True,1006.57,248.98,280.5,0.0,117.65
1679,True,955.39,143.03,208.74,116.83,79.93
1680,True,468.62,174.28,151.05,0.0,113.82
1681,True,0.0,141.47,111.36,0.0,134.99
1682,True,374.02,115.43,78.71,0.0,115.86
1683,False,0.0,0.0,0.0,146.4,0.0
1684,True,478.12,202.3,178.49,0.0,54.99
1685,True,0.0,144.88,193.43,0.0,129.52
1686,True,0.0,182.75,231.61,0.0,71.28
1687,True,0.0,247.13,153.16,101.22,113.48
1688,False,0.0,0.0,0.0,97.78,0.0
1689,True,0.0,163.31,159.64,0.0,114.67
1690,True,716.17,233.57,278.36,0.0,130.37
1691,True,0.0,171.53,228.35,0.0,100.58
1692,True,1273.75,154.17,174.84,0.0,87.6
1693,True,0.0,163.71,150.49,0.0,101.8
1694,True,443.06,136.6,150.02,0.0,104.58
1695,True,357.85,208.27,159.17,0.0,132.15
1696,True,0.0,186.17,221.44,0.0,70.51
1697,True,0.0,199.8,287.07,0.0,134.68
1698,True,357.33,159.4,267.99,0.0,86.57
1699,True,0.0,165.35,225.59,0.0,124.39
1700,True,646.4,141.4,221.78,0.0,83.57
1701,True,450.53,165.25,108.67,0.0,120.89
1702,False,0.0,0.0,0.0,90.86,0.0
1703,True,874.62,130.55,270.56,0.0,129.92
1704,False,0.0,0.0,0.0,95.71,0.0
1705,True,281.96,172.04,191.54,0.0,105.81
1706,True,0.0,199.27,153.97,0.0,111.95
1707,True,0.0,231.19,151.46,0.0,120.78
