personID,groceries,diningOut,coffee,alcohol
1493,925.58,375.41,5.61,80.99
1494,836.43,627.28,81.09,75.99
1495,690.56,551.5,10.63,105.09
1496,404.86,397.25,74.69,67.92
1497,876.2,1089.95,6.47,72.08
1498,702.59,293.08,19.25,53.29
1499,1343.13,153.76,9.56,71.11
1500,918.89,161.82,7.96,85.71
1501,1577.98,539.34,2.77,144.53
1502,570.51,99.83,22.72,82.76
1503,317.58,361.21,51.19,162.33
1504,447.86,713.96,94.04,139.14
1505,1428.4,261.94,17.18,60.4
1506,1946.55,379.09,16.41,46.03
1507,902.0,315.55,20.71,59.2
1508,1397.68,221.49,11.29,136.84
1509,450.93,1131.81,1.52,66.72
1510,333.05,214.45,20.55,62.06
1511,1661.42,191.96,16.28,97.2
1512,2197.27,377.22,5.51,87.14
1513,256.9,110.51,10.12,49.3
1514,301.9,392.48,96.35,188.36
1515,329.1,335.5,5.79,42.79
1516,314.41,392.18,3.1,156.19
1517,472.01,511.6,60.3,81.72
1518,467.15,860.24,12.4,82.92
1519,1072.29,373.55,22.22,86.58
1520,553.49,462.54,47.62,86.46
1521,305.23,293.85,20.07,114.62
1522,581.64,282.64,21.95,32.41
1523,761.13,130.98,13.28,77.86
1524,1403.55,188.93,52.22,69.64
1525,664.53,278.26,96.3,36.81
1526,1372.97,177.94,1.23,59.06
1527,632.04,320.96,15.14,80.15
1528,1656.06,510.63,57.76,45.62
1529,473.63,763.49,11.31,75.51
1530,462.58,443.93,3.74,105.98
1531,1517.3,652.56,52.92,126.52
1532,1140.46,248.38,13.26,59.03
1533,1068.89,207.04,4.81,75.4
1534,817.3,705.84,1.69,109.07
1535,675.47,212.49,14.18,78.78
1536,362.25,333.16,26.91,107.61
1537,1052.82,153.67,6.15,71.63
1538,694.04,376.85,17.74,89.6
1539,1021.38,643.12,108.1,78.97
1540,524.38,448.49,17.87,95.67
1541,1532.73,327.53,88.2,148.45
1542,425.36,531.22,22.04,122.81
1543,496.46,423.4,55.49,123.0
1544,1609.09,429.7,116.06,110.22
1545,575.25,152.63,22.64,64.57
1546,350.43,204.42,59.62,118.64
1547,388.94,450.95,2.98,70.99
1548,930.57,185.39,14.61,38.1
1549,325.41,304.16,6.64,161.85
1550,700.18,205.58,16.03,138.61
1551,287.77,371.34,1.97,84.4
1552,323.27,330.89,4.08,75.53
1553,876.1,498.76,17.38,92.2
1554,1064.78,246.34,14.59,28.12
1555,1856.18,374.67,86.57,75.71
1556,1243.63,481.29,116.72,30.6
1557,958.05,264.95,4.03,73.14
1558,346.53,500.04,13.8,34.95
1559,388.26,531.51,59.69,80.03
1560,2113.46,777.72,55.78,41.84
1561,1392.65,313.8,22.47,96.02
1562,937.84,1325.89,84.89,101.01
1563,1330.55,672.61,20.49,44.68
1564,1871.16,689.31,99.18,59.47
1565,283.36,311.97,19.05,64.08
1566,330.62,170.33,13.67,58.71
1567,402.2,1024.0,1.54,48.86
1568,358.18,412.11,86.62,161.67
1569,625.81,492.66,9.03,68.4
1570,329.89,175.49,7.01,83.72
1571,343.93,337.27,2.86,139.48
1572,1134.63,202.03,5.48,45.27
1573,694.05,329.97,16.54,25.13
1574,668.29,147.18,0.97,54.38
1575,1868.09,899.52,19.6,103.78
1576,575.02,162.5,22.65,119.82
1577,866.24,695.28,42.03,51.28
1578,255.53,100.85,23.97,78.69
1579,343.39,315.26,2.46,87.72
1580,582.04,331.8,5.99,143.61
1581,842.36,385.2,18.58,39.18
1582,1371.18,1095.68,21.65,112.58
1583,838.11,517.02,9.54,77.35
1584,681.53,278.73,14.72,134.82
1585,764.18,286.04,41.86,42.97
1586,655.32,242.6,3.98,109.08
1587,402.38,431.72,83.83,106.75
1588,902.25,463.57,26.77,83.57
1589,807.4,236.57,5.1,116.09
1590,1099.8,535.45,16.27,124.82
1591,476.03,290.81,14.26,113.23
1592,651.55,150.71,3.13,28.68
1593,314.63,88.08,22.48,55.22
1594,334.86,502.08,106.78,70.74
1595,593.73,387.07,1.3,57.11
1596,686.14,473.29,10.05,100.23
1597,1272.53,523.15,52.73,41.21
1598,623.84,257.03,16.85,119.45
1599,386.75,501.13,23.71,92.92
1600,1379.86,218.99,7.27,25.46
1601,1000.78,314.45,15.19,72.42
1602,459.44,1212.21,47.25,105.98
1603,1398.97,1097.78,53.86,123.12
1604,556.98,170.59,16.52,121.4
1605,615.39,144.27,3.35,126.59
1606,605.95,487.94,14.39,41.39
1607,397.53,848.9,98.53,139.35
1608,303.85,171.87,6.46,24.1
1609,1109.35,531.02,67.75,81.01
1610,2050.47,686.05,4.85,109.08
1611,647.23,262.43,15.48,29.87
1612,876.92,653.82,14.47,104.58
1613,1852.61,606.97,11.84,110.76
1614,944.17,158.11,10.11,136.86
1615,1153.19,316.48,70.4,56.01
1616,832.31,828.2,17.22,128.32
1617,349.86,242.71,7.96,27.2
1618,337.67,202.97,9.42,76.56
1619,917.59,207.14,15.57,145.81
1620,862.02,218.39,19.74,60.65
1621,484.1,1042.6,17.94,134.4
1622,302.03,93.18,11.45,154.8
1623,705.88,255.12,16.53,80.28
1624,682.21,179.56,0.77,23.46
1625,582.48,412.61,14.02,89.12
1626,669.3,318.44,7.7,74.94
1627,1076.76,268.19,63.21,92.96
1628,1967.91,916.34,44.56,117.73
1629,1046.11,296.64,18.58,130.58
1630,706.66,477.62,97.99,110.54
1631,434.35,744.18,0.49,75.96
1632,798.73,316.19,23.48,123.53
1633,650.16,348.75,2.5,107.97
1634,893.59,377.9,11.79,90.46
1635,696.19,175.89,23.76,44.0
1636,1065.3,377.37,55.37,130.29
1637,926.47,610.45,106.42,105.8
1638,286.84,240.35,27.02,103.6
1639,478.98,112.85,12.63,19.32
1640,1289.13,473.33,22.55,87.52
1641,1773.04,567.31,66.61,102.19
1642,1872.31,141.52,10.71,34.47
1643,1387.05,161.15,7.2,35.97
1644,547.94,350.6,19.06,88.39
1645,364.38,368.15,22.47,92.39
1646,386.33,500.14,14.96,43.73
1647,311.92,249.32,8.43,61.56
1648,609.1,74.29,16.8,37.88
1649,507.28,530.22,44.91,97.39
1650,630.35,292.78,23.94,97.18
1651,532.35,80.29,13.6,130.27
1652,1183.85,171.95,17.9,90.69
1653,270.91,155.58,11.39,122.27
1654,648.82,252.0,80.84,111.12
1655,643.9,177.11,13.49,78.76
1656,575.19,158.06,2.42,60.1
1657,701.61,321.6,37.52,115.07
1658,277.08,420.82,22.06,84.09
1659,270.23,202.56,0.75,95.04
1660,794.6,1274.0,12.93,39.75
1661,1585.05,290.07,0.06,31.45
1662,1389.99,256.21,11.23,122.26
1663,588.19,184.85,24.44,82.0
1664,357.72,333.02,61.83,91.04
1665,642.48,134.07,23.0,50.76
1666,997.8,441.16,2.01,82.54
1667,344.2,508.66,7.41,72.93
1668,601.77,226.02,17.7,59.26
1669,299.56,172.76,43.85,121.15
1670,1334.86,396.79,9.44,21.56
1671,2735.63,542.27,16.84,30.03
1672,563.24,182.43,1.36,87.07
1673,280.09,116.84,3.53,98.22
1674,600.71,184.16,22.47,80.49
1675,353.27,310.44,1.77,25.72
1676,1263.04,372.31,13.48,103.04
1677,572.11,94.22,0.43,143.89
1678,360.62,489.86,4.21,62.29
1679,1244.11,583.95,62.61,88.48
1680,503.9,182.82,0.07,31.53
1681,890.4,296.91,13.11,86.18
1682,303.28,109.98,24.27,41.57
1683,624.55,282.99,17.37,56.03
1684,632.51,315.91,23.81,97.95
1685,935.08,184.78,3.26,150.95
1686,847.62,262.32,6.03,91.4
1687,1062.35,150.7,8.69,31.64
1688,1402.62,138.25,18.56,57.53
1689,330.03,104.84,24.9,141.22
1690,946.85,469.94,21.41,42.48
1691,1158.66,405.08,14.65,135.51
1692,1363.24,575.37,19.26,118.7
1693,775.39,150.85,4.71,34.53
1694,288.59,97.88,20.57,72.8
1695,1201.51,112.49,18.46,96.92
1696,1189.29,580.4,43.33,187.56
1697,449.03,864.18,92.27,136.43
1698,280.59,412.13,23.85,154.8
1699,634.13,130.69,2.79,73.91
1700,352.02,396.99,15.22,43.67
1701,301.54,332.72,14.87,86.35
1702,844.03,659.16,61.05,117.84
1703,1122.44,351.78,66.85,68.41
1704,277.23,202.65,3.95,85.28
1705,1517.63,82.82,10.74,87.59
1706,1794.17,734.66,86.43,169.14
1707,1979.32,699.06,73.73,144.27
1708,917.42,460.9,46.29,132.94
1709,924.71,227.52,5.57,87.44
1710,840.09,555.15,9.86,70.57
1711,345.79,467.46,18.83,57.73
1712,1045.09,177.86,22.17,152.97
1713,1809.56,695.12,7.87,53.41
1714,628.43,160.42,56.9,47.07
1715,806.91,512.81,47.29,57.38
1716,333.84,368.74,13.25,39.11
1717,1164.83,352.86,1.51,181.01
1718,868.68,424.21,31.64,69.69
1719,710.64,339.85,18.22,20.57
1720,273.27,216.82,12.48,90.34
1721,283.06,250.23,17.3,162.9
1722,666.71,410.41,25.63,55.28
1723,932.75,400.9,21.95,135.2
1724,651.28,90.71,13.99,198.66
1725,1007.29,785.53,24.78,83.57
1726,302.15,635.86,91.15,176.66
1727,986.71,275.66,15.5,80.2
1728,580.2,73.34,23.92,15.26
1729,407.9,353.6,86.86,60.19
1730,1260.17,156.31,19.1,51.3
1731,1174.86,239.73,3.23,52.96
1732,347.64,396.07,4.88,125.44
1733,587.58,82.22,6.89,42.35
1734,1342.05,95.42,16.93,65.27
1735,981.52,382.79,18.71,104.34
1736,819.07,506.32,16.31,92.74
1737,1175.11,345.12,3.35,103.2
1738,264.6,110.94,1.07,36.79
1739,1018.07,286.8,6.93,63.73
1740,1262.26,504.52,10.59,37.66
1741,1596.33,461.74,20.53,78.87
1742,299.6,278.34,5.45,35.54
1743,600.8,162.7,16.48,37.84
1744,550.34,159.98,20.76,68.11
1745,748.71,295.65,12.82,112.63
1746,658.74,265.32,22.68,92.16
1747,771.62,147.64,18.52,89.72
1748,281.07,86.91,7.41,125.11
1749,1020.78,219.85,8.54,66.57
1750,542.48,235.68,3.47,77.24
1751,1419.81,186.72,9.48,32.22
1752,942.39,421.24,9.1,40.81
1753,340.24,222.36,15.61,100.18
1754,1402.58,313.6,7.67,39.42
1755,352.64,296.06,10.52,39.5
1756,897.85,610.81,73.88,26.19
1757,461.81,98.94,1.02,25.96
1758,278.84,119.61,18.71,66.98
1759,259.55,246.65,4.45,127.04
1760,291.13,264.91,24.53,71.21
1761,892.16,77.81,24.72,42.33
1762,1360.75,375.15,0.33,24.43
1763,325.84,448.97,84.28,79.38
1764,338.31,295.68,24.47,113.97
1765,1172.9,199.91,3.39,110.2
1766,1109.78,443.49,20.97,137.34
1767,295.96,289.54,7.25,92.99
1768,1163.91,214.98,113.06,122.63
1769,1075.77,429.2,69.16,32.04
1770,905.65,292.04,21.25,43.02
1771,824.1,137.47,16.58,118.78
1772,564.5,270.9,3.31,86.11
1773,297.04,277.56,24.48,68.94
1774,234.2,114.57,7.98,49.1
1775,817.53,632.75,15.7,34.73
1776,1056.41,353.9,14.19,111.18
1777,1040.78,821.65,6.07,79.52
1778,1372.73,233.6,24.0,74.51
1779,333.49,411.94,51.23,86.39
1780,657.53,238.84,21.24,86.91
1781,290.82,201.83,3.68,146.4
1782,912.24,493.6,14.0,64.43
1783,1215.01,104.58,1.1,68.35
1784,1739.39,508.89,86.61,69.07
1785,973.33,137.92,3.2,148.58
1786,1080.33,498.1,14.67,57.74
1787,1033.56,546.0,7.85,57.8
1788,929.1,570.52,19.86,116.58
1789,764.56,222.47,19.94,162.59
1790,1966.58,530.13,72.67,75.55
1791,1235.19,706.56,46.13,124.44
1792,1283.61,235.44,10.22,89.59
1793,563.5,292.37,14.93,129.56
1794,1479.03,459.47,48.32,38.68
1795,664.61,234.78,1.87,168.85
1796,309.69,148.66,4.9,110.18
1797,607.28,220.94,15.25,42.8
1798,717.56,652.63,27.23,183.83
1799,273.73,92.02,9.37,123.4
1800,912.11,216.7,5.91,181.55
1801,618.02,289.24,17.98,67.89
1802,1441.07,273.17,16.84,46.03
1803,1043.53,373.59,101.51,99.35
1804,1007.93,739.35,67.83,144.96
1805,1824.75,915.01,91.95,104.66
1806,766.76,430.58,18.35,85.13
1807,699.06,317.6,2.69,133.78
1808,375.03,518.85,78.81,76.96
1809,519.84,341.34,1.42,48.79
1810,574.65,129.46,18.28,196.34
1811,1528.19,168.59,7.05,136.63
1812,546.87,304.04,15.09,67.42
1813,952.96,460.36,7.6,143.52
1814,340.39,376.84,18.67,141.83
1815,454.56,410.44,5.39,143.31
1816,643.9,132.05,18.34,70.33
1817,446.6,930.76,81.51,129.04
1818,700.93,318.42,71.19,45.02
1819,988.57,537.78,7.6,67.24
1820,696.51,108.48,20.15,33.91
1821,945.56,202.84,12.24,127.06
1822,1374.1,877.12,87.84,89.5
1823,1042.51,249.46,0.33,56.31
1824,349.13,259.49,7.35,58.03
1825,353.68,391.75,88.83,132.98
1826,542.58,325.93,6.1,101.85
1827,349.67,530.58,7.71,176.39
1828,722.19,106.28,1.99,20.03
1829,306.23,217.92,1.57,35.15
1830,608.48,376.37,2.9,116.05
1831,266.83,76.44,20.79,42.7
1832,891.08,261.73,13.59,142.61
1833,2284.07,826.01,24.93,120.64
1834,668.11,190.53,22.28,76.03
1835,1669.98,1105.32,65.94,21.32
1836,920.25,245.95,3.95,112.99
1837,907.58,684.24,50.07,128.71
1838,1220.44,494.69,29.18,50.75
1839,943.73,508.95,3.14,66.95
1840,1189.78,402.26,20.0,42.66
1841,720.98,172.02,47.52,88.36
1842,1700.66,599.83,24.92,52.97
1843,1252.38,185.22,12.07,31.27
1844,1184.85,282.2,17.06,74.46
1845,286.65,148.62,15.63,49.49
1846,2674.16,1188.98,64.96,91.95
1847,444.45,377.23,116.65,194.26
1848,1562.98,530.37,17.82,39.53
1849,913.33,226.07,8.01,37.92
1850,874.01,329.27,8.84,84.07
1851,385.74,895.24,52.53,71.92
1852,330.39,265.51,23.0,65.15
1853,279.32,305.85,14.56,84.31
1854,747.82,412.24,18.33,53.46
1855,986.89,288.46,11.88,44.73
1856,1303.89,228.77,1.42,57.35
1857,1304.04,286.61,11.75,83.04
1858,872.84,223.94,1.06,41.1
1859,704.52,287.08,23.66,58.86
1860,413.26,350.51,8.57,49.87
1861,340.52,349.06,3.85,70.61
1862,1100.89,516.48,84.67,95.13
1863,1730.78,1287.38,50.64,71.6
1864,1753.78,373.1,15.43,42.68
1865,349.53,139.58,2.35,16.82
1866,650.67,245.38,11.8,74.5
1867,979.61,113.11,16.96,123.96
1868,391.68,591.49,102.32,124.63
1869,1777.98,575.64,96.93,188.78
1870,642.67,261.19,6.34,73.97
1871,461.63,998.51,11.91,92.97
1872,1241.25,194.2,7.39,33.31
1873,790.35,295.17,4.44,94.49
1874,883.38,220.51,16.58,41.36
1875,2469.77,916.89,20.94,35.74
1876,1094.46,228.42,19.1,63.64
1877,1060.56,354.26,3.57,128.34
1878,1593.73,67.51,18.97,105.59
1879,571.04,332.72,9.37,123.25
1880,939.11,275.06,2.58,89.98
1881,702.6,343.03,17.45,62.07
1882,290.65,305.79,1.65,57.45
1883,651.43,179.47,9.53,55.78
1884,616.07,171.26,21.49,99.32
1885,721.97,672.95,15.52,122.77
1886,1072.24,376.85,22.48,37.49
1887,411.03,308.67,99.77,199.69
1888,1514.92,613.3,4.31,47.98
1889,661.6,409.05,5.01,72.65
1890,716.24,337.84,18.15,28.96
1891,1285.49,94.92,4.26,131.55
1892,1518.08,454.24,92.5,115.71
1893,451.23,628.81,18.92,44.19
1894,1325.01,309.65,7.97,42.28
1895,1062.83,221.97,15.21,108.84
1896,642.46,275.73,22.42,22.04
1897,1322.1,254.11,22.59,56.99
1898,1331.91,356.36,0.7,31.04
1899,1044.79,87.88,13.21,118.23
1900,996.28,1127.47,89.39,90.61
1901,1726.32,284.13,24.93,68.96
1902,990.8,625.86,76.49,97.22
1903,1134.09,483.83,2.9,27.79
1904,1754.31,406.74,55.97,56.37
1905,1479.46,149.96,12.14,38.85
1906,928.03,842.36,82.42,133.13
1907,285.52,238.44,10.29,68.15
1908,534.78,243.26,9.85,31.36
1909,2026.72,639.03,92.78,103.14
1910,403.35,412.52,114.71,57.58
1911,1636.66,393.28,72.92,80.22
1912,382.66,586.9,63.1,94.76
1913,646.76,175.06,0.62,41.37
1914,875.99,346.82,10.98,103.43
1915,1548.98,152.48,18.84,110.95
1916,792.69,307.52,20.18,31.11
1917,637.05,322.09,23.36,27.47
1918,937.95,534.92,63.24,74.69
1919,279.53,218.41,91.79,52.75
1920,1071.05,185.59,20.8,32.78
1921,769.1,304.69,5.73,70.82
1922,492.21,240.46,8.03,124.58
1923,866.11,229.08,22.31,36.04
1924,498.73,1107.18,17.88,146.63
1925,562.3,110.68,3.48,81.21
1926,790.14,580.92,65.85,160.65
1927,326.69,316.68,0.65,135.62
1928,1032.71,118.27,23.23,100.84
1929,604.07,117.06,8.29,82.58
1930,744.14,656.84,79.52,122.67
1931,612.81,302.62,11.22,53.65
1932,291.09,186.61,21.25,75.62
1933,774.9,465.37,20.0,125.72
1934,2621.61,349.94,23.31,90.26
1935,604.34,327.43,9.36,52.01
1936,2181.86,613.36,16.74,88.99
1937,772.47,181.08,11.8,108.01
1938,407.0,440.73,83.94,67.88
1939,1267.91,192.63,23.03,146.32
1940,931.91,403.71,8.65,188.78
1941,593.16,223.28,0.07,71.98
1942,1202.94,565.5,81.97,119.08
1943,403.29,575.33,2.41,92.29
1944,455.37,392.43,13.3,133.41
1945,314.03,170.09,5.54,91.12
1946,1426.64,506.61,7.55,126.75
1947,907.48,438.4,72.11,148.66
1948,800.33,521.99,91.42,90.91
1949,288.69,176.68,7.1,49.1
1950,546.46,221.09,22.58,39.1
1951,345.29,323.08,110.39,173.55
1952,1059.11,456.95,23.06,84.32
1953,926.29,81.96,6.09,60.97
1954,686.19,468.18,43.75,74.18
1955,594.34,65.81,11.42,10.04
1956,328.88,140.89,12.77,35.74
1957,417.82,386.71,82.35,75.41
1958,489.59,942.11,96.34,55.47
1959,704.62,541.2,20.85,71.11
1960,500.06,486.73,72.89,33.23
1961,339.01,317.78,3.99,50.6
1962,1158.67,202.16,17.02,89.56
1963,1600.03,291.35,13.25,25.64
1964,1278.66,162.66,10.04,116.44
1965,992.07,303.71,1.24,37.37
1966,605.59,441.53,0.56,121.98
1967,740.49,451.78,7.47,37.39
1968,1513.08,852.78,16.81,146.79
1969,1680.03,604.57,9.73,73.39
1970,288.93,177.89,11.24,95.0
1971,278.63,299.48,18.73,95.81
1972,636.37,370.09,9.78,39.33
1973,336.39,202.83,7.12,51.27
1974,654.23,181.27,0.78,129.53
1975,665.98,361.58,95.57,85.36
1976,293.92,306.46,7.22,27.99
1977,295.88,213.38,3.48,128.26
1978,393.49,401.68,99.17,133.3
1979,531.89,163.67,24.24,93.88
1980,862.98,301.25,9.45,23.74
1981,651.7,371.88,20.76,86.9
1982,542.6,601.43,12.53,68.36
1983,1853.06,971.57,52.97,131.12
1984,585.04,318.54,6.66,104.42
1985,302.12,307.16,15.82,118.67
1986,373.29,404.1,75.65,164.53
1987,998.4,287.46,17.51,57.06
1988,473.09,679.39,95.94,64.27
1989,2373.78,552.45,79.58,100.05
1990,292.63,178.27,2.84,60.9
1991,1170.77,357.42,12.93,59.03
1992,989.66,254.33,20.53,53.0
1993,1486.28,193.1,12.09,131.45
1994,353.51,353.85,51.04,58.56
1995,578.1,299.13,8.97,24.28
1996,340.17,330.57,21.42,46.79
1997,599.82,94.07,9.78,28.97
1998,1136.89,967.67,111.08,182.39
1999,295.78,172.37,23.2,168.55
2000,1700.93,910.57,15.56,64.17
2001,454.63,1337.72,64.28,61.87
2002,1114.64,646.92,81.22,78.67
2003,914.03,209.24,4.04,61.7
2004,1254.92,371.17,24.06,69.69
2005,1643.19,445.87,1.4,138.67
2006,290.18,155.05,6.46,23.86
2007,517.09,347.63,7.5,145.35
2008,1508.42,232.84,0.26,65.56
2009,556.32,231.19,8.39,191.76
2010,1197.73,316.0,110.09,113.48
2011,614.79,227.42,2.76,72.75
2012,291.58,340.52,11.39,154.02
2013,728.64,249.54,9.12,97.5
2014,634.63,225.24,1.95,125.0
2015,1126.19,178.08,0.81,135.33
2016,1307.66,353.26,6.72,148.79
2017,586.14,285.77,8.99,70.62
2018,393.37,495.52,18.11,53.0
2019,310.84,170.11,11.61,91.24
2020,1066.32,504.68,80.53,141.02
2021,775.09,365.24,16.23,70.12
2022,1851.84,341.08,82.25,120.87
2023,505.92,264.69,20.45,35.94
2024,347.09,180.35,109.51,114.4
2025,1167.19,245.09,13.24,106.44
2026,1394.91,480.76,23.12,118.31
2027,1844.4,276.55,3.66,72.55
2028,303.19,263.95,48.7,45.48
2029,769.25,1167.45,16.16,103.89
2030,634.88,463.41,75.69,53.3
2031,1259.88,435.98,23.79,95.5
2032,906.51,535.35,15.34,137.34
2033,796.3,325.45,55.57,44.55
2034,590.31,62.85,19.68,38.92
2035,357.54,148.47,21.4,82.86
2036,1637.79,807.16,118.97,38.8
2037,651.6,101.5,7.38,106.85
2038,1864.28,356.79,20.09,80.04
2039,1011.75,456.49,12.48,128.61
2040,648.47,107.9,6.11,148.24
2041,1373.47,157.55,10.12,35.2
2042,1081.35,314.11,4.74,55.02
2043,473.47,799.16,71.06,139.4
2044,303.91,198.65,24.65,183.52
2045,898.84,155.13,16.67,97.0
2046,304.56,266.61,3.36,87.26
2047,673.58,204.9,13.04,132.01
2048,585.55,301.95,15.1,99.2
2049,966.64,856.78,19.39,81.28
2050,1190.24,469.0,66.19,51.6
2051,1534.51,644.61,40.37,89.4
2052,311.02,331.54,116.56,135.5
2053,730.73,84.92,8.93,43.05
2054,676.82,253.68,18.64,36.71
2055,860.52,264.59,11.81,33.93
2056,886.99,758.67,22.54,31.43
2057,1737.11,348.61,104.21,46.67
2058,310.14,261.65,64.44,84.39
2059,1448.59,373.84,12.88,126.59
2060,618.85,151.03,8.34,34.83
2061,324.0,578.21,77.41,113.15
2062,459.05,397.41,7.87,131.37
2063,422.03,517.01,3.21,94.05
2064,278.83,173.96,24.33,39.26
2065,304.89,266.34,89.01,149.56
2066,847.14,321.83,10.04,75.26
2067,880.7,322.27,57.0,146.19
2068,1430.62,412.03,67.93,33.76
2069,334.13,328.85,20.91,126.26
2070,986.36,249.0,16.82,103.82
2071,776.79,457.43,86.11,25.67
2072,2318.72,909.2,33.64,70.83
2073,649.18,367.06,75.03,95.93
2074,748.1,430.83,1.81,24.25
2075,1549.38,242.26,7.42,76.45
2076,296.49,253.22,23.05,89.92
2077,905.48,487.92,4.43,95.73
2078,391.3,731.47,99.77,111.7
2079,286.45,199.65,21.45,41.48
2080,277.97,175.83,3.51,24.65
2081,1227.13,400.63,14.92,98.08
2082,535.35,119.46,10.98,176.25
2083,1502.91,177.62,12.14,124.19
2084,928.55,695.11,14.83,47.43
2085,350.23,206.31,13.93,92.5
2086,1357.96,184.03,9.5,141.55
2087,565.92,230.0,98.35,196.97
2088,889.63,903.52,0.64,126.54
2089,625.66,127.97,11.9,42.14
2090,1594.65,376.55,62.69,41.99
2091,1349.41,357.95,2.2,91.71
2092,380.0,382.38,4.21,72.86
2093,339.19,217.38,6.56,130.32
2094,342.11,298.6,30.95,39.27
2095,708.95,589.05,105.31,97.57
2096,864.08,521.25,2.45,89.92
2097,913.07,197.94,2.07,37.36
2098,521.07,346.22,23.02,141.8
2099,1679.03,533.74,76.0,72.65
2100,1144.17,206.07,49.91,74.18
2101,306.88,248.71,13.13,74.15
2102,463.13,897.02,81.79,115.72
2103,848.58,378.41,96.0,106.34
2104,1580.81,621.16,22.14,117.2
2105,1027.05,205.16,22.66,30.65
2106,987.71,314.08,6.39,94.66
2107,920.96,501.51,11.69,45.26
2108,798.94,398.94,71.31,30.33
2109,1556.31,121.12,16.39,114.63
2110,509.69,84.16,7.41,40.03
2111,440.35,467.02,70.43,199.91
2112,329.97,550.03,0.56,130.69
2113,421.7,521.74,4.23,79.01
2114,721.36,264.01,7.88,82.36
2115,1518.74,335.44,1.17,52.32
2116,342.19,295.59,10.98,86.44
2117,908.79,526.83,23.53,78.41
2118,699.95,465.48,52.92,103.28
2119,990.7,586.26,57.58,170.71
2120,1717.02,457.12,22.34,56.93
2121,1226.35,784.5,18.01,89.18
2122,849.95,293.65,12.23,120.37
2123,238.29,93.33,3.21,41.61
2124,1867.88,737.74,61.37,93.94
2125,280.87,119.73,16.73,52.53
2126,1006.16,644.32,16.93,120.41
2127,336.49,294.04,19.03,128.5
2128,1298.2,693.84,25.81,60.97
2129,1592.43,297.53,17.68,82.4
2130,1941.41,1013.64,85.58,78.69
2131,1535.0,190.15,15.84,145.2
2132,295.73,393.36,5.81,119.88
2133,560.35,149.16,12.92,137.63
2134,1337.64,257.31,11.56,109.57
2135,769.96,467.36,62.34,142.0
2136,659.74,249.13,22.73,65.27
2137,525.12,685.9,16.74,85.61
2138,295.0,72.98,18.24,72.18
2139,1146.72,227.14,19.72,60.81
2140,334.48,254.91,18.07,88.06
2141,331.68,195.85,21.52,26.86
2142,785.48,198.69,19.42,58.78
2143,838.32,783.84,12.98,124.02
2144,1277.82,946.15,68.65,80.11
2145,1163.35,520.18,95.77,49.04
2146,963.36,286.05,7.78,99.54
2147,337.92,220.32,5.58,84.78
2148,534.59,167.22,22.03,87.37
2149,1597.69,173.99,114.78,72.34
2150,303.6,162.59,21.26,25.28
2151,770.54,382.57,22.79,59.03
2152,1344.43,338.64,14.99,63.63
2153,1042.73,293.21,14.32,98.54
2154,373.63,489.04,16.22,94.9
2155,574.11,327.41,0.13,70.97
2156,1053.91,193.11,20.86,146.96
2157,355.99,685.11,14.59,121.11
2158,1547.65,412.9,66.74,99.96
2159,821.51,296.1,52.72,34.2
2160,597.2,226.21,15.2,88.07
2161,998.79,962.95,71.0,134.06
2162,377.67,350.02,20.9,120.4
2163,416.91,681.35,112.47,47.43
2164,756.56,493.92,16.32,52.37
2165,2747.6,882.49,74.99,144.66
2166,656.45,313.32,24.02,53.77
2167,1169.56,624.92,16.55,71.84
2168,259.08,229.61,5.92,62.84
2169,370.51,321.42,8.03,39.56
2170,1056.18,262.3,9.89,81.91
2171,821.36,274.69,10.34,94.85
2172,728.23,955.96,2.28,173.72
2173,1486.8,232.09,81.65,138.86
2174,577.98,442.8,14.46,51.98
2175,702.38,372.21,99.75,131.21
2176,550.37,84.39,4.21,63.49
2177,1091.91,188.68,10.51,146.72
2178,1079.34,903.24,53.6,141.5
2179,306.29,336.48,20.92,115.58
2180,519.79,129.16,5.51,52.71
2181,682.66,502.75,61.27,140.96
2182,563.78,314.58,69.38,44.01
2183,569.11,117.19,1.9,172.75
2184,1422.31,342.89,4.22,89.31
2185,389.23,530.14,11.5,103.38
2186,654.95,257.96,4.14,89.7
2187,595.58,437.09,6.64,83.44
2188,644.87,242.76,9.68,24.68
2189,1304.49,913.17,17.84,49.6
2190,742.53,847.07,41.84,146.46
2191,480.98,953.59,13.56,72.71
2192,311.17,73.56,8.98,84.44
2193,429.66,721.54,13.72,117.42
2194,1566.15,547.98,3.96,144.73
2195,1445.41,471.51,55.96,192.47
2196,648.26,328.35,2.66,84.88
2197,1414.05,501.86,45.41,57.35
2198,1359.79,510.02,21.29,44.09
2199,986.05,852.41,67.97,65.35
2200,1113.09,77.29,3.24,105.59
2201,705.27,167.49,5.87,49.36
2202,645.16,120.7,16.9,180.22
2203,587.34,132.61,22.99,66.21
2204,514.97,210.05,0.48,198.52
2205,1521.07,669.19,17.61,73.01
2206,527.98,182.12,14.94,48.46
2207,1151.81,380.24,119.04,100.32
2208,697.25,506.47,6.82,48.93
2209,358.29,292.59,93.9,91.83
2210,706.45,220.86,0.0,62.07
2211,930.52,1040.96,53.58,81.22
2212,473.35,1079.16,31.57,55.74
2213,551.56,412.57,24.71,192.3
2214,271.89,105.61,2.72,27.88
2215,576.55,190.82,5.91,45.68
